DateTime,MinuteOfDay,Day,Month,Tair,WS,RH,SS1,GHI1,P
01/09/2021 06:00,360,1,9,0,0,0,-141.0983328,-141.0983328,0
01/09/2021 06:15,375,1,9,0,0,0,183.6630146,183.6630146,0
01/09/2021 06:30,390,1,9,0,0,0,291.9820389,291.9820389,0
01/09/2021 06:45,405,1,9,0,0,0,119.2520707,119.2520707,0
01/09/2021 07:00,420,1,9,0,0,0,-257.1754326,-257.1754326,0
01/09/2021 07:15,435,1,9,15.2,0.935,0.805,218.595079,218.595079,923
01/09/2021 07:30,450,1,9,15.3,1.32,0.81,-76.12428694,-76.12428694,973
01/09/2021 07:45,465,1,9,15.4,1.375,0.79,-142.1736081,-142.1736081,1115
01/09/2021 08:00,480,1,9,15.6,1.42,0.79,37.29650123,37.29650123,1396
01/09/2021 08:15,495,1,9,15.7,1.45,0.78,118.6227866,118.6227866,1588
01/09/2021 08:30,510,1,9,15.7,1.44,0.77,20.98210768,20.98210768,1677
01/09/2021 08:45,525,1,9,15.9,1.315,0.765,-144.8942274,-144.8942274,1735
01/09/2021 09:00,540,1,9,16,1.07,0.75,40.16496464,40.16496464,2116
01/09/2021 09:15,555,1,9,16.15,1.2,0.735,70.90223091,70.90223091,2252
01/09/2021 09:30,570,1,9,16.3,1.36,0.72,170.6162761,170.6162761,2361
01/09/2021 09:45,585,1,9,16.45,1.305,0.7,-159.0131578,-159.0131578,2003
01/09/2021 10:00,600,1,9,16.5,1.34,0.69,148.0215883,148.0215883,2480
01/09/2021 10:15,615,1,9,16.6,1.595,0.7,-25.0775088,-25.0775088,2818
01/09/2021 10:30,630,1,9,16.7,1.44,0.71,-178.2373515,-178.2373515,3339
01/09/2021 10:45,645,1,9,16.9,1.55,0.695,222.6742019,222.6742019,4349
01/09/2021 11:00,660,1,9,17.1,1.5,0.67,267.5450735,267.5450735,4771
01/09/2021 11:15,675,1,9,17.2,1.545,0.655,-306.0112127,-306.0112127,4245
01/09/2021 11:30,690,1,9,17.4,2,0.68,-293.0241747,-293.0241747,4089
01/09/2021 11:45,705,1,9,17.35,1.84,0.67,-46.20238036,-46.20238036,4083
01/09/2021 12:00,720,1,9,17.7,1.44,0.65,342.3677466,342.3677466,4262
01/09/2021 12:15,735,1,9,17.55,1.565,0.65,120.6381907,120.6381907,3993
01/09/2021 12:30,750,1,9,17.7,1.4,0.65,-349.5483918,-349.5483918,3580
01/09/2021 12:45,765,1,9,17.7,1.575,0.645,363.0111634,363.0111634,4332
01/09/2021 13:00,780,1,9,18.1,1.13,0.65,-373.9670544,-373.9670544,3446
01/09/2021 13:15,795,1,9,17.8,1.675,0.66,361.29142,361.29142,3774
01/09/2021 13:30,810,1,9,17.7,1.85,0.67,-316.9061134,-316.9061134,2531
01/09/2021 13:45,825,1,9,17.7,1.81,0.67,-115.1543626,-115.1543626,2210
01/09/2021 14:00,840,1,9,17.6,1.48,0.68,202.2101224,202.2101224,2148
01/09/2021 14:15,855,1,9,17.85,1.545,0.67,-174.3097432,-174.3097432,1569
01/09/2021 14:30,870,1,9,17.7,1.54,0.68,-46.2654283,-46.2654283,1578
01/09/2021 14:45,885,1,9,17.8,1.345,0.665,172.938611,172.938611,1717
01/09/2021 15:00,900,1,9,17.9,1.15,0.68,-116.7563862,-116.7563862,1374
01/09/2021 15:15,915,1,9,17.95,1.375,0.67,-140.6822604,-140.6822604,1350
01/09/2021 15:30,930,1,9,17.9,1.69,0.68,-54.98828859,-54.98828859,1483
01/09/2021 15:45,945,1,9,17.85,1.44,0.685,72.82987867,72.82987867,1622
01/09/2021 16:00,960,1,9,17.8,1.32,0.68,-68.58009769,-68.58009769,1361
01/09/2021 16:15,975,1,9,17.55,1.5,0.69,-48.23805919,-48.23805919,1081
01/09/2021 16:30,990,1,9,17.5,1.29,0.7,166.5810372,166.5810372,860
01/09/2021 16:45,1005,1,9,0,0,0,-247.7083358,-247.7083358,0
01/09/2021 17:00,1020,1,9,0,0,0,105.467845,105.467845,0
01/09/2021 17:15,1035,1,9,0,0,0,356.0412745,356.0412745,0
01/09/2021 17:30,1050,1,9,0,0,0,515.9148178,515.9148178,0
01/09/2021 17:45,1065,1,9,0,0,0,596.9913398,596.9913398,0
01/09/2021 18:00,1080,1,9,0,0,0,611.1737056,611.1737056,0
01/09/2021 18:15,1095,1,9,0,0,0,566.786143,566.786143,0
01/09/2021 18:30,1110,1,9,0,0,0,460.1792679,460.1792679,0
01/09/2021 18:45,1125,1,9,0,0,0,296.2682225,296.2682225,0
01/09/2021 19:00,1140,1,9,0,0,0,93.42674196,93.42674196,0
01/09/2021 19:15,1155,1,9,0,0,0,-127.192025,-127.192025,0
01/09/2021 19:30,1170,1,9,0,0,0,-344.4349295,-344.4349295,0
01/09/2021 19:45,1185,1,9,0,0,0,-537.1488229,-537.1488229,0
02/09/2021 06:00,360,2,9,8.9,0.9,0.99,47.33006204,47.33006204,739
02/09/2021 06:15,375,2,9,10.15,0.46,0.995,242.707966,242.707966,1067
02/09/2021 06:30,390,2,9,11.6,0.06,0.99,343.2413411,343.2413411,1307
02/09/2021 06:45,405,2,9,12.65,0.03,0.975,290.8416288,290.8416288,1449
02/09/2021 07:00,420,2,9,13.9,0,0.96,-7.089469666,-7.089469666,1450
02/09/2021 07:15,435,2,9,14.7,0.46,0.9,-130.7686369,-130.7686369,1756
02/09/2021 07:30,450,2,9,15.8,1.11,0.84,22.85019363,22.85019363,2428
02/09/2021 07:45,465,2,9,16.4,1.55,0.79,21.1911859,21.1911859,2990
02/09/2021 08:00,480,2,9,16.9,1.5,0.78,-2.11634286,-2.11634286,3584
02/09/2021 08:15,495,2,9,17.05,1.47,0.72,40.09755568,40.09755568,4335
02/09/2021 08:30,510,2,9,17.3,1.15,0.7,-173.9741831,-173.9741831,4895
02/09/2021 08:45,525,2,9,16.9,1.015,0.72,776.5401557,776.5401557,6599
02/09/2021 09:00,540,2,9,17,1.11,0.71,795.0404335,795.0404335,7192
02/09/2021 09:15,555,2,9,17.2,1.315,0.705,-1247.568471,-1247.568471,5196
02/09/2021 09:30,570,2,9,17.3,1.95,0.71,1683.841727,1683.841727,7034
02/09/2021 09:45,585,2,9,17.4,1.985,0.7,-1960.545808,-1960.545808,2355
02/09/2021 10:00,600,2,9,18,2.1,0.67,2014.299774,2014.299774,7311
02/09/2021 10:15,615,2,9,18.2,1.695,0.68,1612.165076,1612.165076,9339
02/09/2021 10:30,630,2,9,18.3,1.5,0.67,-1700.285515,-1700.285515,8431
02/09/2021 10:45,645,2,9,18.3,1.185,0.675,103.3508095,103.3508095,11071
02/09/2021 11:00,660,2,9,18.6,1.03,0.65,1332.529127,1332.529127,11618
02/09/2021 11:15,675,2,9,19.75,1.495,0.645,722.2415072,722.2415072,9389
02/09/2021 11:30,690,2,9,19,1.93,0.64,-1085.077123,-1085.077123,6029
02/09/2021 11:45,705,2,9,19.15,1.35,0.655,948.3466462,948.3466462,7393
02/09/2021 12:00,720,2,9,19.5,1.21,0.64,-799.9052918,-799.9052918,5461
02/09/2021 12:15,735,2,9,19.6,1.84,0.635,314.4896004,314.4896004,6151
02/09/2021 12:30,750,2,9,19.9,1.03,0.62,709.3274411,709.3274411,5872
02/09/2021 12:45,765,2,9,20.2,1.375,0.62,-870.4654203,-870.4654203,3721
02/09/2021 13:00,780,2,9,20.3,0.94,0.61,1136.427081,1136.427081,5278
02/09/2021 13:15,795,2,9,20.45,1.265,0.6,-54.77439603,-54.77439603,3938
02/09/2021 13:30,810,2,9,20.4,2.31,0.64,-435.1166309,-435.1166309,3920
02/09/2021 13:45,825,2,9,20.8,2.375,0.615,-1724.916469,-1724.916469,3703
02/09/2021 14:00,840,2,9,20.7,2.41,0.61,-164.0640026,-164.0640026,7042
02/09/2021 14:15,855,2,9,21.2,2.79,0.595,1460.257685,1460.257685,10327
02/09/2021 14:30,870,2,9,21.1,2.45,0.58,-803.821053,-803.821053,8750
02/09/2021 14:45,885,2,9,21.1,1.945,0.58,-848.6231247,-848.6231247,8247
02/09/2021 15:00,900,2,9,21.1,1.65,0.58,612.4719553,612.4719553,8320
02/09/2021 15:15,915,2,9,21.1,1.18,0.58,-277.2632383,-277.2632383,6025
02/09/2021 15:30,930,2,9,22.2,0.82,0.56,-424.1224424,-424.1224424,4876
02/09/2021 15:45,945,2,9,21.05,2.385,0.595,390.6825587,390.6825587,5117
02/09/2021 16:00,960,2,9,20.4,1.81,0.63,348.1169149,348.1169149,4690
02/09/2021 16:15,975,2,9,21,1.295,0.595,37.67733378,37.67733378,3969
02/09/2021 16:30,990,2,9,20.8,2.02,0.61,-214.172762,-214.172762,3236
02/09/2021 16:45,1005,2,9,20.55,2.58,0.615,-255.1507453,-255.1507453,2639
02/09/2021 17:00,1020,2,9,20.3,1.83,0.62,-141.3941958,-141.3941958,2120
02/09/2021 17:15,1035,2,9,19.8,1.865,0.655,7.223418865,7.223418865,1574
02/09/2021 17:30,1050,2,9,19.2,1.77,0.68,265.0705255,265.0705255,1137
02/09/2021 17:45,1065,2,9,0,0,0,-298.2972325,-298.2972325,0
02/09/2021 18:00,1080,2,9,0,0,0,83.33591305,83.33591305,0
02/09/2021 18:15,1095,2,9,0,0,0,293.6033824,293.6033824,0
02/09/2021 18:30,1110,2,9,0,0,0,373.0647844,373.0647844,0
02/09/2021 18:45,1125,2,9,0,0,0,359.4405431,359.4405431,0
02/09/2021 19:00,1140,2,9,0,0,0,277.3618034,277.3618034,0
02/09/2021 19:15,1155,2,9,0,0,0,144.1739416,144.1739416,0
02/09/2021 19:30,1170,2,9,0,0,0,-14.5758885,-14.5758885,0
02/09/2021 19:45,1185,2,9,0,0,0,-170.8569536,-170.8569536,0
03/09/2021 06:00,360,3,9,11.6,1.01,1,126.8478538,126.8478538,435
03/09/2021 06:15,375,3,9,12.6,1.82,0.98,115.9694397,115.9694397,570
03/09/2021 06:30,390,3,9,13.1,1.93,0.97,82.29828777,82.29828777,722
03/09/2021 06:45,405,3,9,13.7,1.77,0.955,40.59318301,40.59318301,935
03/09/2021 07:00,420,3,9,14.6,1.77,0.92,-40.38708977,-40.38708977,1207
03/09/2021 07:15,435,3,9,15.35,1.635,0.88,-70.01467472,-70.01467472,1655
03/09/2021 07:30,450,3,9,16,1.6,0.85,73.25559982,73.25559982,2400
03/09/2021 07:45,465,3,9,16.35,2.81,0.825,53.50494934,53.50494934,3043
03/09/2021 08:00,480,3,9,17.1,2.9,0.8,-68.55995366,-68.55995366,3574
