DateTime,MinuteOfDay,Day,Month,Tair,WS,RH,SS3,GHI3,P
01/09/2021 11:30,690,1,9,17.4,2,0.68,2560.753172,2560.753172,4089
01/09/2021 11:45,705,1,9,17.35,1.84,0.67,2596.997375,2596.997375,4083
01/09/2021 12:00,720,1,9,17.7,1.44,0.65,2538.582557,2538.582557,4262
01/09/2021 12:15,735,1,9,17.55,1.565,0.65,2388.547088,2388.547088,3993
01/09/2021 12:30,750,1,9,17.7,1.4,0.65,2165.043069,2165.043069,3580
01/09/2021 12:45,765,1,9,17.7,1.575,0.645,1893.049063,1893.049063,4332
01/09/2021 13:00,780,1,9,18.1,1.13,0.65,1596.875738,1596.875738,3446
01/09/2021 13:15,795,1,9,17.8,1.675,0.66,1293.129321,1293.129321,3774
01/09/2021 13:30,810,1,9,17.7,1.85,0.67,989.839901,989.839901,2531
01/09/2021 13:45,825,1,9,17.7,1.81,0.67,693.2642319,693.2642319,2210
01/09/2021 14:00,840,1,9,17.6,1.48,0.68,409.6590655,409.6590655,2148
01/09/2021 14:15,855,1,9,17.85,1.545,0.67,143.7348928,143.7348928,1569
01/09/2021 14:30,870,1,9,17.7,1.54,0.68,-105.982841,-105.982841,1578
01/09/2021 14:45,885,1,9,17.8,1.345,0.665,-342.5149521,-342.5149521,1717
01/09/2021 15:00,900,1,9,17.9,1.15,0.68,-568.8822568,-568.8822568,1374
01/09/2021 15:15,915,1,9,17.95,1.375,0.67,-788.1055714,-788.1055714,1350
01/09/2021 15:30,930,1,9,17.9,1.69,0.68,-1003.277371,-1003.277371,1483
01/09/2021 15:45,945,1,9,17.85,1.44,0.685,-1217.776766,-1217.776766,1622
01/09/2021 16:00,960,1,9,17.8,1.32,0.68,-1434.946316,-1434.946316,1361
01/09/2021 16:15,975,1,9,17.55,1.5,0.69,-1656.317206,-1656.317206,1081
01/09/2021 16:30,990,1,9,17.5,1.29,0.7,-1877.798263,-1877.798263,860
01/09/2021 16:45,1005,1,9,0,0,0,-2093.919771,-2093.919771,0
01/09/2021 17:00,1020,1,9,0,0,0,-2299.212018,-2299.212018,0
01/09/2021 17:15,1035,1,9,0,0,0,-2488.205292,-2488.205292,0
01/09/2021 17:30,1050,1,9,0,0,0,-2655.429878,-2655.429878,0
01/09/2021 17:45,1065,1,9,0,0,0,-2795.597033,-2795.597033,0
01/09/2021 18:00,1080,1,9,0,0,0,-2904.320262,-2904.320262,0
01/09/2021 18:15,1095,1,9,0,0,0,-2978.684179,-2978.684179,0
01/09/2021 18:30,1110,1,9,0,0,0,-3018.257979,-3018.257979,0
01/09/2021 18:45,1125,1,9,0,0,0,-3023.188243,-3023.188243,0
01/09/2021 19:00,1140,1,9,0,0,0,-2993.633439,-2993.633439,0
01/09/2021 19:15,1155,1,9,0,0,0,-2929.766119,-2929.766119,0
01/09/2021 19:30,1170,1,9,0,0,0,-2831.761775,-2831.761775,0
01/09/2021 19:45,1185,1,9,0,0,0,-2699.795898,-2699.795898,0
02/09/2021 06:00,360,2,9,8.9,0.9,0.99,-2534.633877,-2534.633877,739
02/09/2021 06:15,375,2,9,10.15,0.46,0.995,-2339.400679,-2339.400679,1067
02/09/2021 06:30,390,2,9,11.6,0.06,0.99,-2117.811169,-2117.811169,1307
02/09/2021 06:45,405,2,9,12.65,0.03,0.975,-1873.580214,-1873.580214,1449
02/09/2021 07:00,420,2,9,13.9,0,0.96,-1610.083321,-1610.083321,1450
02/09/2021 07:15,435,2,9,14.7,0.46,0.9,-1328.922535,-1328.922535,1756
02/09/2021 07:30,450,2,9,15.8,1.11,0.84,-1029.696369,-1029.696369,2428
02/09/2021 07:45,465,2,9,16.4,1.55,0.79,-711.5872928,-711.5872928,2990
02/09/2021 08:00,480,2,9,16.9,1.5,0.78,-373.7777743,-373.7777743,3584
02/09/2021 08:15,495,2,9,17.05,1.47,0.72,-15.45028291,-15.45028291,4335
02/09/2021 08:30,510,2,9,17.3,1.15,0.7,364.2127123,364.2127123,4895
02/09/2021 08:45,525,2,9,16.9,1.015,0.72,766.0287422,766.0287422,6599
02/09/2021 09:00,540,2,9,17,1.11,0.71,1190.815338,1190.815338,7192
02/09/2021 09:15,555,2,9,17.2,1.315,0.705,1637.712037,1637.712037,5196
02/09/2021 09:30,570,2,9,17.3,1.95,0.71,2096.221614,2096.221614,7034
02/09/2021 09:45,585,2,9,17.4,1.985,0.7,2542.469699,2542.469699,2355
02/09/2021 10:00,600,2,9,18,2.1,0.67,2951.730575,2951.730575,7311
02/09/2021 10:15,615,2,9,18.2,1.695,0.68,3307.572272,3307.572272,9339
02/09/2021 10:30,630,2,9,18.3,1.5,0.67,3595.636262,3595.636262,8431
02/09/2021 10:45,645,2,9,18.3,1.185,0.675,3801.564014,3801.564014,11071
02/09/2021 11:00,660,2,9,18.6,1.03,0.65,3915.924057,3915.924057,11618
02/09/2021 11:15,675,2,9,19.75,1.495,0.645,3948.993157,3948.993157,9389
02/09/2021 11:30,690,2,9,19,1.93,0.64,3915.96777,3915.96777,6029
02/09/2021 11:45,705,2,9,19.15,1.35,0.655,3832.001168,3832.001168,7393
02/09/2021 12:00,720,2,9,19.5,1.21,0.64,3712.184377,3712.184377,5461
02/09/2021 12:15,735,2,9,19.6,1.84,0.635,3571.594705,3571.594705,6151
02/09/2021 12:30,750,2,9,19.9,1.03,0.62,3425.309463,3425.309463,5872
02/09/2021 12:45,765,2,9,20.2,1.375,0.62,3288.405958,3288.405958,3721
02/09/2021 13:00,780,2,9,20.3,0.94,0.61,3175.961498,3175.961498,5278
02/09/2021 13:15,795,2,9,20.45,1.265,0.6,3100.254402,3100.254402,3938
02/09/2021 13:30,810,2,9,20.4,2.31,0.64,3058.972554,3058.972554,3920
02/09/2021 13:45,825,2,9,20.8,2.375,0.615,3033.426982,3033.426982,3703
02/09/2021 14:00,840,2,9,20.7,2.41,0.61,3001.53425,3001.53425,7042
02/09/2021 14:15,855,2,9,21.2,2.79,0.595,2941.210918,2941.210918,10327
02/09/2021 14:30,870,2,9,21.1,2.45,0.58,2830.373549,2830.373549,8750
02/09/2021 14:45,885,2,9,21.1,1.945,0.58,2649.516423,2649.516423,8247
02/09/2021 15:00,900,2,9,21.1,1.65,0.58,2389.444688,2389.444688,8320
02/09/2021 15:15,915,2,9,21.1,1.18,0.58,2043.541211,2043.541211,6025
02/09/2021 15:30,930,2,9,22.2,0.82,0.56,1605.188857,1605.188857,4876
02/09/2021 15:45,945,2,9,21.05,2.385,0.595,1067.770494,1067.770494,5117
02/09/2021 16:00,960,2,9,20.4,1.81,0.63,432.4601342,432.4601342,4690
02/09/2021 16:15,975,2,9,21,1.295,0.595,-268.4036172,-268.4036172,3969
02/09/2021 16:30,990,2,9,20.8,2.02,0.61,-996.5133251,-996.5133251,3236
02/09/2021 16:45,1005,2,9,20.55,2.58,0.615,-1720.850821,-1720.850821,2639
02/09/2021 17:00,1020,2,9,20.3,1.83,0.62,-2413.466169,-2413.466169,2120
02/09/2021 17:15,1035,2,9,19.8,1.865,0.655,-3052.568925,-3052.568925,1574
02/09/2021 17:30,1050,2,9,19.2,1.77,0.68,-3622.317879,-3622.317879,1137
02/09/2021 17:45,1065,2,9,0,0,0,-4108.047652,-4108.047652,0
02/09/2021 18:00,1080,2,9,0,0,0,-4496.946876,-4496.946876,0
02/09/2021 18:15,1095,2,9,0,0,0,-4783.620226,-4783.620226,0
02/09/2021 18:30,1110,2,9,0,0,0,-4966.72721,-4966.72721,0
02/09/2021 18:45,1125,2,9,0,0,0,-5054.291238,-5054.291238,0
02/09/2021 19:00,1140,2,9,0,0,0,-5058.778988,-5058.778988,0
02/09/2021 19:15,1155,2,9,0,0,0,-4992.286861,-4992.286861,0
02/09/2021 19:30,1170,2,9,0,0,0,-4863.187717,-4863.187717,0
02/09/2021 19:45,1185,2,9,0,0,0,-4678.717432,-4678.717432,0
03/09/2021 06:00,360,3,9,11.6,1.01,1,-4444.004774,-4444.004774,435
03/09/2021 06:15,375,3,9,12.6,1.82,0.98,-4158.841423,-4158.841423,570
03/09/2021 06:30,390,3,9,13.1,1.93,0.97,-3821.736314,-3821.736314,722
03/09/2021 06:45,405,3,9,13.7,1.77,0.955,-3432.499467,-3432.499467,935
03/09/2021 07:00,420,3,9,14.6,1.77,0.92,-2996.145251,-2996.145251,1207
03/09/2021 07:15,435,3,9,15.35,1.635,0.88,-2518.679148,-2518.679148,1655
03/09/2021 07:30,450,3,9,16,1.6,0.85,-2005.072271,-2005.072271,2400
03/09/2021 07:45,465,3,9,16.35,2.81,0.825,-1460.807773,-1460.807773,3043
03/09/2021 08:00,480,3,9,17.1,2.9,0.8,-891.574309,-891.574309,3574
03/09/2021 08:15,495,3,9,17.55,3.415,0.78,-303.0605356,-303.0605356,4196
03/09/2021 08:30,510,3,9,17.8,2.8,0.76,297.1126624,297.1126624,4786
03/09/2021 08:45,525,3,9,18.35,3.1,0.745,893.5954844,893.5954844,5324
03/09/2021 09:00,540,3,9,18.4,3.17,0.74,1469.105901,1469.105901,5814
03/09/2021 09:15,555,3,9,18.75,2.605,0.72,2008.518736,2008.518736,6384
03/09/2021 09:30,570,3,9,18.9,3.32,0.71,2505.336225,2505.336225,6970
03/09/2021 09:45,585,3,9,19.15,2.72,0.705,2955.921436,2955.921436,7455
03/09/2021 10:00,600,3,9,19.7,3.01,0.68,3360.661866,3360.661866,7804
03/09/2021 10:15,615,3,9,19.95,2.285,0.68,3726.594901,3726.594901,8220
03/09/2021 10:30,630,3,9,20.1,2.22,0.66,4066.413796,4066.413796,8651
03/09/2021 10:45,645,3,9,20.5,2.47,0.65,4393.92365,4393.92365,8969
03/09/2021 11:00,660,3,9,20.8,1.98,0.65,4717.123569,4717.123569,8843
03/09/2021 11:15,675,3,9,20.75,2.16,0.655,5020.788713,5020.788713,9638
03/09/2021 11:30,690,3,9,21.3,1.46,0.63,5283.888253,5283.888253,9935
03/09/2021 11:45,705,3,9,21.3,2.565,0.64,5482.671366,5482.671366,9898
03/09/2021 12:00,720,3,9,21.2,2.1,0.63,5583.790169,5583.790169,9826
03/09/2021 12:15,735,3,9,21.65,1.87,0.63,5566.040303,5566.040303,10082
03/09/2021 12:30,750,3,9,21.9,1.81,0.63,5448.427636,5448.427636,10079
03/09/2021 12:45,765,3,9,22.15,2.12,0.62,5259.716893,5259.716893,10142
03/09/2021 13:00,780,3,9,22.4,2.41,0.61,5028.780917,5028.780917,9822
03/09/2021 13:15,795,3,9,22.4,2.065,0.61,4784.51958,4784.51958,7656
03/09/2021 13:30,810,3,9,22.3,2.16,0.59,4547.669286,4547.669286,9128
03/09/2021 13:45,825,3,9,22.4,2.39,0.58,4307.151803,4307.151803,9713
03/09/2021 14:00,840,3,9,22.2,2.04,0.6,4047.082421,4047.082421,9330
03/09/2021 14:15,855,3,9,22.55,2.43,0.61,3752.131724,3752.131724,8922
03/09/2021 14:30,870,3,9,22.7,3.09,0.6,3405.834487,3405.834487,8348
03/09/2021 14:45,885,3,9,22.3,2.81,0.605,2995.097175,2995.097175,7936
03/09/2021 15:00,900,3,9,22.6,2.84,0.62,2521.448826,2521.448826,7312
03/09/2021 15:15,915,3,9,22.15,2.995,0.61,1990.074123,1990.074123,6487
03/09/2021 15:30,930,3,9,22.1,3.44,0.62,1406.157748,1406.157748,5599
03/09/2021 15:45,945,3,9,21.95,2.81,0.605,774.8843833,774.8843833,5069
03/09/2021 16:00,960,3,9,21.6,3.71,0.62,101.4387112,101.4387112,4358
03/09/2021 16:15,975,3,9,21.25,4.08,0.64,-607.122124,-607.122124,3699
03/09/2021 16:30,990,3,9,20.8,4.18,0.65,-1334.228714,-1334.228714,3213
03/09/2021 16:45,1005,3,9,20.45,4.275,0.66,-2053.349524,-2053.349524,2678
03/09/2021 17:00,1020,3,9,19.9,4.51,0.66,-2737.311001,-2737.311001,2104
03/09/2021 17:15,1035,3,9,19.4,4.335,0.695,-3365.843968,-3365.843968,1579
03/09/2021 17:30,1050,3,9,18.8,4.02,0.72,-3925.590803,-3925.590803,1139
03/09/2021 17:45,1065,3,9,0,0,0,-4404.576677,-4404.576677,0
03/09/2021 18:00,1080,3,9,0,0,0,-4790.826759,-4790.826759,0
03/09/2021 18:15,1095,3,9,0,0,0,-5076.005128,-5076.005128,0
03/09/2021 18:30,1110,3,9,0,0,0,-5266.441263,-5266.441263,0
03/09/2021 18:45,1125,3,9,0,0,0,-5372.542602,-5372.542602,0
03/09/2021 19:00,1140,3,9,0,0,0,-5405.789225,-5405.789225,0
03/09/2021 19:15,1155,3,9,0,0,0,-5381.502109,-5381.502109,0
03/09/2021 19:30,1170,3,9,0,0,0,-5315.234099,-5315.234099,0
03/09/2021 19:45,1185,3,9,0,0,0,-5218.704621,-5218.704621,0
04/09/2021 06:00,360,4,9,0,0,0,-5098.670399,-5098.670399,0
04/09/2021 06:15,375,4,9,0,0,0,-4958.804459,-4958.804459,0
04/09/2021 06:30,390,4,9,13.4,3.17,0.83,-4794.719159,-4794.719159,504
04/09/2021 06:45,405,4,9,13.45,3.385,0.825,-4598.541497,-4598.541497,689
04/09/2021 07:00,420,4,9,13.7,2.41,0.83,-4354.373109,-4354.373109,999
04/09/2021 07:15,435,4,9,13.85,3.48,0.815,-4038.577219,-4038.577219,1523
04/09/2021 07:30,450,4,9,14,3.54,0.8,-3637.462267,-3637.462267,1807
04/09/2021 07:45,465,4,9,14.3,3.81,0.795,-3153.118572,-3153.118572,1988
04/09/2021 08:00,480,4,9,14.5,3.6,0.78,-2598.781655,-2598.781655,2359
04/09/2021 08:15,495,4,9,15.05,3.15,0.77,-1989.656855,-1989.656855,3161
04/09/2021 08:30,510,4,9,15.4,3.6,0.75,-1341.784416,-1341.784416,3120
04/09/2021 08:45,525,4,9,15.85,5.005,0.735,-676.1059999,-676.1059999,5466
04/09/2021 09:00,540,4,9,15.4,4.88,0.73,-14.81465456,-14.81465456,4692
04/09/2021 09:15,555,4,9,15.15,4.41,0.74,619.896574,619.896574,8028
04/09/2021 09:30,570,4,9,16.3,3.63,0.72,1205.834639,1205.834639,7251
04/09/2021 09:45,585,4,9,16.8,4.005,0.7,1727.161104,1727.161104,8128
04/09/2021 10:00,600,4,9,16.3,4.72,0.71,2193.45597,2193.45597,7958
04/09/2021 10:15,615,4,9,17.2,3.525,0.69,2620.62587,2620.62587,6689
04/09/2021 10:30,630,4,9,17.3,3.71,0.68,3020.848933,3020.848933,7494
04/09/2021 10:45,645,4,9,17.7,3.84,0.67,3391.80892,3391.80892,9785
04/09/2021 11:00,660,4,9,17.6,3.87,0.67,3727.572997,3727.572997,10096
04/09/2021 11:15,675,4,9,18.2,3.82,0.66,4022.208331,4022.208331,10603
04/09/2021 11:30,690,4,9,18.1,4.08,0.66,4266.14698,4266.14698,10487
04/09/2021 11:45,705,4,9,18.8,2.925,0.645,4438.89168,4438.89168,10610
04/09/2021 12:00,720,4,9,19.5,2.92,0.62,4530.754475,4530.754475,10162
04/09/2021 12:15,735,4,9,19.15,2.985,0.62,4535.658506,4535.658506,10219
04/09/2021 12:30,750,4,9,19.2,2.86,0.61,4451.823661,4451.823661,10300
04/09/2021 12:45,765,4,9,19.75,2.945,0.62,4294.656784,4294.656784,10269
04/09/2021 13:00,780,4,9,19.8,2.7,0.63,4081.71483,4081.71483,10169
04/09/2021 13:15,795,4,9,20.2,2.88,0.6,3821.968215,3821.968215,10095
04/09/2021 13:30,810,4,9,20.1,3.11,0.6,3521.970956,3521.970956,9928
04/09/2021 13:45,825,4,9,20.1,3.265,0.6,3187.114504,3187.114504,9731
04/09/2021 14:00,840,4,9,20.3,3.34,0.61,2822.186561,2822.186561,9304
04/09/2021 14:15,855,4,9,20.55,3.395,0.6,2431.891331,2431.891331,8731
04/09/2021 14:30,870,4,9,20.8,3.09,0.59,2020.933018,2020.933018,8277
04/09/2021 14:45,885,4,9,20.8,2.81,0.595,1594.015828,1594.015828,7627
04/09/2021 15:00,900,4,9,20.7,2.72,0.58,1155.843964,1155.843964,7010
04/09/2021 15:15,915,4,9,20.95,3.24,0.585,711.1216312,711.1216312,6230
04/09/2021 15:30,930,4,9,20.6,2.97,0.59,264.5530342,264.5530342,5612
04/09/2021 15:45,945,4,9,20.55,2.8,0.59,-179.1576225,-179.1576225,4970
04/09/2021 16:00,960,4,9,20.6,2.61,0.59,-615.3061345,-615.3061345,4247
04/09/2021 16:15,975,4,9,20.35,2.545,0.595,-1039.188297,-1039.188297,3664
04/09/2021 16:30,990,4,9,20.3,2.06,0.62,-1446.099906,-1446.099906,3115
04/09/2021 16:45,1005,4,9,20.05,2.005,0.63,-1831.336757,-1831.336757,2547
04/09/2021 17:00,1020,4,9,19.7,1.85,0.65,-2190.194644,-2190.194644,1979
04/09/2021 17:15,1035,4,9,19.3,1.71,0.665,-2517.969365,-2517.969365,1463
04/09/2021 17:30,1050,4,9,18.8,1.87,0.69,-2809.956713,-2809.956713,1009
04/09/2021 17:45,1065,4,9,0,0,0,-3061.452485,-3061.452485,0
04/09/2021 18:00,1080,4,9,0,0,0,-3267.752476,-3267.752476,0
04/09/2021 18:15,1095,4,9,0,0,0,-3425.081038,-3425.081038,0
04/09/2021 18:30,1110,4,9,0,0,0,-3533.376742,-3533.376742,0
04/09/2021 18:45,1125,4,9,0,0,0,-3593.506717,-3593.506717,0
04/09/2021 19:00,1140,4,9,0,0,0,-3606.667301,-3606.667301,0
04/09/2021 19:15,1155,4,9,0,0,0,-3575.383963,-3575.383963,0
04/09/2021 19:30,1170,4,9,0,0,0,-3502.5747,-3502.5747,0
04/09/2021 19:45,1185,4,9,0,0,0,-3391.226196,-3391.226196,0
05/09/2021 06:00,360,5,9,8.2,1.15,0.99,-3244.339232,-3244.339232,372
05/09/2021 06:15,375,5,9,9.85,1.095,0.98,-3064.914591,-3064.914591,487
05/09/2021 06:30,390,5,9,11.3,2.14,0.94,-2855.953053,-2855.953053,654
05/09/2021 06:45,405,5,9,12.35,2.675,0.875,-2620.455399,-2620.455399,865
05/09/2021 07:00,420,5,9,12.7,3.36,0.84,-2361.422411,-2361.422411,1183
05/09/2021 07:15,435,5,9,13.3,3.255,0.84,-2081.854871,-2081.854871,1630
05/09/2021 07:30,450,5,9,13.9,2.99,0.82,-1784.753559,-1784.753559,2201
05/09/2021 07:45,465,5,9,14.25,3.185,0.805,-1473.119257,-1473.119257,2927
05/09/2021 08:00,480,5,9,14.8,3.27,0.78,-1149.952745,-1149.952745,3333
05/09/2021 08:15,495,5,9,15.55,3.44,0.765,-818.2548068,-818.2548068,3946
05/09/2021 08:30,510,5,9,16.2,3.5,0.75,-481.026222,-481.026222,4465
05/09/2021 08:45,525,5,9,16.65,3.955,0.73,-141.2677722,-141.2677722,4873
05/09/2021 09:00,540,5,9,17.1,4.41,0.72,198.0197612,198.0197612,5578
05/09/2021 09:15,555,5,9,17.55,4.15,0.695,533.8355968,533.8355968,6155
05/09/2021 09:30,570,5,9,17.7,3.89,0.69,863.1789535,863.1789535,6638
05/09/2021 09:45,585,5,9,18.5,3.525,0.67,1183.04905,1183.04905,7382
05/09/2021 10:00,600,5,9,18.8,3.71,0.65,1490.445105,1490.445105,8168
05/09/2021 10:15,615,5,9,19.3,3.285,0.64,1782.366336,1782.366336,8308
05/09/2021 10:30,630,5,9,19.5,3.44,0.63,2055.811964,2055.811964,8721
05/09/2021 10:45,645,5,9,19.8,3.51,0.62,2307.781206,2307.781206,8945
05/09/2021 11:00,660,5,9,20,3.23,0.61,2535.27328,2535.27328,9124
05/09/2021 11:15,675,5,9,20.3,3.12,0.59,2735.287407,2735.287407,9242
05/09/2021 11:30,690,5,9,20,2.84,0.6,2904.822804,2904.822804,9696
05/09/2021 11:45,705,5,9,20.75,2.915,0.595,3040.878691,3040.878691,9828
05/09/2021 12:00,720,5,9,21.1,2.78,0.58,3140.454285,3140.454285,10007
05/09/2021 12:15,735,5,9,21.2,2.53,0.56,3200.548806,3200.548806,10216
05/09/2021 12:30,750,5,9,21.4,2.72,0.57,3218.173238,3218.173238,10309
05/09/2021 12:45,765,5,9,21.85,2.925,0.56,3190.40344,3190.40344,10290
05/09/2021 13:00,780,5,9,21.6,3.19,0.54,3114.92424,3114.92424,10177
05/09/2021 13:15,795,5,9,21.85,3.675,0.54,2992.018292,2992.018292,10109
05/09/2021 13:30,810,5,9,21.9,3.23,0.53,2824.580266,2824.580266,9985
05/09/2021 13:45,825,5,9,22.15,3.02,0.53,2616.708084,2616.708084,9676
05/09/2021 14:00,840,5,9,22.3,2.82,0.53,2372.681464,2372.681464,8810
05/09/2021 14:15,855,5,9,22.35,3.14,0.52,2096.780126,2096.780126,8740
05/09/2021 14:30,870,5,9,22.2,2.35,0.5,1793.283791,1793.283791,8225
05/09/2021 14:45,885,5,9,22.25,2.875,0.51,1466.472176,1466.472176,7732
05/09/2021 15:00,900,5,9,22.4,2.92,0.5,1120.625003,1120.625003,6918
05/09/2021 15:15,915,5,9,22.35,2.81,0.515,760.0219898,760.0219898,6239
05/09/2021 15:30,930,5,9,22.4,3.25,0.51,388.9428567,388.9428567,5550
05/09/2021 15:45,945,5,9,22.4,2.54,0.52,11.66732311,11.66732311,4909
05/09/2021 16:00,960,5,9,22.1,2.99,0.52,-367.5248915,-367.5248915,4279
05/09/2021 16:15,975,5,9,21.85,2.705,0.53,-744.3540675,-744.3540675,3590
05/09/2021 16:30,990,5,9,21.8,2.35,0.55,-1114.540485,-1114.540485,3099
05/09/2021 16:45,1005,5,9,21.35,2.945,0.56,-1473.804426,-1473.804426,2553
05/09/2021 17:00,1020,5,9,20.8,3.13,0.6,-1817.866169,-1817.866169,2009
05/09/2021 17:15,1035,5,9,20.1,2.78,0.62,-2142.445995,-2142.445995,1497
05/09/2021 17:30,1050,5,9,19.6,1.98,0.65,-2443.264186,-2443.264186,1009
05/09/2021 17:45,1065,5,9,0,0,0,-2716.04102,-2716.04102,0
05/09/2021 18:00,1080,5,9,0,0,0,-2956.496779,-2956.496779,0
05/09/2021 18:15,1095,5,9,0,0,0,-3160.351744,-3160.351744,0
05/09/2021 18:30,1110,5,9,0,0,0,-3323.586846,-3323.586846,0
05/09/2021 18:45,1125,5,9,0,0,0,-3443.369691,-3443.369691,0
05/09/2021 19:00,1140,5,9,0,0,0,-3517.218166,-3517.218166,0
05/09/2021 19:15,1155,5,9,0,0,0,-3540.847742,-3540.847742,0
05/09/2021 19:30,1170,5,9,0,0,0,-3509.474512,-3509.474512,0
05/09/2021 19:45,1185,5,9,0,0,0,-3418.263531,-3418.263531,0
06/09/2021 06:00,360,6,9,8.4,0.33,1,-3264.509894,-3264.509894,367
06/09/2021 06:15,375,6,9,9.35,0.13,0.995,-3054.079899,-3054.079899,488
06/09/2021 06:30,390,6,9,10.5,0.04,1,-2795.623676,-2795.623676,613
06/09/2021 06:45,405,6,9,11.9,0.2,0.985,-2500.355485,-2500.355485,783
06/09/2021 07:00,420,6,9,12.8,0.78,0.96,-2178.932291,-2178.932291,1051
06/09/2021 07:15,435,6,9,13.6,1.335,0.935,-1837.217756,-1837.217756,1494
06/09/2021 07:30,450,6,9,14.3,1.54,0.89,-1479.877216,-1479.877216,2277
06/09/2021 07:45,465,6,9,15.1,1.415,0.865,-1111.576007,-1111.576007,3208
06/09/2021 08:00,480,6,9,16,1.77,0.84,-736.9794632,-736.9794632,3827
06/09/2021 08:15,495,6,9,16.65,1.69,0.8,-360.7529217,-360.7529217,4617
06/09/2021 08:30,510,6,9,17.3,1.89,0.77,12.43828211,12.43828211,4909
06/09/2021 08:45,525,6,9,18.2,1.71,0.745,377.9288124,377.9288124,4564
06/09/2021 09:00,540,6,9,18.5,1.62,0.74,731.693465,731.693465,4474
06/09/2021 09:15,555,6,9,18.75,2.075,0.71,1072.267562,1072.267562,5568
06/09/2021 09:30,570,6,9,19.4,1.4,0.71,1399.094941,1399.094941,6373
06/09/2021 09:45,585,6,9,19.5,1.43,0.685,1712.376576,1712.376576,6979
06/09/2021 10:00,600,6,9,19.8,1.67,0.64,2011.316212,2011.316212,7245
06/09/2021 10:15,615,6,9,20.15,1.765,0.595,2294.801192,2294.801192,7617
06/09/2021 10:30,630,6,9,20.6,1.6,0.58,2561.718858,2561.718858,8414
06/09/2021 10:45,645,6,9,20.85,1.675,0.585,2810.956551,2810.956551,8513
06/09/2021 11:00,660,6,9,21.3,1.77,0.55,3041.401616,3041.401616,8881
06/09/2021 11:15,675,6,9,21.3,1.675,0.545,3251.941392,3251.941392,9378
06/09/2021 11:30,690,6,9,21.7,0.68,0.5,3442.1229,3442.1229,9705
06/09/2021 11:45,705,6,9,22.1,1.305,0.52,3612.183857,3612.183857,9414
06/09/2021 12:00,720,6,9,22.8,1.07,0.48,3755.229623,3755.229623,4273
06/09/2021 12:15,735,6,9,22.9,1.545,0.515,3862.417552,3862.417552,3101
06/09/2021 12:30,750,6,9,23.1,2.51,0.47,3924.904995,3924.904995,10633
06/09/2021 12:45,765,6,9,22.8,1.845,0.44,3933.849305,3933.849305,10272
06/09/2021 13:00,780,6,9,23.3,2.06,0.44,3880.375043,3880.375043,9190
06/09/2021 13:15,795,6,9,23.35,1.74,0.455,3756.324668,3756.324668,8866
06/09/2021 13:30,810,6,9,23.1,1.4,0.47,3558.499117,3558.499117,9026
06/09/2021 13:45,825,6,9,23.15,1.86,0.475,3290.928418,3290.928418,8012
06/09/2021 14:00,840,6,9,23.7,0.88,0.45,2959.237603,2959.237603,6709
06/09/2021 14:15,855,6,9,22.8,1.725,0.48,2569.051706,2569.051706,8055
06/09/2021 14:30,870,6,9,22.3,1.85,0.48,2125.99576,2125.99576,3411
06/09/2021 14:45,885,6,9,22.5,1.38,0.455,1635.694797,1635.694797,3464
06/09/2021 15:00,900,6,9,22.3,1.03,0.45,1105.634415,1105.634415,4001
06/09/2021 15:15,915,6,9,22.65,0.885,0.47,550.7424741,550.7424741,6123
