DateTime,MinuteOfDay,Day,Month,Tair,WS,RH,GHI,SS1,SS2,SS3,SS4,GHI_1,GHI_2,GHI_3,GHI_4,P input,P
9/1/2021 6:00,360,1,9,0,0,0,0,-90.94658245,145.7888959,20.76791065,-75.6102241,-6.761111404,9.848228353,1.140643112,-4.227760062,0,0
9/1/2021 6:15,375,1,9,0,0,0,0,-99.90265797,158.4574995,3.046266998,-61.60110851,-6.82495906,10.29877635,0.155705216,-3.629522504,0,0
9/1/2021 6:30,390,1,9,0,0,0,0,-42.57969106,-38.92604932,-39.37846271,120.8842031,-2.609047404,-1.853618077,-2.302193476,6.764858956,0,0
9/1/2021 6:45,405,1,9,0,0,0,0,97.44076103,-205.8947515,79.52032744,28.93366305,6.877414136,-12.95298604,4.808668881,1.266903026,0,0
9/1/2021 7:00,420,1,9,0,0,0,0,311.2464439,-64.32825366,-111.0586464,-135.8595438,21.28452461,-7.355391714,-6.918110389,-7.011022509,0,0
9/1/2021 7:15,435,1,9,15.2,0.935,0.805,56.5,582.3184085,171.3329128,124.1311551,45.21752367,38.88399253,5.752433707,8.030303462,3.833270303,923,923
9/1/2021 7:30,450,1,9,15.3,1.32,0.81,59,878.9073995,129.3827331,-109.6951405,74.4050079,56.70462824,7.84218313,-7.625857159,2.079045788,973,973
9/1/2021 7:45,465,1,9,15.4,1.375,0.79,73,1172.874768,-42.15633783,70.18154873,-85.89997931,72.71673883,1.461968675,5.849256492,-7.027963996,1115,1115
9/1/2021 8:00,480,1,9,15.6,1.42,0.79,85,1446.828655,-67.39237745,-20.43333403,36.99705618,86.42546344,-4.281206595,-3.511274178,6.367017335,1396,1396
9/1/2021 8:15,495,1,9,15.7,1.45,0.78,96.5,1673.669389,-70.5874466,-26.7609867,11.67904462,98.61695085,-6.645570432,1.29335879,3.235260796,1588,1588
9/1/2021 8:30,510,1,9,15.7,1.44,0.77,102,1830.127281,-164.4004744,62.41592246,-51.14272924,111.5033944,-0.507423676,0.340443127,-9.336413829,1677,1677
9/1/2021 8:45,525,1,9,15.9,1.315,0.765,134,1907.365624,-141.998951,-81.79139472,51.42472206,126.2729838,8.494189867,-1.23136079,0.464187137,1735,1735
9/1/2021 9:00,540,1,9,16,1.07,0.75,157,1916.394239,131.4893294,89.04834838,-20.93191645,142.5099633,5.913397892,1.678552509,6.898086348,2116,2116
9/1/2021 9:15,555,1,9,16.15,1.2,0.735,157.5,1918.968537,388.0934906,-87.03895693,31.97692884,159.0165878,-3.527356944,-1.866156548,3.876925648,2252,2252
9/1/2021 9:30,570,1,9,16.3,1.36,0.72,159,2009.441371,291.3827118,73.20170692,-13.02578941,173.5595408,-6.252157736,1.690565406,-9.997948466,2361,2361
9/1/2021 9:45,585,1,9,16.45,1.305,0.7,173.5,2253.679849,-67.73651093,-50.83290748,-132.1104302,185.2166576,-1.926413421,-1.198065188,-8.592179017,2003,2003
9/1/2021 10:00,600,1,9,16.5,1.34,0.69,220,2669.429882,-384.1593251,27.90964789,166.8197953,195.109424,5.60043486,0.569617158,18.72052402,2480,2480
9/1/2021 10:15,615,1,9,16.6,1.595,0.7,217.5,3189.408771,-446.3067122,-11.68787826,86.58581943,205.3427432,6.942552257,-0.063781834,5.278486398,2818,2818
9/1/2021 10:30,630,1,9,16.7,1.44,0.71,188,3672.375705,-102.9514119,10.73531943,-241.159613,219.0586836,-9.123877046,0.075833471,-22.01064001,3339,3339
9/1/2021 10:45,645,1,9,16.9,1.55,0.695,215,4019.34743,350.8288487,-26.82000713,5.643728837,237.940261,-21.35982566,-0.781936998,-0.798498368,4349,4349
9/1/2021 11:00,660,1,9,17.1,1.5,0.67,283,4192.870582,350.2509111,46.66270532,181.2158013,261.0029234,0.567784246,1.984597464,19.44469494,4771,4771
9/1/2021 11:15,675,1,9,17.2,1.545,0.655,313,4221.098832,62.9164201,-59.2880647,20.27281266,285.0614506,29.62934782,-3.468934388,1.778135979,4245,4245
9/1/2021 11:30,690,1,9,17.4,2,0.68,312,4208.912465,-14.40936376,59.78371248,-165.2868132,304.8047729,20.96742543,5.088094838,-18.86029315,4089,4089
9/1/2021 11:45,705,1,9,17.35,1.84,0.67,297,4208.070308,-21.36564814,-35.86729105,-67.83736846,316.022302,-8.690154674,-6.643934206,-3.688213089,4083,4083
9/1/2021 12:00,720,1,9,17.7,1.44,0.65,322,4204.598417,-168.9269994,-12.69961433,239.0281967,316.8674143,-23.06313931,8.011722863,20.1840021,4262,4262
9/1/2021 12:15,735,1,9,17.55,1.565,0.65,282,4175.710421,-238.1161292,84.54149807,-29.1357901,307.5793125,-19.56390214,-9.02703607,3.01162573,3993,3993
9/1/2021 12:30,750,1,9,17.7,1.4,0.65,280,4059.506329,-99.0332084,-185.9458469,-194.5272732,291.018176,-0.346919966,9.4083803,-20.07963636,3580,3580
9/1/2021 12:45,765,1,9,17.7,1.575,0.645,282.5,3835.58771,101.6295407,288.0851604,106.6975888,269.5218873,21.76950664,-9.105237572,0.31384367,4332,4332
9/1/2021 13:00,780,1,9,18.1,1.13,0.65,287,3543.34133,218.2712647,-352.749223,37.13662838,244.6763732,16.79327893,8.256680442,17.27366746,3446,3446
9/1/2021 13:15,795,1,9,17.8,1.675,0.66,200,3198.703497,194.1710426,351.1121154,30.01334522,219.5253597,-5.758724141,-7.036829595,-6.729805996,3774,3774
9/1/2021 13:30,810,1,9,17.7,1.85,0.67,182,2824.60558,16.25179879,-254.154583,-55.70279568,197.0771358,-12.2874134,5.660812564,-8.450534979,2531,2531
9/1/2021 13:45,825,1,9,17.7,1.81,0.67,181.5,2445.680497,-186.0837901,93.92312923,-143.5198365,180.5953749,-5.269672072,-4.129203326,10.30350046,2210,2210
9/1/2021 14:00,840,1,9,17.6,1.48,0.68,174,2066.20327,-192.1855948,58.27079356,215.7115316,172.9855423,2.302660206,2.380329573,-3.668532105,2148,2148
9/1/2021 14:15,855,1,9,17.85,1.545,0.67,175,1729.432633,-19.91412382,-147.0762088,6.557699205,172.6652224,7.784027344,-0.444542268,-5.004707496,1569,1569
9/1/2021 14:30,870,1,9,17.7,1.54,0.68,183,1498.440926,140.1100698,129.7204685,-190.271464,174.7992821,1.729385696,-1.592317423,8.063649651,1578,1578
9/1/2021 14:45,885,1,9,17.8,1.345,0.665,169,1403.28973,179.6414134,-29.00425378,163.0731103,175.2053086,-8.338823072,3.272230369,-1.138715858,1717,1717
9/1/2021 15:00,900,1,9,17.9,1.15,0.68,160,1443.971049,27.95384803,-78.45773731,-19.46715993,170.2074639,-1.854287464,-4.083406106,-4.269770307,1374,1374
9/1/2021 15:15,915,1,9,17.95,1.375,0.67,170,1555.815423,-189.9868033,136.4286069,-152.2572263,158.4875742,8.90202011,3.711418178,-1.101012441,1350,1350
9/1/2021 15:30,930,1,9,17.9,1.69,0.68,146,1618.270106,-186.9859011,-113.834974,165.5507688,141.7443721,1.960539362,-1.944039647,4.239128179,1483,1483
9/1/2021 15:45,945,1,9,17.85,1.44,0.685,115.5,1547.080034,4.388132837,27.41067093,43.12116227,120.1399126,-8.196646864,-0.747993605,4.304727905,1622,1622
9/1/2021 16:00,960,1,9,17.8,1.32,0.68,86,1311.888225,157.4048981,62.32877862,-170.6219014,93.50582229,-2.021566544,3.436783242,-8.921038986,1361,1361
9/1/2021 16:15,975,1,9,17.55,1.5,0.69,66,954.5188098,193.6148892,-115.067999,47.9342999,64.62254798,6.913694727,-5.357682774,-0.178559933,1081,1081
9/1/2021 16:30,990,1,9,17.5,1.29,0.7,53,592.8755162,57.61594425,119.6554901,89.85304943,37.03868145,2.091471824,5.898511731,7.97133499,860,860
9/1/2021 16:45,1005,1,9,0,0,0,0,305.7706736,-148.9015158,-86.55497651,-70.31418129,14.84645959,-5.712208171,-5.111227179,-4.023024242,0,0
9/1/2021 17:00,1020,1,9,0,0,0,0,118.0883699,-161.417847,48.16116236,-4.831685255,2.038633647,-3.412287578,3.661258788,-2.287604857,0,0
9/1/2021 17:15,1035,1,9,0,0,0,0,26.241827,-29.06376088,-22.70988526,25.53181915,-2.268280423,1.947570873,-2.126086386,2.446795937,0,0
9/1/2021 17:30,1050,1,9,0,0,0,0,-26.24831335,31.86284043,6.569867334,-12.18439441,-2.564785892,2.107517652,0.864187897,-0.406919656,0,0
9/1/2021 17:45,1065,1,9,0,0,0,0,-60.00840875,47.35840577,1.95072704,10.69927594,-1.667245076,1.05753185,0.137012953,0.472700273,0,0
9/1/2021 18:00,1080,1,9,0,0,0,0,-54.71548933,64.92245023,-8.300502759,-1.906458147,-1.419910625,2.085995842,-0.922985928,0.256900711,0,0
9/1/2021 18:15,1095,1,9,0,0,0,0,-28.23687911,35.71873444,11.20973445,-18.69158978,-2.151329964,2.670262888,1.46812711,-1.987060035,0,0
9/1/2021 18:30,1110,1,9,0,0,0,0,1.540083422,-9.659425342,1.912230505,6.207111414,-1.571259232,1.81949883,-1.646536252,1.398296654,0,0
9/1/2021 18:45,1125,1,9,0,0,0,0,14.37942519,-14.47624557,-23.15543664,23.25225702,0.513552423,-0.062821457,0.706665531,-1.157396497,0,0
9/1/2021 19:00,1140,1,9,0,0,0,0,-17.63428611,21.06945548,41.18417317,-44.61934253,2.999451791,-4.082261962,1.497660272,-0.414850101,0,0
9/1/2021 19:15,1155,1,9,0,0,0,0,-45.56807048,32.18591063,-44.07218949,57.45434935,7.480535918,-11.09799775,-4.905356541,8.522818371,0,0
9/1/2021 19:30,1170,1,9,0,0,0,0,26.32671256,-51.44101554,14.74151989,10.37278308,16.25908321,-17.66816438,9.644319225,-8.235238059,0,0
9/1/2021 19:45,1185,1,9,0,0,0,0,246.8710426,-123.2126173,21.37364055,-145.0320658,32.23115581,-9.724729041,-13.71596884,-8.790457928,0,0
9/2/2021 6:00,360,2,9,8.9,0.9,0.99,111,616.94898,-31.07493774,-35.40332653,188.5292843,59.30318503,22.4276008,15.23430714,14.03490703,739,739
9/2/2021 6:15,375,2,9,10.15,0.46,0.995,136,1047.031122,78.18521462,6.39263079,-64.60896699,98.82357381,48.53579237,-12.92194464,1.56257846,1067,1067
9/2/2021 6:30,390,2,9,11.6,0.06,0.99,173,1372.006611,-9.903571789,90.04483712,-145.1478763,149.5957341,28.14215554,5.326049032,-10.06393863,1307,1307
9/2/2021 6:45,405,2,9,12.65,0.03,0.975,206.5,1514.642491,-137.5266448,-195.4394867,267.3236401,209.7707597,-15.54937816,4.426084337,7.852534141,1449,1449
9/2/2021 7:00,420,2,9,13.9,0,0.96,230,1516.516148,-47.17197775,235.8727929,-255.2169627,274.7316995,-35.21921327,-11.44063667,1.928150432,1450,1450
9/2/2021 7:15,435,2,9,14.7,0.46,0.9,280,1547.52734,218.6679949,-163.3141847,153.1188497,335.5761004,-41.45579836,11.98375081,-26.10405283,1756,1756
9/2/2021 7:30,450,2,9,15.8,1.11,0.84,350,1888.104556,473.1103705,-66.31049962,133.0955735,381.7328107,-51.44826675,-2.752974557,22.46843062,2428,2428
9/2/2021 7:45,465,2,9,16.4,1.55,0.79,399,2685.157385,406.1074965,351.3241049,-452.5889859,404.6799933,-25.48348065,-12.75247037,32.55595772,2990,2990
9/2/2021 8:00,480,2,9,16.9,1.5,0.78,431,3872.844885,-263.0221488,-523.4919372,497.6692015,401.1454528,59.02418925,27.33114941,-56.50079143,3584,3584
9/2/2021 8:15,495,2,9,17.05,1.47,0.72,464.5,5157.912506,-993.9670844,464.1341273,-293.0795493,378.8260331,120.4734252,-35.46908811,0.669629835,4335,4335
9/2/2021 8:30,510,2,9,17.3,1.15,0.7,502,6053.908526,-860.4840163,-83.43942372,-214.9850856,354.0346004,66.05855467,32.92122096,48.98562393,4895,4895
9/2/2021 8:45,525,2,9,16.9,1.015,0.72,244.5,6269.371051,45.81368068,-511.127292,794.9425604,339.2920775,-44.72800273,-23.54139841,-26.52267631,6599,6599
9/2/2021 9:00,540,2,9,17,1.11,0.71,256,5837.512294,997.1590164,1067.718306,-710.3896164,341.2256997,-92.67817742,15.44442897,-7.991951245,7192,7192
9/2/2021 9:15,555,2,9,17.2,1.315,0.705,263,5139.578512,1308.151567,-1393.208677,141.4785977,358.2789192,-80.36844041,-14.26117018,-0.649308627,5196,5196
9/2/2021 9:30,570,2,9,17.3,1.95,0.71,364,4870.826618,372.2048847,1356.604866,434.3636306,379.5544144,-44.15255966,23.59997742,4.998167839,7034,7034
9/2/2021 9:45,585,2,9,17.4,1.985,0.7,416.5,5456.982284,-960.5454539,-1002.265054,-1139.171776,399.8101528,31.26286143,-37.57513873,23.00212446,2355,2355
9/2/2021 10:00,600,2,9,18,2.1,0.67,551,6886.720885,-1006.520114,537.7176706,893.0815586,419.6529419,115.1923181,45.68821655,-29.53347654,7311,7311
9/2/2021 10:15,615,2,9,18.2,1.695,0.68,514.5,8737.25434,-203.2411469,-120.8445119,925.8313183,438.3748604,110.7045638,-41.04240535,6.462981233,9339,9339
9/2/2021 10:30,630,2,9,18.3,1.5,0.67,466,10164.98131,100.1691265,-169.7671668,-1664.383268,458.2656573,-27.62630614,19.56390938,15.79673949,8431,8431
9/2/2021 10:45,645,2,9,18.3,1.185,0.675,291.5,10636.11944,209.343548,339.9684085,-114.4313938,477.2366344,-149.9765007,11.23836563,-46.9984993,11071,11071
9/2/2021 11:00,660,2,9,18.6,1.03,0.65,423,10105.56168,525.9097125,-466.8176776,1453.346282,487.9922499,-63.87481311,-36.79348558,35.67604878,11618,11618
9/2/2021 11:15,675,2,9,19.75,1.495,0.645,689,8851.865637,456.393129,585.3680646,-504.6268303,489.5084089,91.37257206,46.80034263,61.31867643,9389,9389
9/2/2021 11:30,690,2,9,19,1.93,0.64,419,7568.78334,-154.8492574,-664.7399367,-720.194146,483.6572643,59.67630705,-34.82603114,-89.50754019,6029,6029
9/2/2021 11:45,705,2,9,19.15,1.35,0.655,392,6668.474054,-562.1514718,643.4345839,643.2428334,472.5257,-48.3473867,6.247932773,-38.4262461,7393,7393
9/2/2021 12:00,720,2,9,19.5,1.21,0.64,568,6123.209059,-162.6265774,-488.7586544,-10.82382753,461.668248,-29.52390934,23.56301567,112.2926457,5461,5461
9/2/2021 12:15,735,2,9,19.6,1.84,0.635,429.5,5819.645127,380.9065509,206.5112808,-256.0629586,455.0398378,32.43907433,-43.28341281,-14.69549929,6151,6151
9/2/2021 12:30,750,2,9,19.9,1.03,0.62,456,5412.578208,89.50592832,169.0542165,200.8616474,454.3241658,31.8736776,46.69489552,-76.8927389,5872,5872
9/2/2021 12:45,765,2,9,20.2,1.375,0.62,491,4790.236119,-335.9449189,-525.4994632,-207.7917364,462.8804541,10.36122992,-34.91453463,52.67285065,3721,3721
9/2/2021 13:00,780,2,9,20.3,0.94,0.61,495,4226.790906,144.0264735,759.009148,148.1734724,482.1424851,-16.01504923,17.89600819,10.9765559,5278,5278
9/2/2021 13:15,795,2,9,20.45,1.265,0.6,408.5,3950.650418,501.4297306,-798.6502865,284.5701375,508.1131921,-46.33712472,-2.504567667,-50.77149973,3938,3938
9/2/2021 13:30,810,2,9,20.4,2.31,0.64,527,4245.475159,-432.9991262,576.1125429,-468.5885754,533.932007,-34.70564131,-9.964299349,37.73793363,3920,3920
9/2/2021 13:45,825,2,9,20.8,2.375,0.615,609.5,5222.715986,-1153.733672,-179.4906513,-186.4916626,552.6003055,13.04956735,17.70838425,26.14174295,3703,3703
9/2/2021 14:00,840,2,9,20.7,2.41,0.61,525,6616.795445,84.89029013,-210.1599557,550.4742205,557.9506578,45.49659378,-21.61266573,-56.83458587,7042,7042
9/2/2021 14:15,855,2,9,21.2,2.79,0.595,619.5,8040.318094,1569.697062,448.4246031,268.5602407,548.2165763,42.20576466,21.20112009,7.876538975,10327,10327
9/2/2021 14:30,870,2,9,21.1,2.45,0.58,554,8991.975222,882.817574,-412.8953226,-711.8974732,525.9910587,-0.584994015,-12.10021374,40.69414908,8750,8750
9/2/2021 14:45,885,2,9,21.1,1.945,0.58,420,9081.051081,-706.476367,154.8954719,-282.4701863,492.2929493,-46.98901841,-2.664697742,-22.63923314,8247,8247
9/2/2021 15:00,900,2,9,21.1,1.65,0.58,423,8261.779706,-989.0132927,129.2816584,917.9519283,448.2692175,-32.55830354,15.78490997,-8.495823971,8320,8320
9/2/2021 15:15,915,2,9,21.1,1.18,0.58,389,6833.753071,-466.6391211,-294.2346028,-47.87934658,398.7969371,16.32955739,-20.89878194,-5.227712539,6025,6025
9/2/2021 15:30,930,2,9,22.2,0.82,0.56,400,5388.137436,-31.85447144,258.0598836,-738.3428484,349.4386176,26.60359195,11.31937001,12.63842042,4876,4876
9/2/2021 15:45,945,2,9,21.05,2.385,0.595,354.5,4365.738666,464.7309063,-67.48697327,354.0174011,306.2664047,9.01492521,9.201693202,30.01697688,5117,5117
9/2/2021 16:00,960,2,9,20.4,1.81,0.63,195,3898.308783,659.328053,-119.4539672,251.8171311,274.1559286,-3.771433585,-28.81922272,-46.56527234,4690,4690
9/2/2021 16:15,975,2,9,21,1.295,0.595,263.5,3817.070626,246.7518917,199.7501392,-294.5726568,249.3439338,-15.45174416,38.50058286,-8.892772485,3969,3969
9/2/2021 16:30,990,2,9,20.8,2.02,0.61,224,3631.783373,-309.7124781,-147.3809624,61.31006764,222.212656,-15.49582833,-32.25353173,49.53670411,3236,3236
9/2/2021 16:45,1005,2,9,20.55,2.58,0.615,181.5,3097.262541,-550.0577529,7.586318211,84.20889366,186.8969224,1.225633516,13.61234409,-20.23489996,2639,2639
9/2/2021 17:00,1020,2,9,20.3,1.83,0.62,143,2290.434022,-196.4965395,120.5116735,-94.44915575,141.6515941,13.90690835,5.815359335,-18.37386181,2120,2120
9/2/2021 17:15,1035,2,9,19.8,1.865,0.655,106.5,1356.99587,365.9890206,-178.635601,29.6507102,91.7920003,14.48952424,-17.78036904,17.9988445,1574,1574
9/2/2021 17:30,1050,2,9,19.2,1.77,0.68,71,632.8120443,309.4706416,164.0623826,30.65493151,49.83516343,4.877925834,18.5263493,-2.239438565,1137,1137
9/2/2021 17:45,1065,2,9,0,0,0,0,257.6619873,-109.8295251,-104.6586566,-43.1738056,22.12983843,-9.04686001,-10.42855602,-2.654422393,0,0
9/2/2021 18:00,1080,2,9,0,0,0,0,81.61981021,-155.2281038,47.1601524,26.44814123,8.142293252,-11.66159818,1.342486576,2.176818352,0,0
9/2/2021 18:15,1095,2,9,0,0,0,0,37.87036157,-17.65757956,-16.45951866,-3.753263351,4.273508179,-4.301278039,3.682855057,-3.655085197,0,0
9/2/2021 18:30,1110,2,9,0,0,0,0,17.61453015,-5.101015414,8.998668725,-21.51218346,1.535131016,-0.324525536,-3.703147487,2.492542007,0,0
9/2/2021 18:45,1125,2,9,0,0,0,0,-48.370698,30.1772718,-14.09577835,32.28920455,-4.149484088,3.109118869,0.108340426,0.932024794,0,0
9/2/2021 19:00,1140,2,9,0,0,0,0,-63.76774351,71.11666378,17.98515987,-25.33408014,-9.431780142,9.391664519,3.566747291,-3.526631668,0,0
9/2/2021 19:15,1155,2,9,0,0,0,0,-17.8090246,9.658049752,-16.1005109,24.25148575,-9.615953553,7.971339416,-5.522419937,7.167034074,0,0
9/2/2021 19:30,1170,2,9,0,0,0,0,61.85642733,-79.75745449,16.04055896,1.860468202,3.194997822,-5.903185328,6.632371624,-3.924184118,0,0
9/2/2021 19:45,1185,2,9,0,0,0,0,185.2113272,-95.369235,-21.26596352,-68.57612863,33.43101509,-15.31925583,-7.478825189,-10.63293407,0,0
9/3/2021 6:00,360,3,9,11.6,1.01,1,99,313.3757031,16.22750159,29.86911301,75.52768231,78.33552362,-2.590309851,8.277983227,14.976803,435,435
9/3/2021 6:15,375,3,9,12.6,1.82,0.98,139.5,449.7039082,148.4717095,-37.41315306,9.237535379,132.0859702,14.53947135,-8.637759558,1.512317967,570,570
9/3/2021 6:30,390,3,9,13.1,1.93,0.97,186,648.8558909,109.9410724,36.2190898,-73.01605312,185.2425434,7.875065321,7.184634103,-14.30224286,722,722
9/3/2021 6:45,405,3,9,13.7,1.77,0.955,227,934.7556909,-39.05945054,-24.850685,64.15444465,230.8668589,-8.043105083,-3.861914861,8.038161068,935,935
9/3/2021 7:00,420,3,9,14.6,1.77,0.92,264,1326.477168,-117.5673236,9.867544298,-11.77738874,267.944642,-6.666353002,0.10487151,2.61683947,1207,1207
9/3/2021 7:15,435,3,9,15.35,1.635,0.88,298.5,1819.764396,-109.3054968,2.934836782,-58.39373615,299.0256083,1.984431204,2.772740641,-5.282780115,1655,1655
9/3/2021 7:30,450,3,9,16,1.6,0.85,333,2370.083154,-32.1949782,-9.78090163,71.89272598,330.6806337,2.60835693,-3.686961779,3.397971152,2400,2400
9/3/2021 7:45,465,3,9,16.35,2.81,0.825,369,2949.946015,76.28525392,9.471373829,7.297357442,366.8699247,1.071696462,2.531165311,-1.472786443,3043,3043
9/3/2021 8:00,480,3,9,17.1,2.9,0.8,407,3545.514542,96.56063557,-6.065607054,-62.0095701,406.7168001,0.76591496,-0.615083344,0.132368258,3574,3574
9/3/2021 8:15,495,3,9,17.55,3.415,0.78,445.5,4144.010295,36.49758475,2.170643233,13.32147699,447.6971434,-1.546637093,-1.07746595,0.426959686,4196,4196
9/3/2021 8:30,510,3,9,17.8,2.8,0.76,482,4748.876355,-0.74990544,2.998095913,34.87545429,484.4991125,-3.429327764,2.279781901,-1.349566663,4786,4786
9/3/2021 8:45,525,3,9,18.35,3.1,0.745,513,5348.39979,-24.41721241,-6.841587825,6.859009821,514.4538555,-2.192283559,-2.559520303,3.297948324,5324,5324
9/3/2021 9:00,540,3,9,18.4,3.17,0.74,539,5916.572585,-56.58912606,7.787812477,-53.77127187,539.0893644,1.309799643,2.062052639,-3.46121669,5814,5814
9/3/2021 9:15,555,3,9,18.75,2.605,0.72,563.5,6445.319128,-56.4787598,-3.585877647,-1.254490973,559.5854603,4.948888649,-0.837282932,-0.197065969,6384,6384
9/3/2021 9:30,570,3,9,18.9,3.32,0.71,586,6932.064587,-15.99782575,-10.33343129,64.26666985,578.2683792,5.389197738,-1.647229568,3.989652583,6970,6970
9/3/2021 9:45,585,3,9,19.15,2.72,0.705,599,7378.840179,41.70481842,28.31086233,6.144139865,596.338144,1.273330572,4.44548749,-3.056962104,7455,7455
9/3/2021 10:00,600,3,9,19.7,3.01,0.68,602,7799.33745,91.13585403,-43.64892199,-42.82438178,612.3040601,-5.326454273,-5.945405868,0.967800025,7804,7804
9/3/2021 10:15,615,3,9,19.95,2.285,0.68,619,8197.994481,83.05477273,50.36133999,-111.410594,625.9273927,-8.921528375,4.890862774,-2.896727094,8220,8220
9/3/2021 10:30,630,3,9,20.1,2.22,0.66,635,8571.561409,-14.39107914,-40.75725374,134.5869235,637.2894272,-3.663129897,-0.046401023,1.420103705,8651,8651
9/3/2021 10:45,645,3,9,20.5,2.47,0.65,652,8922.871675,-120.4420519,27.39874667,139.1716301,646.3960078,5.705803447,-7.521047474,7.419236209,8969,8969
9/3/2021 11:00,660,3,9,20.8,1.98,0.65,668,9249.812186,-111.0629335,-24.48083753,-271.2684145,654.5292811,8.376757906,14.87506583,-9.781104855,8843,8843
9/3/2021 11:15,675,3,9,20.75,2.16,0.655,646.5,9539.050334,-5.41151214,41.30117404,63.06000444,662.3167626,3.480358943,-19.68769544,0.39057393,9638,9638
9/3/2021 11:30,690,3,9,21.3,1.46,0.63,694,9773.226688,83.27780577,-88.0568468,166.5523531,669.677436,-4.039097483,20.31226302,8.04939844,9935,9935
9/3/2021 11:45,705,3,9,21.3,2.565,0.64,643,9933.322651,53.53521851,135.9123225,-224.7701922,676.6196311,-7.827289478,-17.03042645,-8.761915154,9898,9898
9/3/2021 12:00,720,3,9,21.2,2.1,0.63,697,10002.99867,-126.4911509,-145.8050617,95.29753999,682.343583,-0.522337342,12.17423372,3.004520661,9826,9826
9/3/2021 12:15,735,3,9,21.65,1.87,0.63,692,9981.326429,-132.8677789,91.68818105,141.8531684,685.3995622,8.155714831,-7.524994838,5.969717788,10082,10082
9/3/2021 12:30,750,3,9,21.9,1.81,0.63,681,9881.744719,356.1383716,48.3417054,-207.224796,684.2259635,1.307453132,3.867535154,-8.400951736,10079,10079
9/3/2021 12:45,765,3,9,22.15,2.12,0.62,668.5,9718.628934,622.057299,-231.3682344,32.68200103,677.490642,-8.670965515,-1.425873676,1.106197188,10142,10142
9/3/2021 13:00,780,3,9,22.4,2.41,0.61,668,9513.620218,-203.9364569,379.5965365,132.7197021,664.7210862,-1.291841118,-0.359585798,4.930340696,9822,9822
9/3/2021 13:15,795,3,9,22.4,2.065,0.61,654,9304.108222,-1052.502699,-435.2296662,-160.3758567,646.9842645,9.142269528,1.649405011,-3.775939067,7656,7656
9/3/2021 13:30,810,3,9,22.3,2.16,0.59,627,9128.425775,-398.5938385,354.5182885,43.64977506,626.4502372,2.250977892,-1.789880517,0.088665472,9128,9128
9/3/2021 13:45,825,3,9,22.4,2.39,0.58,599.5,9009.685965,725.7933154,-172.1558162,149.6765355,604.5943978,-8.431013234,0.578053334,2.758562122,9713,9713
9/3/2021 14:00,840,3,9,22.2,2.04,0.6,576,8938.587807,601.7966724,-18.08014016,-192.3043388,581.7521452,-4.735892907,1.532974031,-2.549226363,9330,9330
9/3/2021 14:15,855,3,9,22.55,2.43,0.61,555.5,8838.168797,-95.25761349,145.1747623,33.91405371,556.7499241,4.246925779,-3.891952555,-1.604897289,8922,8922
9/3/2021 14:30,870,3,9,22.7,3.09,0.6,542,8587.097864,-199.0706184,-163.5063184,123.4790727,527.0495481,5.877016651,5.630816607,3.442618642,8348,8348
9/3/2021 14:45,885,3,9,22.3,2.81,0.605,489,8103.875458,-91.56387647,92.21009765,-168.5216792,491.606862,2.497184827,-6.168135926,1.064089062,7936,7936
9/3/2021 15:00,900,3,9,22.6,2.84,0.62,450,7372.648729,-132.2779644,-6.641141087,78.27037611,451.3793765,-2.840462853,5.741035993,-4.279949614,7312,7312
9/3/2021 15:15,915,3,9,22.15,2.995,0.61,398,6480.914392,-44.68564328,-41.38051019,92.151761,408.8682771,-6.436779207,-4.611484218,0.179986331,6487,6487
9/3/2021 15:30,930,3,9,22.1,3.44,0.62,374,5606.997511,109.0795361,32.52922758,-149.606275,368.1662983,-0.751553839,2.767978372,3.817277118,5599,5599
9/3/2021 15:45,945,3,9,21.95,2.81,0.605,338,4869.062976,131.9765261,15.73066294,52.22983502,331.5922034,7.676368274,-0.692184752,-0.576386967,5069,5069
9/3/2021 16:00,960,3,9,21.6,3.71,0.62,300,4298.152203,54.90128588,-54.86074106,59.80725175,298.6525771,4.725555738,-1.02240999,-2.355722834,4358,4358
9/3/2021 16:15,975,3,9,21.25,4.08,0.64,261,3841.12979,-76.81075298,56.99335578,-122.3123928,266.6869067,-5.490256067,1.824603088,-2.021253731,3699,3699
9/3/2021 16:30,990,3,9,20.8,4.18,0.65,223,3349.05264,-185.6789456,-23.11847992,72.74478542,230.9494765,-10.82394888,-0.98386423,3.858336587,3213,3213
9/3/2021 16:45,1005,3,9,20.45,4.275,0.66,184,2747.446935,-134.1341418,-30.72277449,95.40998149,188.8070291,-6.852192277,-1.305670064,3.350833274,2678,2678
9/3/2021 17:00,1020,3,9,19.9,4.51,0.66,146,2063.30562,118.3649974,77.72192109,-155.3925386,141.3654459,7.756284752,3.966532785,-7.088263434,2104,2104
9/3/2021 17:15,1035,3,9,19.4,4.335,0.695,107,1362.016187,314.9764352,-103.3837077,5.391085062,93.18773463,19.54176502,-6.061614691,0.332115038,1579,1579
9/3/2021 17:30,1050,3,9,18.8,4.02,0.72,73,777.4376584,130.2453336,109.972289,121.344719,52.09580849,8.039588427,6.879237874,5.985365209,1139,1139
9/3/2021 17:45,1065,3,9,0,0,0,0,381.1020935,-200.3658242,-101.2062615,-79.53000777,23.37907227,-12.43315803,-6.384688112,-4.561226128,0,0
