DateTime,MinuteOfDay,Day,Month,Tair,WS,RH,SS9,GHI9,P
01/09/2021 06:00,360,1,9,0,0,0,1888.110177,1888.110177,0
01/09/2021 06:15,375,1,9,0,0,0,1889.05196,1889.05196,0
01/09/2021 06:30,390,1,9,0,0,0,1889.993083,1889.993083,0
01/09/2021 06:45,405,1,9,0,0,0,1890.933547,1890.933547,0
01/09/2021 07:00,420,1,9,0,0,0,1891.873348,1891.873348,0
01/09/2021 07:15,435,1,9,15.2,0.935,0.805,1892.812486,1892.812486,923
01/09/2021 07:30,450,1,9,15.3,1.32,0.81,1893.750959,1893.750959,973
01/09/2021 07:45,465,1,9,15.4,1.375,0.79,1894.688765,1894.688765,1115
01/09/2021 08:00,480,1,9,15.6,1.42,0.79,1895.625904,1895.625904,1396
01/09/2021 08:15,495,1,9,15.7,1.45,0.78,1896.562374,1896.562374,1588
01/09/2021 08:30,510,1,9,15.7,1.44,0.77,1897.498172,1897.498172,1677
01/09/2021 08:45,525,1,9,15.9,1.315,0.765,1898.433299,1898.433299,1735
01/09/2021 09:00,540,1,9,16,1.07,0.75,1899.367751,1899.367751,2116
01/09/2021 09:15,555,1,9,16.15,1.2,0.735,1900.301529,1900.301529,2252
01/09/2021 09:30,570,1,9,16.3,1.36,0.72,1901.23463,1901.23463,2361
01/09/2021 09:45,585,1,9,16.45,1.305,0.7,1902.167053,1902.167053,2003
01/09/2021 10:00,600,1,9,16.5,1.34,0.69,1903.098796,1903.098796,2480
01/09/2021 10:15,615,1,9,16.6,1.595,0.7,1904.029858,1904.029858,2818
01/09/2021 10:30,630,1,9,16.7,1.44,0.71,1904.960238,1904.960238,3339
01/09/2021 10:45,645,1,9,16.9,1.55,0.695,1905.889933,1905.889933,4349
01/09/2021 11:00,660,1,9,17.1,1.5,0.67,1906.818943,1906.818943,4771
01/09/2021 11:15,675,1,9,17.2,1.545,0.655,1907.747267,1907.747267,4245
01/09/2021 11:30,690,1,9,17.4,2,0.68,1908.674901,1908.674901,4089
01/09/2021 11:45,705,1,9,17.35,1.84,0.67,1909.601846,1909.601846,4083
01/09/2021 12:00,720,1,9,17.7,1.44,0.65,1910.5281,1910.5281,4262
01/09/2021 12:15,735,1,9,17.55,1.565,0.65,1911.453661,1911.453661,3993
01/09/2021 12:30,750,1,9,17.7,1.4,0.65,1912.378527,1912.378527,3580
01/09/2021 12:45,765,1,9,17.7,1.575,0.645,1913.302698,1913.302698,4332
01/09/2021 13:00,780,1,9,18.1,1.13,0.65,1914.226171,1914.226171,3446
01/09/2021 13:15,795,1,9,17.8,1.675,0.66,1915.148946,1915.148946,3774
01/09/2021 13:30,810,1,9,17.7,1.85,0.67,1916.071021,1916.071021,2531
01/09/2021 13:45,825,1,9,17.7,1.81,0.67,1916.992394,1916.992394,2210
