DateTime,MinuteOfDay,Day,Month,Tair,WS,RH,SS11,GHI11,P
01/09/2021 06:00,360,1,9,0,0,0,807.3635026,807.3635026,0
01/09/2021 06:15,375,1,9,0,0,0,807.5581146,807.5581146,0
01/09/2021 06:30,390,1,9,0,0,0,807.7527562,807.7527562,0
01/09/2021 06:45,405,1,9,0,0,0,807.9474272,807.9474272,0
01/09/2021 07:00,420,1,9,0,0,0,808.1421278,808.1421278,0
01/09/2021 07:15,435,1,9,15.2,0.935,0.805,808.336858,808.336858,923
01/09/2021 07:30,450,1,9,15.3,1.32,0.81,808.5316176,808.5316176,973
01/09/2021 07:45,465,1,9,15.4,1.375,0.79,808.7264068,808.7264068,1115
01/09/2021 08:00,480,1,9,15.6,1.42,0.79,808.9212255,808.9212255,1396
01/09/2021 08:15,495,1,9,15.7,1.45,0.78,809.1160736,809.1160736,1588
01/09/2021 08:30,510,1,9,15.7,1.44,0.77,809.3109513,809.3109513,1677
01/09/2021 08:45,525,1,9,15.9,1.315,0.765,809.5058585,809.5058585,1735
01/09/2021 09:00,540,1,9,16,1.07,0.75,809.7007952,809.7007952,2116
01/09/2021 09:15,555,1,9,16.15,1.2,0.735,809.8957613,809.8957613,2252
01/09/2021 09:30,570,1,9,16.3,1.36,0.72,810.090757,810.090757,2361
01/09/2021 09:45,585,1,9,16.45,1.305,0.7,810.2857821,810.2857821,2003
01/09/2021 10:00,600,1,9,16.5,1.34,0.69,810.4808367,810.4808367,2480
01/09/2021 10:15,615,1,9,16.6,1.595,0.7,810.6759208,810.6759208,2818
01/09/2021 10:30,630,1,9,16.7,1.44,0.71,810.8710343,810.8710343,3339
01/09/2021 10:45,645,1,9,16.9,1.55,0.695,811.0661773,811.0661773,4349
01/09/2021 11:00,660,1,9,17.1,1.5,0.67,811.2613498,811.2613498,4771
01/09/2021 11:15,675,1,9,17.2,1.545,0.655,811.4565517,811.4565517,4245
01/09/2021 11:30,690,1,9,17.4,2,0.68,811.651783,811.651783,4089
01/09/2021 11:45,705,1,9,17.35,1.84,0.67,811.8470438,811.8470438,4083
01/09/2021 12:00,720,1,9,17.7,1.44,0.65,812.0423341,812.0423341,4262
01/09/2021 12:15,735,1,9,17.55,1.565,0.65,812.2376537,812.2376537,3993
01/09/2021 12:30,750,1,9,17.7,1.4,0.65,812.4330028,812.4330028,3580
01/09/2021 12:45,765,1,9,17.7,1.575,0.645,812.6283813,812.6283813,4332
01/09/2021 13:00,780,1,9,18.1,1.13,0.65,812.8237893,812.8237893,3446
01/09/2021 13:15,795,1,9,17.8,1.675,0.66,813.0192266,813.0192266,3774
01/09/2021 13:30,810,1,9,17.7,1.85,0.67,813.2146934,813.2146934,2531
01/09/2021 13:45,825,1,9,17.7,1.81,0.67,813.4101896,813.4101896,2210
01/09/2021 14:00,840,1,9,17.6,1.48,0.68,813.6057152,813.6057152,2148
01/09/2021 14:15,855,1,9,17.85,1.545,0.67,813.8012702,813.8012702,1569
01/09/2021 14:30,870,1,9,17.7,1.54,0.68,813.9968545,813.9968545,1578
01/09/2021 14:45,885,1,9,17.8,1.345,0.665,814.1924683,814.1924683,1717
01/09/2021 15:00,900,1,9,17.9,1.15,0.68,814.3881115,814.3881115,1374
01/09/2021 15:15,915,1,9,17.95,1.375,0.67,814.583784,814.583784,1350
01/09/2021 15:30,930,1,9,17.9,1.69,0.68,814.7794859,814.7794859,1483
01/09/2021 15:45,945,1,9,17.85,1.44,0.685,814.9752172,814.9752172,1622
01/09/2021 16:00,960,1,9,17.8,1.32,0.68,815.1709778,815.1709778,1361
01/09/2021 16:15,975,1,9,17.55,1.5,0.69,815.3667678,815.3667678,1081
01/09/2021 16:30,990,1,9,17.5,1.29,0.7,815.5625872,815.5625872,860
01/09/2021 16:45,1005,1,9,0,0,0,815.7584359,815.7584359,0
01/09/2021 17:00,1020,1,9,0,0,0,815.9543139,815.9543139,0
01/09/2021 17:15,1035,1,9,0,0,0,816.1502214,816.1502214,0
01/09/2021 17:30,1050,1,9,0,0,0,816.3461581,816.3461581,0
01/09/2021 17:45,1065,1,9,0,0,0,816.5421242,816.5421242,0
01/09/2021 18:00,1080,1,9,0,0,0,816.7381196,816.7381196,0
01/09/2021 18:15,1095,1,9,0,0,0,816.9341443,816.9341443,0
01/09/2021 18:30,1110,1,9,0,0,0,817.1301984,817.1301984,0
01/09/2021 18:45,1125,1,9,0,0,0,817.3262818,817.3262818,0
01/09/2021 19:00,1140,1,9,0,0,0,817.5223945,817.5223945,0
01/09/2021 19:15,1155,1,9,0,0,0,817.7185365,817.7185365,0
01/09/2021 19:30,1170,1,9,0,0,0,817.9147078,817.9147078,0
01/09/2021 19:45,1185,1,9,0,0,0,818.1109084,818.1109084,0
02/09/2021 06:00,360,2,9,8.9,0.9,0.99,818.3071383,818.3071383,739
02/09/2021 06:15,375,2,9,10.15,0.46,0.995,818.5033974,818.5033974,1067
02/09/2021 06:30,390,2,9,11.6,0.06,0.99,818.6996859,818.6996859,1307
02/09/2021 06:45,405,2,9,12.65,0.03,0.975,818.8960037,818.8960037,1449
02/09/2021 07:00,420,2,9,13.9,0,0.96,819.0923507,819.0923507,1450
02/09/2021 07:15,435,2,9,14.7,0.46,0.9,819.288727,819.288727,1756
02/09/2021 07:30,450,2,9,15.8,1.11,0.84,819.4851326,819.4851326,2428
02/09/2021 07:45,465,2,9,16.4,1.55,0.79,819.6815674,819.6815674,2990
02/09/2021 08:00,480,2,9,16.9,1.5,0.78,819.8780315,819.8780315,3584
02/09/2021 08:15,495,2,9,17.05,1.47,0.72,820.0745248,820.0745248,4335
02/09/2021 08:30,510,2,9,17.3,1.15,0.7,820.2710474,820.2710474,4895
02/09/2021 08:45,525,2,9,16.9,1.015,0.72,820.4675993,820.4675993,6599
02/09/2021 09:00,540,2,9,17,1.11,0.71,820.6641803,820.6641803,7192
02/09/2021 09:15,555,2,9,17.2,1.315,0.705,820.8607906,820.8607906,5196
02/09/2021 09:30,570,2,9,17.3,1.95,0.71,821.0574302,821.0574302,7034
02/09/2021 09:45,585,2,9,17.4,1.985,0.7,821.254099,821.254099,2355
02/09/2021 10:00,600,2,9,18,2.1,0.67,821.450797,821.450797,7311
02/09/2021 10:15,615,2,9,18.2,1.695,0.68,821.6475242,821.6475242,9339
02/09/2021 10:30,630,2,9,18.3,1.5,0.67,821.8442806,821.8442806,8431
02/09/2021 10:45,645,2,9,18.3,1.185,0.675,822.0410662,822.0410662,11071
02/09/2021 11:00,660,2,9,18.6,1.03,0.65,822.2378811,822.2378811,11618
02/09/2021 11:15,675,2,9,19.75,1.495,0.645,822.4347251,822.4347251,9389
02/09/2021 11:30,690,2,9,19,1.93,0.64,822.6315984,822.6315984,6029
02/09/2021 11:45,705,2,9,19.15,1.35,0.655,822.8285008,822.8285008,7393
02/09/2021 12:00,720,2,9,19.5,1.21,0.64,823.0254324,823.0254324,5461
02/09/2021 12:15,735,2,9,19.6,1.84,0.635,823.2223932,823.2223932,6151
02/09/2021 12:30,750,2,9,19.9,1.03,0.62,823.4193832,823.4193832,5872
02/09/2021 12:45,765,2,9,20.2,1.375,0.62,823.6164023,823.6164023,3721
02/09/2021 13:00,780,2,9,20.3,0.94,0.61,823.8134506,823.8134506,5278
02/09/2021 13:15,795,2,9,20.45,1.265,0.6,824.0105281,824.0105281,3938
02/09/2021 13:30,810,2,9,20.4,2.31,0.64,824.2076347,824.2076347,3920
