DateTime,MinuteOfDay,Day,Month,Tair,WS,RH,SS2,GHI_2,P
9/3/2021 11:15,675,3,9,20.75,2.16,0.655,-5.41151214,3.480358943,-5.41151214
9/3/2021 11:30,690,3,9,21.3,1.46,0.63,83.27780577,-4.039097483,83.27780577
9/3/2021 11:45,705,3,9,21.3,2.565,0.64,53.53521851,-7.827289478,53.53521851
9/3/2021 12:00,720,3,9,21.2,2.1,0.63,-126.4911509,-0.522337342,-126.4911509
9/3/2021 12:15,735,3,9,21.65,1.87,0.63,-132.8677789,8.155714831,-132.8677789
9/3/2021 12:30,750,3,9,21.9,1.81,0.63,356.1383716,1.307453132,356.1383716
9/3/2021 12:45,765,3,9,22.15,2.12,0.62,622.057299,-8.670965515,622.057299
9/3/2021 13:00,780,3,9,22.4,2.41,0.61,-203.9364569,-1.291841118,-203.9364569
9/3/2021 13:15,795,3,9,22.4,2.065,0.61,-1052.502699,9.142269528,-1052.502699
9/3/2021 13:30,810,3,9,22.3,2.16,0.59,-398.5938385,2.250977892,-398.5938385
9/3/2021 13:45,825,3,9,22.4,2.39,0.58,725.7933154,-8.431013234,725.7933154
9/3/2021 14:00,840,3,9,22.2,2.04,0.6,601.7966724,-4.735892907,601.7966724
9/3/2021 14:15,855,3,9,22.55,2.43,0.61,-95.25761349,4.246925779,-95.25761349
9/3/2021 14:30,870,3,9,22.7,3.09,0.6,-199.0706184,5.877016651,-199.0706184
9/3/2021 14:45,885,3,9,22.3,2.81,0.605,-91.56387647,2.497184827,-91.56387647
9/3/2021 15:00,900,3,9,22.6,2.84,0.62,-132.2779644,-2.840462853,-132.2779644
9/3/2021 15:15,915,3,9,22.15,2.995,0.61,-44.68564328,-6.436779207,-44.68564328
9/3/2021 15:30,930,3,9,22.1,3.44,0.62,109.0795361,-0.751553839,109.0795361
9/3/2021 15:45,945,3,9,21.95,2.81,0.605,131.9765261,7.676368274,131.9765261
9/3/2021 16:00,960,3,9,21.6,3.71,0.62,54.90128588,4.725555738,54.90128588
9/3/2021 16:15,975,3,9,21.25,4.08,0.64,-76.81075298,-5.490256067,-76.81075298
9/3/2021 16:30,990,3,9,20.8,4.18,0.65,-185.6789456,-10.82394888,-185.6789456
9/3/2021 16:45,1005,3,9,20.45,4.275,0.66,-134.1341418,-6.852192277,-134.1341418
9/3/2021 17:00,1020,3,9,19.9,4.51,0.66,118.3649974,7.756284752,118.3649974
9/3/2021 17:15,1035,3,9,19.4,4.335,0.695,314.9764352,19.54176502,314.9764352
9/3/2021 17:30,1050,3,9,18.8,4.02,0.72,130.2453336,8.039588427,130.2453336
9/3/2021 17:45,1065,3,9,0,0,0,-200.3658242,-12.43315803,-200.3658242
9/3/2021 18:00,1080,3,9,0,0,0,-213.0640292,-13.00005747,-213.0640292
9/3/2021 18:15,1095,3,9,0,0,0,-37.79347703,-2.607532863,-37.79347703
9/3/2021 18:30,1110,3,9,0,0,0,20.95720087,-0.683119671,20.95720087
9/3/2021 18:45,1125,3,9,0,0,0,44.46138381,-0.359340558,44.46138381
9/3/2021 19:00,1140,3,9,0,0,0,97.28813685,4.831641645,97.28813685
9/3/2021 19:15,1155,3,9,0,0,0,87.02055201,8.105524945,87.02055201
9/3/2021 19:30,1170,3,9,0,0,0,24.84791816,6.846455891,24.84791816
9/3/2021 19:45,1185,3,9,0,0,0,-43.86716141,1.000709052,-43.86716141
9/4/2021 6:00,360,4,9,0,0,0,-109.8097379,-9.568660452,-109.8097379
9/4/2021 6:15,375,4,9,0,0,0,-124.9956221,-13.40532831,-124.9956221
9/4/2021 6:30,390,4,9,13.4,3.17,0.83,-47.69534969,1.274399912,-47.69534969
9/4/2021 6:45,405,4,9,13.45,3.385,0.825,79.70793185,16.8197427,79.70793185
9/4/2021 7:00,420,4,9,13.7,2.41,0.83,170.2356425,7.291612924,170.2356425
9/4/2021 7:15,435,4,9,13.85,3.48,0.815,167.5169268,-12.25355026,167.5169268
9/4/2021 7:30,450,4,9,14,3.54,0.8,53.64654645,-13.18336579,53.64654645
9/4/2021 7:45,465,4,9,14.3,3.81,0.795,-106.1760625,-3.808744626,-106.1760625
9/4/2021 8:00,480,4,9,14.5,3.6,0.78,-188.1449081,0.822365981,-188.1449081
9/4/2021 8:15,495,4,9,15.05,3.15,0.77,-185.3424738,10.29201028,-185.3424738
9/4/2021 8:30,510,4,9,15.4,3.6,0.75,-156.5470092,26.18842279,-156.5470092
9/4/2021 8:45,525,4,9,15.85,5.005,0.735,-62.29267563,19.24548148,-62.29267563
9/4/2021 9:00,540,4,9,15.4,4.88,0.73,136.247364,-27.62316863,136.247364
9/4/2021 9:15,555,4,9,15.15,4.41,0.74,399.5953919,-56.75096924,399.5953919
9/4/2021 9:30,570,4,9,16.3,3.63,0.72,600.6531615,-2.896345417,600.6531615
9/4/2021 9:45,585,4,9,16.8,4.005,0.7,348.1761273,60.92998524,348.1761273
9/4/2021 10:00,600,4,9,16.3,4.72,0.71,-597.6820603,24.8890104,-597.6820603
9/4/2021 10:15,615,4,9,17.2,3.525,0.69,-1290.504033,-41.15402249,-1290.504033
9/4/2021 10:30,630,4,9,17.3,3.71,0.68,-537.5741719,-21.14740757,-537.5741719
9/4/2021 10:45,645,4,9,17.7,3.84,0.67,774.3449948,25.30472118,774.3449948
9/4/2021 11:00,660,4,9,17.6,3.87,0.67,967.465121,10.02519575,967.465121
9/4/2021 11:15,675,4,9,18.2,3.82,0.66,364.3297993,-17.92476825,364.3297993
9/4/2021 11:30,690,4,9,18.1,4.08,0.66,-82.55901942,-4.587896873,-82.55901942
9/4/2021 11:45,705,4,9,18.8,2.925,0.645,-422.0277505,13.03585604,-422.0277505
9/4/2021 12:00,720,4,9,19.5,2.92,0.62,-531.6455557,3.829367601,-531.6455557
9/4/2021 12:15,735,4,9,19.15,2.985,0.62,-207.8295722,-8.439820385,-207.8295722
9/4/2021 12:30,750,4,9,19.2,2.86,0.61,162.8802736,-4.603983315,162.8802736
9/4/2021 12:45,765,4,9,19.75,2.945,0.62,321.2675513,2.964102304,321.2675513
9/4/2021 13:00,780,4,9,19.8,2.7,0.63,239.0506831,3.431969099,239.0506831
9/4/2021 13:15,795,4,9,20.2,2.88,0.6,-6.359554849,1.789703965,-6.359554849
9/4/2021 13:30,810,4,9,20.1,3.11,0.6,-118.9575255,1.011663732,-118.9575255
9/4/2021 13:45,825,4,9,20.1,3.265,0.6,-81.47683053,-1.109493587,-81.47683053
9/4/2021 14:00,840,4,9,20.3,3.34,0.61,-84.44160959,-3.087643692,-84.44160959
9/4/2021 14:15,855,4,9,20.55,3.395,0.6,-62.10482407,-2.979213769,-62.10482407
9/4/2021 14:30,870,4,9,20.8,3.09,0.59,35.76450736,-1.398871082,35.76450736
9/4/2021 14:45,885,4,9,20.8,2.81,0.595,90.52155742,1.150814522,90.52155742
9/4/2021 15:00,900,4,9,20.7,2.72,0.58,54.53736217,3.696032861,54.53736217
9/4/2021 15:15,915,4,9,20.95,3.24,0.585,-1.671283796,4.334038757,-1.671283796
9/4/2021 15:30,930,4,9,20.6,2.97,0.59,-2.066808491,2.113248443,-2.066808491
9/4/2021 15:45,945,4,9,20.55,2.8,0.59,20.65219437,-1.009156968,20.65219437
9/4/2021 16:00,960,4,9,20.6,2.61,0.59,-7.685722092,-2.263501895,-7.685722092
9/4/2021 16:15,975,4,9,20.35,2.545,0.595,-70.12030181,-3.71770198,-70.12030181
9/4/2021 16:30,990,4,9,20.3,2.06,0.62,-114.810193,-7.699955827,-114.810193
9/4/2021 16:45,1005,4,9,20.05,2.005,0.63,-72.26573138,-6.309804052,-72.26573138
9/4/2021 17:00,1020,4,9,19.7,1.85,0.65,111.6357985,7.45375086,111.6357985
9/4/2021 17:15,1035,4,9,19.3,1.71,0.665,245.2996284,17.94638155,245.2996284
9/4/2021 17:30,1050,4,9,18.8,1.87,0.69,74.96327547,5.885874603,74.96327547
9/4/2021 17:45,1065,4,9,0,0,0,-184.5752524,-12.73899837,-184.5752524
9/4/2021 18:00,1080,4,9,0,0,0,-158.0770315,-11.16839786,-158.0770315
9/4/2021 18:15,1095,4,9,0,0,0,17.99528145,1.044527976,17.99528145
9/4/2021 18:30,1110,4,9,0,0,0,59.27945895,4.423505475,59.27945895
9/4/2021 18:45,1125,4,9,0,0,0,38.07056653,3.963092336,38.07056653
9/4/2021 19:00,1140,4,9,0,0,0,41.94683689,4.659300172,41.94683689
9/4/2021 19:15,1155,4,9,0,0,0,-0.095591927,-0.562064597,-0.095591927
9/4/2021 19:30,1170,4,9,0,0,0,-69.55215637,-10.81688354,-69.55215637
9/4/2021 19:45,1185,4,9,0,0,0,-72.55956202,-12.09727229,-72.55956202
9/5/2021 6:00,360,5,9,8.2,1.15,0.99,20.04087984,4.950343423,20.04087984
9/5/2021 6:15,375,5,9,9.85,1.095,0.98,116.2936767,21.11184336,116.2936767
9/5/2021 6:30,390,5,9,11.3,2.14,0.94,87.70290531,9.963951785,87.70290531
9/5/2021 6:45,405,5,9,12.35,2.675,0.875,-25.84891578,-11.81265833,-25.84891578
9/5/2021 7:00,420,5,9,12.7,3.36,0.84,-97.20248872,-12.54657732,-97.20248872
9/5/2021 7:15,435,5,9,13.3,3.255,0.84,-103.4674894,-2.007633244,-103.4674894
9/5/2021 7:30,450,5,9,13.9,2.99,0.82,-46.91327297,0.551732666,-46.91327297
9/5/2021 7:45,465,5,9,14.25,3.185,0.805,49.89474483,2.369728745,49.89474483
9/5/2021 8:00,480,5,9,14.8,3.27,0.78,97.53110411,7.683577715,97.53110411
9/5/2021 8:15,495,5,9,15.55,3.44,0.765,82.34427448,5.805683429,82.34427448
9/5/2021 8:30,510,5,9,16.2,3.5,0.75,50.89933645,-6.006494696,50.89933645
9/5/2021 8:45,525,5,9,16.65,3.955,0.73,-11.38062543,-13.14402654,-11.38062543
9/5/2021 9:00,540,5,9,17.1,4.41,0.72,-101.2765383,-1.77538452,-101.2765383
9/5/2021 9:15,555,5,9,17.55,4.15,0.695,-138.6164779,13.98450672,-138.6164779
9/5/2021 9:30,570,5,9,17.7,3.89,0.69,-64.96285871,10.69162202,-64.96285871
9/5/2021 9:45,585,5,9,18.5,3.525,0.67,59.51603128,-3.639315318,59.51603128
9/5/2021 10:00,600,5,9,18.8,3.71,0.65,124.5513034,-9.930651706,124.5513034
9/5/2021 10:15,615,5,9,19.3,3.285,0.64,107.4752445,-8.46066874,107.4752445
9/5/2021 10:30,630,5,9,19.5,3.44,0.63,34.47858979,-1.718003719,34.47858979
9/5/2021 10:45,645,5,9,19.8,3.51,0.62,-62.38114327,7.373611018,-62.38114327
9/5/2021 11:00,660,5,9,20,3.23,0.61,-109.7108837,7.734282756,-109.7108837
9/5/2021 11:15,675,5,9,20.3,3.12,0.59,-76.89562952,1.05475277,-76.89562952
9/5/2021 11:30,690,5,9,20,2.84,0.6,-1.077852966,-1.528796077,-1.077852966
9/5/2021 11:45,705,5,9,20.75,2.915,0.595,72.42176762,-1.364945834,72.42176762
9/5/2021 12:00,720,5,9,21.1,2.78,0.58,84.60234346,-2.440419062,84.60234346
9/5/2021 12:15,735,5,9,21.2,2.53,0.56,24.16847394,-2.737958843,24.16847394
9/5/2021 12:30,750,5,9,21.4,2.72,0.57,-51.3746024,-2.49878653,-51.3746024
9/5/2021 12:45,765,5,9,21.85,2.925,0.56,-82.53523819,-0.95840368,-82.53523819
9/5/2021 13:00,780,5,9,21.6,3.19,0.54,-24.28586355,4.382311663,-24.28586355
9/5/2021 13:15,795,5,9,21.85,3.675,0.54,73.86042149,7.926587052,73.86042149
9/5/2021 13:30,810,5,9,21.9,3.23,0.53,90.77255545,2.397392612,90.77255545
9/5/2021 13:45,825,5,9,22.15,3.02,0.53,15.76500645,-6.048609631,15.76500645
9/5/2021 14:00,840,5,9,22.3,2.82,0.53,-82.87596174,-6.908239257,-82.87596174
9/5/2021 14:15,855,5,9,22.35,3.14,0.52,-125.8248869,-2.147615107,-125.8248869
9/5/2021 14:30,870,5,9,22.2,2.35,0.5,-26.99734942,1.986307151,-26.99734942
9/5/2021 14:45,885,5,9,22.25,2.875,0.51,109.3478083,4.138384134,109.3478083
9/5/2021 15:00,900,5,9,22.4,2.92,0.5,82.28939968,2.511084752,82.28939968
9/5/2021 15:15,915,5,9,22.35,2.81,0.515,-15.91265331,-0.726722209,-15.91265331
9/5/2021 15:30,930,5,9,22.4,3.25,0.51,5.808960027,0.754233645,5.808960027
9/5/2021 15:45,945,5,9,22.4,2.54,0.52,52.03720895,3.460066236,52.03720895
9/5/2021 16:00,960,5,9,22.1,2.99,0.52,-13.44946235,-0.110203853,-13.44946235
9/5/2021 16:15,975,5,9,21.85,2.705,0.53,-110.6686801,-6.41132391,-110.6686801
9/5/2021 16:30,990,5,9,21.8,2.35,0.55,-138.2906497,-8.468444609,-138.2906497
9/5/2021 16:45,1005,5,9,21.35,2.945,0.56,-60.0399118,-3.719713528,-60.0399118
9/5/2021 17:00,1020,5,9,20.8,3.13,0.6,136.2900411,7.969117998,136.2900411
9/5/2021 17:15,1035,5,9,20.1,2.78,0.62,262.4770871,15.41515919,262.4770871
9/5/2021 17:30,1050,5,9,19.6,1.98,0.65,76.10163822,4.190318578,76.10163822
9/5/2021 17:45,1065,5,9,0,0,0,-198.2038501,-12.24813408,-198.2038501
9/5/2021 18:00,1080,5,9,0,0,0,-162.4116022,-9.919302635,-162.4116022
9/5/2021 18:15,1095,5,9,0,0,0,36.20709148,1.793643693,36.20709148
9/5/2021 18:30,1110,5,9,0,0,0,77.14870084,3.43619283,77.14870084
9/5/2021 18:45,1125,5,9,0,0,0,33.8382125,1.91212741,33.8382125
9/5/2021 19:00,1140,5,9,0,0,0,11.03112851,5.291201706,11.03112851
9/5/2021 19:15,1155,5,9,0,0,0,-54.82093206,3.243517284,-54.82093206
9/5/2021 19:30,1170,5,9,0,0,0,-125.0825368,-8.743023397,-125.0825368
9/5/2021 19:45,1185,5,9,0,0,0,-85.83890663,-12.96665594,-85.83890663
9/6/2021 6:00,360,6,9,8.4,0.33,1,86.55747929,5.476413649,86.55747929
9/6/2021 6:15,375,6,9,9.35,0.13,0.995,254.1245057,22.04088897,254.1245057
9/6/2021 6:30,390,6,9,10.5,0.04,1,224.2710583,4.465536094,224.2710583
9/6/2021 6:45,405,6,9,11.9,0.2,0.985,25.25444027,-21.63043278,25.25444027
9/6/2021 7:00,420,6,9,12.8,0.78,0.96,-181.5323807,-14.11567144,-181.5323807
9/6/2021 7:15,435,6,9,13.6,1.335,0.935,-330.6266058,8.555417901,-330.6266058
9/6/2021 7:30,450,6,9,14.3,1.54,0.89,-338.6381479,12.14637829,-338.6381479
9/6/2021 7:45,465,6,9,15.1,1.415,0.865,-95.056201,2.450732612,-95.056201
9/6/2021 8:00,480,6,9,16,1.77,0.84,331.1553526,-8.471083996,331.1553526
9/6/2021 8:15,495,6,9,16.65,1.69,0.8,557.1552895,-9.278746382,557.1552895
9/6/2021 8:30,510,6,9,17.3,1.89,0.77,210.6183479,15.91240623,210.6183479
9/6/2021 8:45,525,6,9,18.2,1.71,0.745,-334.5340556,33.05278829,-334.5340556
9/6/2021 9:00,540,6,9,18.5,1.62,0.74,-374.0098325,-6.952075629,-374.0098325
