DateTime,MinuteOfDay,Day,Month,Tair,WS,RH,SS1,GHI_1,P
9/1/2021 6:00,360,1,9,0,0,0,-90.94658245,-6.761111404,-90.94658245
9/1/2021 6:15,375,1,9,0,0,0,-99.90265797,-6.82495906,-99.90265797
9/1/2021 6:30,390,1,9,0,0,0,-42.57969106,-2.609047404,-42.57969106
9/1/2021 6:45,405,1,9,0,0,0,97.44076103,6.877414136,97.44076103
9/1/2021 7:00,420,1,9,0,0,0,311.2464439,21.28452461,311.2464439
9/1/2021 7:15,435,1,9,15.2,0.935,0.805,582.3184085,38.88399253,582.3184085
9/1/2021 7:30,450,1,9,15.3,1.32,0.81,878.9073995,56.70462824,878.9073995
9/1/2021 7:45,465,1,9,15.4,1.375,0.79,1172.874768,72.71673883,1172.874768
9/1/2021 8:00,480,1,9,15.6,1.42,0.79,1446.828655,86.42546344,1446.828655
9/1/2021 8:15,495,1,9,15.7,1.45,0.78,1673.669389,98.61695085,1673.669389
9/1/2021 8:30,510,1,9,15.7,1.44,0.77,1830.127281,111.5033944,1830.127281
9/1/2021 8:45,525,1,9,15.9,1.315,0.765,1907.365624,126.2729838,1907.365624
9/1/2021 9:00,540,1,9,16,1.07,0.75,1916.394239,142.5099633,1916.394239
9/1/2021 9:15,555,1,9,16.15,1.2,0.735,1918.968537,159.0165878,1918.968537
9/1/2021 9:30,570,1,9,16.3,1.36,0.72,2009.441371,173.5595408,2009.441371
9/1/2021 9:45,585,1,9,16.45,1.305,0.7,2253.679849,185.2166576,2253.679849
9/1/2021 10:00,600,1,9,16.5,1.34,0.69,2669.429882,195.109424,2669.429882
9/1/2021 10:15,615,1,9,16.6,1.595,0.7,3189.408771,205.3427432,3189.408771
9/1/2021 10:30,630,1,9,16.7,1.44,0.71,3672.375705,219.0586836,3672.375705
9/1/2021 10:45,645,1,9,16.9,1.55,0.695,4019.34743,237.940261,4019.34743
9/1/2021 11:00,660,1,9,17.1,1.5,0.67,4192.870582,261.0029234,4192.870582
9/1/2021 11:15,675,1,9,17.2,1.545,0.655,4221.098832,285.0614506,4221.098832
9/1/2021 11:30,690,1,9,17.4,2,0.68,4208.912465,304.8047729,4208.912465
9/1/2021 11:45,705,1,9,17.35,1.84,0.67,4208.070308,316.022302,4208.070308
9/1/2021 12:00,720,1,9,17.7,1.44,0.65,4204.598417,316.8674143,4204.598417
9/1/2021 12:15,735,1,9,17.55,1.565,0.65,4175.710421,307.5793125,4175.710421
9/1/2021 12:30,750,1,9,17.7,1.4,0.65,4059.506329,291.018176,4059.506329
9/1/2021 12:45,765,1,9,17.7,1.575,0.645,3835.58771,269.5218873,3835.58771
9/1/2021 13:00,780,1,9,18.1,1.13,0.65,3543.34133,244.6763732,3543.34133
9/1/2021 13:15,795,1,9,17.8,1.675,0.66,3198.703497,219.5253597,3198.703497
9/1/2021 13:30,810,1,9,17.7,1.85,0.67,2824.60558,197.0771358,2824.60558
9/1/2021 13:45,825,1,9,17.7,1.81,0.67,2445.680497,180.5953749,2445.680497
9/1/2021 14:00,840,1,9,17.6,1.48,0.68,2066.20327,172.9855423,2066.20327
9/1/2021 14:15,855,1,9,17.85,1.545,0.67,1729.432633,172.6652224,1729.432633
9/1/2021 14:30,870,1,9,17.7,1.54,0.68,1498.440926,174.7992821,1498.440926
9/1/2021 14:45,885,1,9,17.8,1.345,0.665,1403.28973,175.2053086,1403.28973
9/1/2021 15:00,900,1,9,17.9,1.15,0.68,1443.971049,170.2074639,1443.971049
9/1/2021 15:15,915,1,9,17.95,1.375,0.67,1555.815423,158.4875742,1555.815423
9/1/2021 15:30,930,1,9,17.9,1.69,0.68,1618.270106,141.7443721,1618.270106
9/1/2021 15:45,945,1,9,17.85,1.44,0.685,1547.080034,120.1399126,1547.080034
9/1/2021 16:00,960,1,9,17.8,1.32,0.68,1311.888225,93.50582229,1311.888225
9/1/2021 16:15,975,1,9,17.55,1.5,0.69,954.5188098,64.62254798,954.5188098
9/1/2021 16:30,990,1,9,17.5,1.29,0.7,592.8755162,37.03868145,592.8755162
9/1/2021 16:45,1005,1,9,0,0,0,305.7706736,14.84645959,305.7706736
9/1/2021 17:00,1020,1,9,0,0,0,118.0883699,2.038633647,118.0883699
9/1/2021 17:15,1035,1,9,0,0,0,26.241827,-2.268280423,26.241827
9/1/2021 17:30,1050,1,9,0,0,0,-26.24831335,-2.564785892,-26.24831335
9/1/2021 17:45,1065,1,9,0,0,0,-60.00840875,-1.667245076,-60.00840875
9/1/2021 18:00,1080,1,9,0,0,0,-54.71548933,-1.419910625,-54.71548933
9/1/2021 18:15,1095,1,9,0,0,0,-28.23687911,-2.151329964,-28.23687911
9/1/2021 18:30,1110,1,9,0,0,0,1.540083422,-1.571259232,1.540083422
9/1/2021 18:45,1125,1,9,0,0,0,14.37942519,0.513552423,14.37942519
9/1/2021 19:00,1140,1,9,0,0,0,-17.63428611,2.999451791,-17.63428611
9/1/2021 19:15,1155,1,9,0,0,0,-45.56807048,7.480535918,-45.56807048
9/1/2021 19:30,1170,1,9,0,0,0,26.32671256,16.25908321,26.32671256
9/1/2021 19:45,1185,1,9,0,0,0,246.8710426,32.23115581,246.8710426
9/2/2021 6:00,360,2,9,8.9,0.9,0.99,616.94898,59.30318503,616.94898
9/2/2021 6:15,375,2,9,10.15,0.46,0.995,1047.031122,98.82357381,1047.031122
9/2/2021 6:30,390,2,9,11.6,0.06,0.99,1372.006611,149.5957341,1372.006611
9/2/2021 6:45,405,2,9,12.65,0.03,0.975,1514.642491,209.7707597,1514.642491
9/2/2021 7:00,420,2,9,13.9,0,0.96,1516.516148,274.7316995,1516.516148
9/2/2021 7:15,435,2,9,14.7,0.46,0.9,1547.52734,335.5761004,1547.52734
9/2/2021 7:30,450,2,9,15.8,1.11,0.84,1888.104556,381.7328107,1888.104556
9/2/2021 7:45,465,2,9,16.4,1.55,0.79,2685.157385,404.6799933,2685.157385
9/2/2021 8:00,480,2,9,16.9,1.5,0.78,3872.844885,401.1454528,3872.844885
9/2/2021 8:15,495,2,9,17.05,1.47,0.72,5157.912506,378.8260331,5157.912506
9/2/2021 8:30,510,2,9,17.3,1.15,0.7,6053.908526,354.0346004,6053.908526
9/2/2021 8:45,525,2,9,16.9,1.015,0.72,6269.371051,339.2920775,6269.371051
9/2/2021 9:00,540,2,9,17,1.11,0.71,5837.512294,341.2256997,5837.512294
9/2/2021 9:15,555,2,9,17.2,1.315,0.705,5139.578512,358.2789192,5139.578512
9/2/2021 9:30,570,2,9,17.3,1.95,0.71,4870.826618,379.5544144,4870.826618
9/2/2021 9:45,585,2,9,17.4,1.985,0.7,5456.982284,399.8101528,5456.982284
9/2/2021 10:00,600,2,9,18,2.1,0.67,6886.720885,419.6529419,6886.720885
9/2/2021 10:15,615,2,9,18.2,1.695,0.68,8737.25434,438.3748604,8737.25434
9/2/2021 10:30,630,2,9,18.3,1.5,0.67,10164.98131,458.2656573,10164.98131
9/2/2021 10:45,645,2,9,18.3,1.185,0.675,10636.11944,477.2366344,10636.11944
9/2/2021 11:00,660,2,9,18.6,1.03,0.65,10105.56168,487.9922499,10105.56168
9/2/2021 11:15,675,2,9,19.75,1.495,0.645,8851.865637,489.5084089,8851.865637
9/2/2021 11:30,690,2,9,19,1.93,0.64,7568.78334,483.6572643,7568.78334
9/2/2021 11:45,705,2,9,19.15,1.35,0.655,6668.474054,472.5257,6668.474054
9/2/2021 12:00,720,2,9,19.5,1.21,0.64,6123.209059,461.668248,6123.209059
9/2/2021 12:15,735,2,9,19.6,1.84,0.635,5819.645127,455.0398378,5819.645127
9/2/2021 12:30,750,2,9,19.9,1.03,0.62,5412.578208,454.3241658,5412.578208
9/2/2021 12:45,765,2,9,20.2,1.375,0.62,4790.236119,462.8804541,4790.236119
9/2/2021 13:00,780,2,9,20.3,0.94,0.61,4226.790906,482.1424851,4226.790906
9/2/2021 13:15,795,2,9,20.45,1.265,0.6,3950.650418,508.1131921,3950.650418
9/2/2021 13:30,810,2,9,20.4,2.31,0.64,4245.475159,533.932007,4245.475159
9/2/2021 13:45,825,2,9,20.8,2.375,0.615,5222.715986,552.6003055,5222.715986
9/2/2021 14:00,840,2,9,20.7,2.41,0.61,6616.795445,557.9506578,6616.795445
9/2/2021 14:15,855,2,9,21.2,2.79,0.595,8040.318094,548.2165763,8040.318094
9/2/2021 14:30,870,2,9,21.1,2.45,0.58,8991.975222,525.9910587,8991.975222
9/2/2021 14:45,885,2,9,21.1,1.945,0.58,9081.051081,492.2929493,9081.051081
9/2/2021 15:00,900,2,9,21.1,1.65,0.58,8261.779706,448.2692175,8261.779706
9/2/2021 15:15,915,2,9,21.1,1.18,0.58,6833.753071,398.7969371,6833.753071
9/2/2021 15:30,930,2,9,22.2,0.82,0.56,5388.137436,349.4386176,5388.137436
9/2/2021 15:45,945,2,9,21.05,2.385,0.595,4365.738666,306.2664047,4365.738666
9/2/2021 16:00,960,2,9,20.4,1.81,0.63,3898.308783,274.1559286,3898.308783
9/2/2021 16:15,975,2,9,21,1.295,0.595,3817.070626,249.3439338,3817.070626
9/2/2021 16:30,990,2,9,20.8,2.02,0.61,3631.783373,222.212656,3631.783373
9/2/2021 16:45,1005,2,9,20.55,2.58,0.615,3097.262541,186.8969224,3097.262541
9/2/2021 17:00,1020,2,9,20.3,1.83,0.62,2290.434022,141.6515941,2290.434022
9/2/2021 17:15,1035,2,9,19.8,1.865,0.655,1356.99587,91.7920003,1356.99587
9/2/2021 17:30,1050,2,9,19.2,1.77,0.68,632.8120443,49.83516343,632.8120443
9/2/2021 17:45,1065,2,9,0,0,0,257.6619873,22.12983843,257.6619873
9/2/2021 18:00,1080,2,9,0,0,0,81.61981021,8.142293252,81.61981021
9/2/2021 18:15,1095,2,9,0,0,0,37.87036157,4.273508179,37.87036157
9/2/2021 18:30,1110,2,9,0,0,0,17.61453015,1.535131016,17.61453015
9/2/2021 18:45,1125,2,9,0,0,0,-48.370698,-4.149484088,-48.370698
9/2/2021 19:00,1140,2,9,0,0,0,-63.76774351,-9.431780142,-63.76774351
9/2/2021 19:15,1155,2,9,0,0,0,-17.8090246,-9.615953553,-17.8090246
9/2/2021 19:30,1170,2,9,0,0,0,61.85642733,3.194997822,61.85642733
9/2/2021 19:45,1185,2,9,0,0,0,185.2113272,33.43101509,185.2113272
9/3/2021 6:00,360,3,9,11.6,1.01,1,313.3757031,78.33552362,313.3757031
9/3/2021 6:15,375,3,9,12.6,1.82,0.98,449.7039082,132.0859702,449.7039082
9/3/2021 6:30,390,3,9,13.1,1.93,0.97,648.8558909,185.2425434,648.8558909
9/3/2021 6:45,405,3,9,13.7,1.77,0.955,934.7556909,230.8668589,934.7556909
9/3/2021 7:00,420,3,9,14.6,1.77,0.92,1326.477168,267.944642,1326.477168
9/3/2021 7:15,435,3,9,15.35,1.635,0.88,1819.764396,299.0256083,1819.764396
9/3/2021 7:30,450,3,9,16,1.6,0.85,2370.083154,330.6806337,2370.083154
9/3/2021 7:45,465,3,9,16.35,2.81,0.825,2949.946015,366.8699247,2949.946015
9/3/2021 8:00,480,3,9,17.1,2.9,0.8,3545.514542,406.7168001,3545.514542
9/3/2021 8:15,495,3,9,17.55,3.415,0.78,4144.010295,447.6971434,4144.010295
9/3/2021 8:30,510,3,9,17.8,2.8,0.76,4748.876355,484.4991125,4748.876355
9/3/2021 8:45,525,3,9,18.35,3.1,0.745,5348.39979,514.4538555,5348.39979
9/3/2021 9:00,540,3,9,18.4,3.17,0.74,5916.572585,539.0893644,5916.572585
9/3/2021 9:15,555,3,9,18.75,2.605,0.72,6445.319128,559.5854603,6445.319128
9/3/2021 9:30,570,3,9,18.9,3.32,0.71,6932.064587,578.2683792,6932.064587
9/3/2021 9:45,585,3,9,19.15,2.72,0.705,7378.840179,596.338144,7378.840179
9/3/2021 10:00,600,3,9,19.7,3.01,0.68,7799.33745,612.3040601,7799.33745
9/3/2021 10:15,615,3,9,19.95,2.285,0.68,8197.994481,625.9273927,8197.994481
9/3/2021 10:30,630,3,9,20.1,2.22,0.66,8571.561409,637.2894272,8571.561409
9/3/2021 10:45,645,3,9,20.5,2.47,0.65,8922.871675,646.3960078,8922.871675
9/3/2021 11:00,660,3,9,20.8,1.98,0.65,9249.812186,654.5292811,9249.812186
9/3/2021 11:15,675,3,9,20.75,2.16,0.655,9539.050334,662.3167626,9539.050334
9/3/2021 11:30,690,3,9,21.3,1.46,0.63,9773.226688,669.677436,9773.226688
9/3/2021 11:45,705,3,9,21.3,2.565,0.64,9933.322651,676.6196311,9933.322651
9/3/2021 12:00,720,3,9,21.2,2.1,0.63,10002.99867,682.343583,10002.99867
9/3/2021 12:15,735,3,9,21.65,1.87,0.63,9981.326429,685.3995622,9981.326429
9/3/2021 12:30,750,3,9,21.9,1.81,0.63,9881.744719,684.2259635,9881.744719
9/3/2021 12:45,765,3,9,22.15,2.12,0.62,9718.628934,677.490642,9718.628934
9/3/2021 13:00,780,3,9,22.4,2.41,0.61,9513.620218,664.7210862,9513.620218
9/3/2021 13:15,795,3,9,22.4,2.065,0.61,9304.108222,646.9842645,9304.108222
9/3/2021 13:30,810,3,9,22.3,2.16,0.59,9128.425775,626.4502372,9128.425775
9/3/2021 13:45,825,3,9,22.4,2.39,0.58,9009.685965,604.5943978,9009.685965
9/3/2021 14:00,840,3,9,22.2,2.04,0.6,8938.587807,581.7521452,8938.587807
9/3/2021 14:15,855,3,9,22.55,2.43,0.61,8838.168797,556.7499241,8838.168797
9/3/2021 14:30,870,3,9,22.7,3.09,0.6,8587.097864,527.0495481,8587.097864
9/3/2021 14:45,885,3,9,22.3,2.81,0.605,8103.875458,491.606862,8103.875458
9/3/2021 15:00,900,3,9,22.6,2.84,0.62,7372.648729,451.3793765,7372.648729
9/3/2021 15:15,915,3,9,22.15,2.995,0.61,6480.914392,408.8682771,6480.914392
9/3/2021 15:30,930,3,9,22.1,3.44,0.62,5606.997511,368.1662983,5606.997511
9/3/2021 15:45,945,3,9,21.95,2.81,0.605,4869.062976,331.5922034,4869.062976
9/3/2021 16:00,960,3,9,21.6,3.71,0.62,4298.152203,298.6525771,4298.152203
9/3/2021 16:15,975,3,9,21.25,4.08,0.64,3841.12979,266.6869067,3841.12979
9/3/2021 16:30,990,3,9,20.8,4.18,0.65,3349.05264,230.9494765,3349.05264
9/3/2021 16:45,1005,3,9,20.45,4.275,0.66,2747.446935,188.8070291,2747.446935
9/3/2021 17:00,1020,3,9,19.9,4.51,0.66,2063.30562,141.3654459,2063.30562
9/3/2021 17:15,1035,3,9,19.4,4.335,0.695,1362.016187,93.18773463,1362.016187
9/3/2021 17:30,1050,3,9,18.8,4.02,0.72,777.4376584,52.09580849,777.4376584
9/3/2021 17:45,1065,3,9,0,0,0,381.1020935,23.37907227,381.1020935
9/3/2021 18:00,1080,3,9,0,0,0,146.7825979,7.974814209,146.7825979
9/3/2021 18:15,1095,3,9,0,0,0,40.60551034,3.071902101,40.60551034
9/3/2021 18:30,1110,3,9,0,0,0,-11.11491069,1.736651518,-11.11491069
9/3/2021 18:45,1125,3,9,0,0,0,-56.58532629,-0.46941112,-56.58532629
9/3/2021 19:00,1140,3,9,0,0,0,-80.62915279,-4.032765513,-80.62915279
9/3/2021 19:15,1155,3,9,0,0,0,-81.36990009,-7.850969242,-81.36990009
9/3/2021 19:30,1170,3,9,0,0,0,-48.06524251,-7.884925746,-48.06524251
9/3/2021 19:45,1185,3,9,0,0,0,26.05834224,-2.123389475,26.05834224
9/4/2021 6:00,360,4,9,0,0,0,119.3739463,8.467803615,119.3739463
9/4/2021 6:15,375,4,9,0,0,0,237.3008984,24.29471792,237.3008984
9/4/2021 6:30,390,4,9,13.4,3.17,0.83,400.7312226,45.28917918,400.7312226
9/4/2021 6:45,405,4,9,13.45,3.385,0.825,624.4877161,71.83442285,624.4877161
9/4/2021 7:00,420,4,9,13.7,2.41,0.83,927.9141868,105.4709924,927.9141868
9/4/2021 7:15,435,4,9,13.85,3.48,0.815,1300.513818,144.4427725,1300.513818
9/4/2021 7:30,450,4,9,14,3.54,0.8,1707.386277,184.9881332,1707.386277
9/4/2021 7:45,465,4,9,14.3,3.81,0.795,2136.807906,224.5098006,2136.807906
9/4/2021 8:00,480,4,9,14.5,3.6,0.78,2598.654533,261.0171378,2598.654533
9/4/2021 8:15,495,4,9,15.05,3.15,0.77,3134.346212,295.3047887,3134.346212
9/4/2021 8:30,510,4,9,15.4,3.6,0.75,3811.260039,330.9758971,3811.260039
9/4/2021 8:45,525,4,9,15.85,5.005,0.735,4649.911584,369.7730367,4649.911584
9/4/2021 9:00,540,4,9,15.4,4.88,0.73,5605.524291,411.8140204,5605.524291
9/4/2021 9:15,555,4,9,15.15,4.41,0.74,6562.577717,456.4280458,6562.577717
9/4/2021 9:30,570,4,9,16.3,3.63,0.72,7348.344624,501.0161672,7348.344624
9/4/2021 9:45,585,4,9,16.8,4.005,0.7,7852.629121,544.0650237,7852.629121
9/4/2021 10:00,600,4,9,16.3,4.72,0.71,8073.594748,585.2180022,8073.594748
9/4/2021 10:15,615,4,9,17.2,3.525,0.69,8139.860733,622.5533978,8139.860733
9/4/2021 10:30,630,4,9,17.3,3.71,0.68,8293.073082,654.0105426,8293.073082
9/4/2021 10:45,645,4,9,17.7,3.84,0.67,8688.836662,677.734882,8688.836662
9/4/2021 11:00,660,4,9,17.6,3.87,0.67,9338.799091,691.9923359,9338.799091
9/4/2021 11:15,675,4,9,18.2,3.82,0.66,10101.58183,697.9440732,10101.58183
9/4/2021 11:30,690,4,9,18.1,4.08,0.66,10684.60589,698.9035413,10684.60589
9/4/2021 11:45,705,4,9,18.8,2.925,0.645,10912.46045,697.2431397,10912.46045
9/4/2021 12:00,720,4,9,19.5,2.92,0.62,10784.65083,694.5361452,10784.65083
9/4/2021 12:15,735,4,9,19.15,2.985,0.62,10421.50548,690.6358521,10421.50548
9/4/2021 12:30,750,4,9,19.2,2.86,0.61,10093.07105,683.3246115,10093.07105
9/4/2021 12:45,765,4,9,19.75,2.945,0.62,9951.949849,671.8502087,9951.949849
9/4/2021 13:00,780,4,9,19.8,2.7,0.63,9972.052504,656.7497443,9972.052504
9/4/2021 13:15,795,4,9,20.2,2.88,0.6,10069.54567,638.2917508,10069.54567
9/4/2021 13:30,810,4,9,20.1,3.11,0.6,10052.18537,617.4802056,10052.18537
9/4/2021 13:45,825,4,9,20.1,3.265,0.6,9811.459464,594.3831411,9811.459464
9/4/2021 14:00,840,4,9,20.3,3.34,0.61,9386.446686,567.9029717,9386.446686
9/4/2021 14:15,855,4,9,20.55,3.395,0.6,8817.165816,538.1399115,8817.165816
9/4/2021 14:30,870,4,9,20.8,3.09,0.59,8195.680995,505.6504224,8195.680995
9/4/2021 14:45,885,4,9,20.8,2.81,0.595,7577.833426,470.9473195,7577.833426
9/4/2021 15:00,900,4,9,20.7,2.72,0.58,6930.054597,435.1883028,6930.054597
9/4/2021 15:15,915,4,9,20.95,3.24,0.585,6261.513165,399.1379915,6261.513165
9/4/2021 15:30,930,4,9,20.6,2.97,0.59,5587.030782,363.03323,5587.030782
9/4/2021 15:45,945,4,9,20.55,2.8,0.59,4921.209494,327.3031392,4921.209494
9/4/2021 16:00,960,4,9,20.6,2.61,0.59,4312.176915,291.8616061,4312.176915
9/4/2021 16:15,975,4,9,20.35,2.545,0.595,3748.934685,255.4935588,3748.934685
9/4/2021 16:30,990,4,9,20.3,2.06,0.62,3178.927093,216.639589,3178.927093
9/4/2021 16:45,1005,4,9,20.05,2.005,0.63,2578.168205,174.5474138,2578.168205
9/4/2021 17:00,1020,4,9,19.7,1.85,0.65,1935.592302,129.9476534,1935.592302
9/4/2021 17:15,1035,4,9,19.3,1.71,0.665,1292.176593,86.32073106,1292.176593
9/4/2021 17:30,1050,4,9,18.8,1.87,0.69,742.2151578,49.13690201,742.2151578
9/4/2021 17:45,1065,4,9,0,0,0,339.2409077,22.17869686,339.2409077
9/4/2021 18:00,1080,4,9,0,0,0,95.45850069,6.630002304,95.45850069
9/4/2021 18:15,1095,4,9,0,0,0,-9.544090431,0.224454447,-9.544090431
9/4/2021 18:30,1110,4,9,0,0,0,-45.16438602,-2.521464395,-45.16438602
9/4/2021 18:45,1125,4,9,0,0,0,-52.99115996,-4.726842266,-52.99115996
9/4/2021 19:00,1140,4,9,0,0,0,-37.51593533,-6.050516831,-37.51593533
9/4/2021 19:15,1155,4,9,0,0,0,-5.759224147,-3.23386179,-5.759224147
9/4/2021 19:30,1170,4,9,0,0,0,55.93210995,10.21062116,55.93210995
9/4/2021 19:45,1185,4,9,0,0,0,149.4589656,37.65647147,149.4589656
9/5/2021 6:00,360,5,9,8.2,1.15,0.99,257.3725196,77.92272544,257.3725196
9/5/2021 6:15,375,5,9,9.85,1.095,0.98,395.6681416,127.213162,395.6681416
9/5/2021 6:30,390,5,9,11.3,2.14,0.94,594.1563798,178.2860144,594.1563798
9/5/2021 6:45,405,5,9,12.35,2.675,0.875,877.1517883,226.0993175,877.1517883
9/5/2021 7:00,420,5,9,12.7,3.36,0.84,1268.176284,269.4837966,1268.176284
9/5/2021 7:15,435,5,9,13.3,3.255,0.84,1749.513337,308.3900026,1749.513337
9/5/2021 7:30,450,5,9,13.9,2.99,0.82,2269.407426,345.1883637,2269.407426
9/5/2021 7:45,465,5,9,14.25,3.185,0.805,2796.619334,381.0873682,2796.619334
9/5/2021 8:00,480,5,9,14.8,3.27,0.78,3316.331046,415.0217186,3316.331046
9/5/2021 8:15,495,5,9,15.55,3.44,0.765,3834.682148,447.2751481,3834.682148
9/5/2021 8:30,510,5,9,16.2,3.5,0.75,4386.239967,478.0527207,4386.239967
9/5/2021 8:45,525,5,9,16.65,3.955,0.73,4980.151982,507.9499775,4980.151982
9/5/2021 9:00,540,5,9,17.1,4.41,0.72,5598.905145,538.4351752,5598.905145
9/5/2021 9:15,555,5,9,17.55,4.15,0.695,6224.015105,568.0761443,6224.015105
9/5/2021 9:30,570,5,9,17.7,3.89,0.69,6822.064408,593.6555166,6822.064408
9/5/2021 9:45,585,5,9,18.5,3.525,0.67,7371.211505,613.2367021,7371.211505
9/5/2021 10:00,600,5,9,18.8,3.71,0.65,7870.005797,625.907014,7870.005797
9/5/2021 10:15,615,5,9,19.3,3.285,0.64,8308.498846,633.8226601,8308.498846
9/5/2021 10:30,630,5,9,19.5,3.44,0.63,8680.031874,641.9363401,8680.031874
9/5/2021 10:45,645,5,9,19.8,3.51,0.62,8984.05309,652.8289573,8984.05309
9/5/2021 11:00,660,5,9,20,3.23,0.61,9220.144127,666.4871434,9220.144127
9/5/2021 11:15,675,5,9,20.3,3.12,0.59,9409.413443,680.6725037,9409.413443
9/5/2021 11:30,690,5,9,20,2.84,0.6,9586.707256,690.3316052,9586.707256
9/5/2021 11:45,705,5,9,20.75,2.915,0.595,9774.873038,692.5955345,9774.873038
9/5/2021 12:00,720,5,9,21.1,2.78,0.58,9981.089688,687.7098363,9981.089688
9/5/2021 12:15,735,5,9,21.2,2.53,0.56,10179.6954,677.2733822,10179.6954
9/5/2021 12:30,750,5,9,21.4,2.72,0.57,10315.78479,665.0881415,10315.78479
9/5/2021 12:45,765,5,9,21.85,2.925,0.56,10350.61488,653.3315231,10350.61488
9/5/2021 13:00,780,5,9,21.6,3.19,0.54,10268.16377,641.3560333,10268.16377
9/5/2021 13:15,795,5,9,21.85,3.675,0.54,10078.82647,627.8903619,10078.82647
9/5/2021 13:30,810,5,9,21.9,3.23,0.53,9823.319868,610.3080681,9823.319868
9/5/2021 13:45,825,5,9,22.15,3.02,0.53,9520.861414,587.2372806,9520.861414
9/5/2021 14:00,840,5,9,22.3,2.82,0.53,9164.477198,559.6763126,9164.477198
9/5/2021 14:15,855,5,9,22.35,3.14,0.52,8741.389304,528.8405622,8741.389304
9/5/2021 14:30,870,5,9,22.2,2.35,0.5,8223.821558,496.7502695,8223.821558
9/5/2021 14:45,885,5,9,22.25,2.875,0.51,7607.870424,464.8044748,7607.870424
9/5/2021 15:00,900,5,9,22.4,2.92,0.5,6924.116472,432.8197215,6924.116472
9/5/2021 15:15,915,5,9,22.35,2.81,0.515,6210.241302,400.7146898,6210.241302
9/5/2021 15:30,930,5,9,22.4,3.25,0.51,5516.218888,368.0190162,5516.218888
9/5/2021 15:45,945,5,9,22.4,2.54,0.52,4877.444725,334.1972093,4877.444725
9/5/2021 16:00,960,5,9,22.1,2.99,0.52,4294.811391,299.1720338,4294.811391
9/5/2021 16:15,975,5,9,21.85,2.705,0.53,3744.64456,261.9880373,3744.64456
9/5/2021 16:30,990,5,9,21.8,2.35,0.55,3181.534338,221.4387115,3181.534338
9/5/2021 16:45,1005,5,9,21.35,2.945,0.56,2576.116937,177.2668231,2576.116937
9/5/2021 17:00,1020,5,9,20.8,3.13,0.6,1934.993614,130.4707032,1934.993614
9/5/2021 17:15,1035,5,9,20.1,2.78,0.62,1302.126758,84.89896807,1302.126758
9/5/2021 17:30,1050,5,9,19.6,1.98,0.65,755.7045214,46.42570608,755.7045214
9/5/2021 17:45,1065,5,9,0,0,0,348.6013547,19.22232373,348.6013547
9/5/2021 18:00,1080,5,9,0,0,0,93.87810114,4.732625908,93.87810114
9/5/2021 18:15,1095,5,9,0,0,0,-24.4843775,0.094078961,-24.4843775
9/5/2021 18:30,1110,5,9,0,0,0,-60.66701386,-1.331629547,-60.66701386
9/5/2021 18:45,1125,5,9,0,0,0,-51.15029276,-3.453571747,-51.15029276
9/5/2021 19:00,1140,5,9,0,0,0,-6.884419096,-6.206373573,-6.884419096
9/5/2021 19:15,1155,5,9,0,0,0,50.32598674,-5.498932237,50.32598674
9/5/2021 19:30,1170,5,9,0,0,0,110.1481466,6.881295803,110.1481466
9/5/2021 19:45,1185,5,9,0,0,0,161.5494604,35.04042033,161.5494604
9/6/2021 6:00,360,6,9,8.4,0.33,1,193.8507175,77.25225512,193.8507175
9/6/2021 6:15,375,6,9,9.35,0.13,0.995,252.1002195,127.8282182,252.1002195
9/6/2021 6:30,390,6,9,10.5,0.04,1,413.6427769,176.509681,413.6427769
9/6/2021 6:45,405,6,9,11.9,0.2,0.985,734.0233346,216.9760111,734.0233346
9/6/2021 7:00,420,6,9,12.8,0.78,0.96,1239.977233,249.433689,1239.977233
9/6/2021 7:15,435,6,9,13.6,1.335,0.935,1884.962526,277.9804895,1884.962526
9/6/2021 7:30,450,6,9,14.3,1.54,0.89,2555.868534,311.1962898,2555.868534
9/6/2021 7:45,465,6,9,15.1,1.415,0.865,3173.807413,353.4375175,3173.807413
9/6/2021 8:00,480,6,9,16,1.77,0.84,3698.232248,401.6476569,3698.232248
9/6/2021 8:15,495,6,9,16.65,1.69,0.8,4120.676781,447.9464269,4120.676781
9/6/2021 8:30,510,6,9,17.3,1.89,0.77,4488.118434,479.7023339,4488.118434
9/6/2021 8:45,525,6,9,18.2,1.71,0.745,4825.3097,490.1116118,4825.3097
9/6/2021 9:00,540,6,9,18.5,1.62,0.74,5140.526023,482.314445,5140.526023
9/6/2021 9:15,555,6,9,18.75,2.075,0.71,5496.727981,467.5375433,5496.727981
9/6/2021 9:30,570,6,9,19.4,1.4,0.71,5963.815388,464.5636029,5963.815388
9/6/2021 9:45,585,6,9,19.5,1.43,0.685,6589.051514,485.5080805,6589.051514
9/6/2021 10:00,600,6,9,19.8,1.67,0.64,7378.815298,530.5917418,7378.815298
9/6/2021 10:15,615,6,9,20.15,1.765,0.595,8196.598534,589.4584124,8196.598534
9/6/2021 10:30,630,6,9,20.6,1.6,0.58,8807.838898,641.0399199,8807.838898
9/6/2021 10:45,645,6,9,20.85,1.675,0.585,9053.067788,671.463156,9053.067788
9/6/2021 11:00,660,6,9,21.3,1.77,0.55,8877.337591,679.0613656,8877.337591
9/6/2021 11:15,675,6,9,21.3,1.675,0.545,8395.537999,670.5163839,8395.537999
