,date,actual,pred
209,2023-07-09 07:00:00,2292.0,1781.2332
210,2023-07-09 07:15:00,2488.0,1958.0746
211,2023-07-09 07:30:00,2662.0,2247.2312
212,2023-07-09 07:45:00,3152.0,2837.3906
213,2023-07-09 08:00:00,3806.0000000000005,3632.767
214,2023-07-09 08:15:00,5059.0,4800.508
215,2023-07-09 08:30:00,6148.0,6202.2085
216,2023-07-09 08:45:00,7578.0,7846.172
217,2023-07-09 09:00:00,9964.0,9520.029
218,2023-07-09 09:15:00,11485.0,11046.175
219,2023-07-09 09:30:00,12285.0,12155.052
220,2023-07-09 09:45:00,12854.0,13286.641
221,2023-07-09 10:00:00,13456.999999999998,14281.994
222,2023-07-09 10:15:00,14057.0,15162.063
223,2023-07-09 10:30:00,14706.0,15746.182
224,2023-07-09 10:45:00,15243.000000000002,16322.194
225,2023-07-09 11:00:00,15621.0,16633.008
226,2023-07-09 11:15:00,16217.000000000002,16898.188
227,2023-07-09 11:30:00,16670.0,16900.604
228,2023-07-09 11:45:00,16766.0,16989.959
229,2023-07-09 12:00:00,16440.0,16825.941
230,2023-07-09 12:15:00,15341.0,16569.79
231,2023-07-09 12:30:00,15773.0,16222.029
232,2023-07-09 12:45:00,11576.000000000002,14976.408
233,2023-07-09 13:00:00,9263.0,12920.738
234,2023-07-09 13:15:00,10481.0,10982.8
235,2023-07-09 13:30:00,9274.0,9361.862
236,2023-07-09 13:45:00,7742.0,8063.5376
237,2023-07-09 14:00:00,7334.0,7351.2285
238,2023-07-09 14:15:00,6596.0,6796.0166
239,2023-07-09 14:30:00,4277.0,4730.8613
240,2023-07-09 14:45:00,1694.0,3610.2803
241,2023-07-09 15:00:00,0.0,2387.512
242,2023-07-09 15:15:00,0.0,1235.6702
243,2023-07-09 15:30:00,0.0,762.75415
244,2023-07-09 15:45:00,0.0,430.06604
245,2023-07-09 16:00:00,0.0,399.6718
246,2023-07-09 16:15:00,0.0,366.50104
247,2023-07-09 16:30:00,0.0,398.34082
248,2023-07-09 16:45:00,0.0,435.92184
249,2023-07-09 17:00:00,0.0,477.98227
250,2023-07-09 17:15:00,0.0,521.561
251,2023-07-09 17:30:00,0.0,560.6393
252,2023-07-09 17:45:00,0.0,591.4771
253,2023-07-09 18:00:00,1105.0,601.3078
254,2023-07-09 18:15:00,1902.0,590.1857
255,2023-07-09 18:30:00,1275.0,510.69324
256,2023-07-09 18:45:00,531.0,421.67072
257,2023-07-09 19:00:00,0.0,275.20895
258,2023-07-09 19:15:00,0.0,209.91399
259,2023-07-09 19:30:00,0.0,422.87643
260,2023-07-09 19:45:00,1851.0,449.8213
261,2023-07-10 06:00:00,2037.0,532.92
262,2023-07-10 06:15:00,2733.0,1422.8591
263,2023-07-10 06:30:00,3014.0,2019.8127
264,2023-07-10 06:45:00,2885.0,2282.2517
265,2023-07-10 07:00:00,2305.0,2447.9119
266,2023-07-10 07:15:00,2498.0,2537.7888
267,2023-07-10 07:30:00,3274.0,2667.9817
268,2023-07-10 07:45:00,2238.0,2936.5273
269,2023-07-10 08:00:00,2477.0,3600.8635
270,2023-07-10 08:15:00,4009.0,5187.3594
271,2023-07-10 08:30:00,5734.0,7259.1084
272,2023-07-10 08:45:00,7504.0,8355.645
273,2023-07-10 09:00:00,10750.0,10129.946
274,2023-07-10 09:15:00,13264.0,11688.712
275,2023-07-10 09:30:00,13798.000000000002,12713.535
276,2023-07-10 09:45:00,14671.0,13653.468
277,2023-07-10 10:00:00,14619.000000000002,14980.846
278,2023-07-10 10:15:00,15458.0,15755.565
279,2023-07-10 10:30:00,16667.0,16597.225
280,2023-07-10 10:45:00,17010.0,17216.59
281,2023-07-10 11:00:00,18547.0,17418.557
282,2023-07-10 11:15:00,20223.0,17440.33
283,2023-07-10 11:30:00,17490.0,16879.592
284,2023-07-10 11:45:00,10377.0,15278.18
285,2023-07-10 12:00:00,12567.0,13338.434
286,2023-07-10 12:15:00,13137.0,13316.949
287,2023-07-10 12:30:00,9161.0,12089.733
288,2023-07-10 12:45:00,15197.999999999998,11994.435
289,2023-07-10 13:00:00,4155.0,14320.306
290,2023-07-10 13:15:00,10357.0,7483.2354
291,2023-07-10 13:30:00,14438.0,9518.994
292,2023-07-10 13:45:00,9674.0,13141.783
293,2023-07-10 14:00:00,6439.000000000001,8818.941
294,2023-07-10 14:15:00,9207.0,11530.134
295,2023-07-10 14:30:00,11505.0,10856.842
296,2023-07-10 14:45:00,3699.9999999999995,7232.421
297,2023-07-10 15:00:00,14925.0,8461.792
298,2023-07-10 15:15:00,6234.0,12373.158
299,2023-07-10 15:30:00,11379.0,10722.866
300,2023-07-10 15:45:00,11031.0,6312.668
301,2023-07-10 16:00:00,6116.0,8592.743
302,2023-07-10 16:15:00,3867.9999999999995,4590.742
303,2023-07-10 16:30:00,5235.0,5757.5635
304,2023-07-10 16:45:00,7028.0,5214.3965
305,2023-07-10 17:00:00,6567.0,3982.4949
306,2023-07-10 17:15:00,5390.0,3109.7534
307,2023-07-10 17:30:00,4185.0,2527.1223
308,2023-07-10 17:45:00,3383.0,1943.9442
309,2023-07-10 18:00:00,2524.0,1509.8854
310,2023-07-10 18:15:00,2116.0,1129.3757
311,2023-07-10 18:30:00,1347.0,804.391
312,2023-07-10 18:45:00,0.0,590.0764
313,2023-07-10 19:00:00,0.0,445.2268
314,2023-07-10 19:15:00,0.0,463.67874
315,2023-07-10 19:30:00,0.0,460.575
316,2023-07-10 19:45:00,607.0,473.81354
317,2023-07-11 06:00:00,611.0,475.70428
318,2023-07-11 06:15:00,617.0,665.9625
319,2023-07-11 06:30:00,675.0,560.54517
320,2023-07-11 06:45:00,743.0000000000001,475.04626
321,2023-07-11 07:00:00,835.0,554.50055
322,2023-07-11 07:15:00,973.0,573.19495
323,2023-07-11 07:30:00,1158.0,744.04376
324,2023-07-11 07:45:00,1545.9999999999998,1074.7999
325,2023-07-11 08:00:00,2095.0,1865.8716
326,2023-07-11 08:15:00,3546.0,3181.8594
327,2023-07-11 08:30:00,5412.0,5427.077
328,2023-07-11 08:45:00,7514.0,7680.271
329,2023-07-11 09:00:00,10644.0,9833.6455
330,2023-07-11 09:15:00,12961.0,11796.547
331,2023-07-11 09:30:00,13787.999999999998,13006.86
332,2023-07-11 09:45:00,14624.0,13801.053
333,2023-07-11 10:00:00,12896.0,14258.843
334,2023-07-11 10:15:00,13044.0,13666.983
335,2023-07-11 10:30:00,11960.0,13283.786
336,2023-07-11 10:45:00,9425.0,12462.68
337,2023-07-11 11:00:00,13380.0,12583.84
338,2023-07-11 11:15:00,15097.0,13476.612
339,2023-07-11 11:30:00,15672.0,14336.219
340,2023-07-11 11:45:00,14386.0,13920.363
341,2023-07-11 12:00:00,15550.0,13954.452
342,2023-07-11 12:15:00,14580.0,14185.096
343,2023-07-11 12:30:00,14653.0,14035.575
344,2023-07-11 12:45:00,11514.999999999998,14047.343
345,2023-07-11 13:00:00,13942.0,11707.461
346,2023-07-11 13:15:00,15550.0,14285.893
347,2023-07-11 13:30:00,15765.000000000002,15781.942
348,2023-07-11 13:45:00,15439.0,14651.7
349,2023-07-11 14:00:00,9749.0,13811.88
350,2023-07-11 14:15:00,12033.999999999998,10729.535
351,2023-07-11 14:30:00,10094.0,10408.421
352,2023-07-11 14:45:00,6955.999999999999,9799.85
353,2023-07-11 15:00:00,6760.0,8114.084
354,2023-07-11 15:15:00,9521.0,9142.157
355,2023-07-11 15:30:00,7254.0,7646.878
356,2023-07-11 15:45:00,9132.0,7319.126
357,2023-07-11 16:00:00,9318.0,7059.36
358,2023-07-11 16:15:00,4356.0,5802.615
359,2023-07-11 16:30:00,5052.0,4073.564
360,2023-07-11 16:45:00,4250.0,2870.6902
361,2023-07-11 17:00:00,3271.0,2436.2197
362,2023-07-11 17:15:00,2160.0,1891.8527
363,2023-07-11 17:30:00,2450.0,1548.1533
364,2023-07-11 17:45:00,1584.0,1158.2269
365,2023-07-11 18:00:00,813.9999999999999,836.69946
