,actual,pred
691,2217.0,1188.5776
692,3146.0,1097.5923
693,3898.0,1358.0742
694,3236.0,1675.8091
695,4679.0,2187.0515
696,6528.000000000001,2606.8472
697,6914.0,2643.8513
698,5209.0,2712.2751
699,4177.0,2895.8276
700,3313.0,2758.549
701,2468.0,2258.4805
702,1609.0,1734.0652
703,936.0,1342.4641
704,508.0,899.8219
705,0.0,560.52094
706,0.0,350.9709
707,0.0,337.33572
708,663.0,325.6337
709,736.9999999999999,369.94638
710,816.0000000000001,497.08817
711,889.9999999999999,432.70093
712,1173.0,632.2901
713,1221.0,704.05786
714,1216.0,1053.6466
715,1424.0,1664.5176
716,1810.9999999999998,2526.777
717,2250.0,3763.3538
718,3532.0,5510.589
719,5591.0,7784.7993
720,7979.0,9405.295
721,10764.0,10704.16
722,12796.0,11714.066
723,12407.0,12240.684
724,12872.0,12907.854
725,13225.000000000002,13678.013
726,15842.0,14644.758
727,16840.0,15346.757
728,18193.0,16483.877
729,17910.0,16409.863
730,17521.0,16925.08
731,18510.0,17353.182
732,19172.0,16916.828
733,12127.0,16245.488
734,19411.0,16029.953
735,18963.0,16343.912
736,18812.0,14767.748
737,18527.0,13926.469
738,6766.0,14002.421
739,13984.0,12833.931
740,17451.0,15080.817
741,16893.0,13935.812
742,16023.000000000002,11572.046
743,15228.0,12150.01
744,14568.000000000002,11338.112
745,13739.0,11032.096
746,12943.0,10785.302
747,11265.0,10182.443
748,7814.000000000001,9105.141
749,8802.0,8005.337
750,4911.0,6609.3047
751,6616.999999999999,4915.5796
752,7095.999999999999,4992.2534
753,5962.0,4393.8584
754,4009.0,3152.98
755,2707.0,2197.0603
756,1325.0,1530.8599
757,1385.0,781.0558
758,1022.0,411.90002
759,0.0,272.63992
760,0.0,226.36732
761,0.0,334.08322
762,0.0,356.26196
763,0.0,384.36014
764,827.0,415.18195
765,2186.0,457.5985
766,1949.0,1063.1222
767,2381.0,1608.2158
768,2346.0,1836.4862
769,1892.0,1865.6687
770,3242.0,2163.8809
771,4320.0,3060.7144
772,4282.0,3861.3774
773,4802.0,4583.146
774,5743.0,5639.54
775,7028.0,7187.3774
776,8856.0,8594.547
777,9497.0,9983.015
778,11995.0,11366.832
779,13833.000000000002,12576.309
780,9561.0,12180.734
781,8634.0,11748.751
782,4883.0,11577.644
783,5346.0,10852.225
784,5634.999999999999,10584.633
785,14575.0,9641.273
786,12208.0,8607.641
787,2336.0,6451.731
788,4267.0,6328.5737
789,11358.0,7239.382
790,6822.0,6133.7974
791,2213.0,4458.439
792,0.0,5190.2114
793,9855.0,6260.077
794,10850.0,5954.4365
795,2460.0,7307.31
796,2592.0,4283.774
797,3037.0,7181.7627
798,4975.0,6299.1157
799,7331.0,4988.6797
800,3258.0,4429.548
801,2739.0,3486.247
802,2312.0,3250.0703
803,3021.0,2706.4954
804,2403.0,1990.6844
805,1657.0,1580.9949
806,1242.0,1313.5747
807,2511.0,1224.1395
808,2394.0,1012.3975
809,867.0,823.7099
810,1223.0,663.2594
811,1277.0,589.9695
812,831.0,414.04968
813,0.0,277.12534
814,0.0,268.80057
815,0.0,334.6326
816,0.0,330.51013
817,0.0,359.75873
818,0.0,376.14975
819,0.0,392.84982
820,545.0,409.91217
821,566.0,425.30713
822,654.0,869.89856
823,764.0,1073.3743
824,1368.0,1225.8218
825,1725.0,1413.8296
826,1413.0,1602.8612
827,2060.0,2334.6436
828,3098.0,2994.1365
829,4396.0,4064.049
830,3944.0,4937.236
831,8282.0,5927.326
832,7840.999999999999,8156.12
833,11548.0,12196.649
834,3494.0000000000005,11384.734
835,14172.0,5816.665
836,8863.0,12971.576
837,13803.999999999998,14882.22
838,9184.0,9588.412
839,13908.999999999998,12900.73
840,18854.0,16615.107
841,19338.0,15513.824
842,15223.0,16655.42
843,17947.0,18197.217
844,19577.0,17334.654
845,11669.0,15671.816
846,17763.0,13900.47
847,17933.0,16414.535
848,17474.0,16948.916
849,10543.0,12930.6045
850,8015.999999999999,8744.305
851,8283.0,7263.3687
852,4798.0,5679.7036
853,6021.0,4527.412
854,16571.0,11202.24
855,4798.0,13399.463
856,11955.0,7755.495
857,7423.999999999999,5518.618
858,4359.0,6500.6616
859,3430.0,6114.379
860,6881.0,5793.9136
861,8100.0,5403.125
862,4379.0,3661.442
863,7409.0,3770.5881
864,3733.0,4894.8296
865,3839.0,3336.2544
866,2049.0,1327.7596
867,946.0,932.6327
868,0.0,490.80215
869,0.0,294.10156
870,0.0,355.21747
871,0.0,373.64246
872,0.0,391.6285
873,0.0,396.72653
874,0.0,400.3203
875,0.0,408.36758
876,1002.9999999999999,421.4861
877,1291.0,443.4821
878,1516.0,975.08356
879,2287.0,1270.1292
880,2263.0,1838.9371
881,2417.0,2157.4136
882,2066.0,2461.4998
883,2494.0,2643.8386
884,3246.0,3138.6418
885,3660.9999999999995,4286.1777
886,5691.0,5330.1963
887,7526.000000000001,6902.78
888,7376.0,8137.274
889,10961.0,9526.278
890,9730.0,11493.168
891,7980.0,10883.574
892,7358.0,10018.134
893,8301.0,10747.191
894,12291.0,11152.204
895,11094.999999999998,12583.967
896,13158.000000000002,13239.203
897,16789.0,14730.261
898,12196.0,14397.613
899,16491.0,14375.366
900,15165.0,15822.158
901,17626.0,17126.627
902,18542.0,16411.129
903,17360.0,17442.035
904,15931.0,17635.387
905,14309.0,16598.582
906,16449.0,15603.4375
907,4798.0,12345.134
908,3050.0000000000005,6930.605
909,3617.0,5086.1914
910,6285.999999999999,4219.0615
911,1549.9999999999998,2607.248
912,0.0,2450.4092
913,0.0,1370.2919
914,0.0,661.06903
915,0.0,392.60324
916,2875.0,632.95264
917,5996.0,892.7706
918,8395.0,1904.2546
919,1092.0,2910.2666
920,0.0,3290.3362
921,2252.0,2534.867
922,4847.0,887.27686
923,4131.0,79.83623
924,3134.0,540.88934
925,1980.0,427.4829
926,826.0,535.67596
927,0.0,522.0178
928,0.0,415.87277
929,0.0,304.6421
930,0.0,252.54144
931,0.0,288.217
932,1578.0,339.0132
933,1644.0,411.65958
934,1510.9999999999998,1249.5236
935,2102.0,1948.1371
936,3602.0,2359.5085
937,4279.0,2389.6787
938,3809.0,2791.4182
939,3770.0,3751.0234
940,3889.0,5017.916
941,4666.0,6090.7017
942,6502.0,7253.151
943,7458.999999999999,7920.5854
944,9505.0,7717.6353
945,6056.0,7494.8457
946,7079.0,6541.182
947,6584.0,6486.8
948,7012.000000000001,7679.2705
949,6799.0,7989.4624
950,8306.0,7884.2
951,7399.999999999999,8056.5503
952,6480.0,7475.38
953,7251.0,7575.843
954,10937.0,8346.479
955,7729.0,8803.268
956,7368.0,6664.2197
957,5930.0,4294.752
958,5926.0,5128.33
959,2887.0,5726.7046
960,0.0,3007.9976
961,1986.0,2250.123
962,2886.0000000000005,2151.011
963,2762.0,2600.872
964,2477.0,1541.1285
965,439.0,2103.2312
966,0.0,2225.7686
967,1522.0,2619.2566
968,4202.0,2082.471
969,6403.0,2886.362
970,4232.0,2726.7305
971,2969.0,2253.4905
972,2664.0,1926.2739
973,1983.0,1600.6675
974,2177.0,1121.9489
975,1260.0,1344.0032
976,0.0,815.7168
977,0.0,376.68423
978,0.0,358.78415
979,0.0,212.79347
980,0.0,225.77417
981,0.0,254.2437
982,0.0,282.80743
983,0.0,305.46628
984,0.0,324.34476
985,0.0,341.5909
986,0.0,363.60205
987,0.0,390.9522
988,1807.0,423.1727
989,1933.9999999999998,465.90988
990,2185.0,1421.8748
991,2197.0,2064.2207
992,2251.0,2244.462
993,2745.0,2324.7793
994,3137.0,2363.1184
995,2014.0000000000002,2404.7114
996,1773.9999999999998,2534.598
997,3033.0,2781.7283
998,3325.0,3054.4814
999,2473.0,3208.513
1000,2248.0,2869.433
1001,2351.0,2587.3936
1002,2120.0,2316.127
1003,2873.9999999999995,2632.145
1004,2057.0,3163.1829
1005,2074.0,2653.2888
1006,2567.0,2361.143
1007,2620.0,3079.1768
1008,3133.0,3148.3203
1009,2953.0,3336.0396
1010,3654.0000000000005,3408.6487
1011,3519.0,3279.322
1012,2955.9999999999995,2771.634
1013,2777.0000000000005,2766.0083
1014,1726.0,2951.1475
1015,2337.0,3136.4946
1016,6186.0,3795.061
1017,4704.0,4842.3423
1018,6382.0,4984.5234
1019,5048.0,4401.484
1020,6869.999999999999,5398.002
1021,8004.0,6467.7744
1022,9050.0,5771.234
1023,4938.0,6051.2026
1024,5294.0,6986.4263
1025,13484.0,8875.158
1026,8316.0,10850.012
1027,10338.0,9613.046
1028,4830.0,5624.8857
1029,5451.0,4176.5864
1030,6466.000000000001,5541.168
1031,3179.0,3696.882
1032,4647.0,2414.1274
1033,2611.0,2194.0999
1034,2864.0,1983.8846
1035,1214.0,1159.0897
1036,0.0,607.7447
1037,0.0,459.55927
1038,0.0,266.84662
1039,0.0,210.35344
1040,0.0,298.85587
1041,0.0,336.31485
1042,0.0,362.84415
1043,0.0,375.0243
1044,0.0,374.05118
1045,0.0,374.03546
1046,0.0,649.20917
1047,1404.0000000000002,723.10535
1048,2488.0,860.25525
1049,2783.0,1826.298
1050,3863.9999999999995,2917.1592
1051,3924.0,3802.43
1052,3021.9999999999995,3611.1824
1053,3142.0,3332.3513
1054,4746.0,3778.0347
1055,7333.0,5389.66
1056,5606.0,6872.1377
1057,8920.0,7087.6533
1058,6903.0,7263.44
1059,4454.0,7565.044
1060,9298.0,10250.851
1061,11885.0,12720.277
1062,16611.0,13161.223
1063,12891.0,11342.969
1064,2651.0,7155.118
1065,4235.0,1815.283
1066,3333.0,1868.3807
1067,5244.0,2997.8687
1068,4202.0,6000.0044
1069,3962.0000000000005,4161.1055
1070,6022.000000000001,3986.9941
1071,6156.999999999999,7029.1626
1072,8022.0,8674.201
1073,6140.0,7964.598
1074,9205.0,6996.113
1075,7310.0,8223.752
1076,12112.0,9918.675
1077,15595.999999999998,11462.298
1078,14098.0,12034.026
1079,7890.0,10567.783
1080,13403.000000000002,9314.587
1081,5711.0,8754.789
1082,0.0,4546.028
1083,0.0,3232.5293
1084,4749.0,3085.8538
1085,6594.0,2733.2373
1086,1881.0,2085.1365
1087,1152.0,1826.913
1088,2359.0,1914.3402
1089,2828.0,1067.3762
1090,1154.0,612.62225
1091,4300.0,999.36206
1092,2681.0,1595.3468
1093,637.0,1198.4287
1094,0.0,730.9837
1095,0.0,767.066
1096,0.0,236.60887
1097,0.0,204.61664
1098,0.0,282.2875
1099,0.0,312.5621
1100,937.0,341.17426
1101,1013.0,371.0755
1102,990.0,708.66394
1103,1447.0000000000002,1237.1476
1104,3754.0,2049.6267
1105,3675.0,2695.4248
