,actual,pred
313,2139.0,16737.566
314,736.0,14925.145
315,0.0,11055.612
316,0.0,12250.428
317,0.0,9945.312
318,0.0,11368.16
319,0.0,674.8279
320,0.0,3129.7998
321,0.0,4729.0615
322,0.0,-343.13626
323,0.0,71.38269
324,0.0,2722.7812
325,0.0,1339.1283
326,0.0,-2314.7693
327,0.0,-2428.7498
328,0.0,746.4713
329,0.0,-2543.077
330,0.0,-3329.9495
331,0.0,-5883.9883
332,0.0,-7999.6357
333,0.0,-2807.4414
334,0.0,3124.2224
335,0.0,2129.3618
336,0.0,184.62659
337,709.0,4399.759
338,1058.0,7496.8584
339,1504.0,9421.938
340,2072.0,12445.156
341,2763.0,14728.124
342,2790.0,18780.951
343,4325.0,20481.486
344,3424.0,19564.086
345,3784.0,21560.082
346,4426.0,34722.137
347,4478.0,30189.988
348,4505.0,34439.395
349,7543.0,32550.672
350,4945.0,34400.242
351,4599.0,42195.92
352,6236.0,35493.31
353,6094.0,33623.457
354,9351.0,33003.836
355,9848.0,35049.645
356,10082.0,34942.867
357,11320.0,39316.13
358,5548.0,39433.8
359,5875.999999999999,37517.414
360,3226.9999999999995,39832.64
361,3226.0,27941.773
362,1680.0,27016.95
363,1804.0,33251.285
364,1336.0,26110.62
365,1968.0,23699.281
366,2104.0,21099.871
367,3011.0,20676.494
368,2139.0,6505.919
369,736.0,13578.557
370,0.0,11451.881
371,0.0,8191.718
372,0.0,10104.033
373,0.0,7995.2124
374,0.0,9804.257
375,0.0,-1663.0438
376,0.0,1882.12
377,0.0,3004.284
378,0.0,-1444.1536
379,0.0,-750.9918
380,0.0,1929.3983
381,0.0,178.5568
382,0.0,-2815.1533
383,0.0,-2454.3772
384,0.0,934.6677
385,0.0,-2562.6682
386,0.0,-2130.4028
387,0.0,-5088.115
388,0.0,-6691.416
389,0.0,-2826.0615
390,0.0,4859.9756
391,0.0,2324.4885
392,709.0,2884.2886
393,1058.0,6398.674
394,1504.0,8909.508
395,2072.0,11751.279
396,2763.0,14128.125
397,2790.0,17072.357
398,4325.0,20116.629
399,3424.0,21489.543
400,3784.0,21313.441
401,4426.0,23808.332
402,4478.0,35975.414
403,4505.0,31418.297
404,7543.0,36566.52
405,4945.0,32373.707
406,4599.0,34583.938
407,6236.0,41288.3
408,6094.0,33029.016
409,9351.0,33336.477
410,9848.0,33785.92
411,10082.0,33997.934
412,11320.0,32804.24
413,5548.0,37069.605
414,5875.999999999999,37438.297
415,3226.9999999999995,36254.445
416,3226.0,37145.383
417,1680.0,27198.346
418,1804.0,25054.637
419,1336.0,31095.072
420,1968.0,23995.848
421,2104.0,20849.41
422,3011.0,20140.584
423,2139.0,18633.203
424,736.0,4133.4053
425,0.0,13041.636
426,0.0,9764.319
427,0.0,7570.5137
428,0.0,8095.648
429,0.0,5043.8857
430,0.0,9611.788
431,0.0,-2830.5283
432,0.0,989.01697
433,0.0,2473.1106
434,0.0,-3280.2378
435,0.0,-2391.174
436,0.0,1794.8455
437,0.0,1165.051
438,0.0,-3230.4463
439,0.0,-1913.002
440,0.0,2502.064
441,0.0,-2506.607
442,0.0,-813.758
443,0.0,-4180.3896
444,0.0,-3884.262
445,0.0,-607.21716
446,0.0,6643.0522
447,0.0,5447.099
448,1058.0,3203.8328
449,1504.0,6206.29
450,2072.0,10823.064
451,2763.0,14806.392
452,2790.0,17416.512
453,4325.0,17950.713
454,3424.0,23292.375
455,3784.0,24377.014
456,4426.0,23781.422
457,4478.0,26378.88
458,4505.0,38572.836
459,7543.0,33319.793
460,4945.0,37173.117
461,4599.0,34733.293
462,6236.0,36378.695
463,6094.0,43908.465
464,9351.0,35802.85
465,9848.0,34136.777
466,10082.0,33929.99
467,11320.0,34819.297
468,5548.0,31797.398
469,5875.999999999999,36399.008
470,3226.9999999999995,36659.85
471,3226.0,35420.516
472,1680.0,37387.234
473,1804.0,24553.52
474,1336.0,22981.365
475,1968.0,28701.006
476,2104.0,22350.803
477,3011.0,20904.59
478,2139.0,16854.48
479,736.0,17281.842
480,0.0,920.0925
481,0.0,10818.651
482,0.0,8398.495
483,0.0,5693.107
484,0.0,6319.0015
485,0.0,3966.9922
486,0.0,6576.154
487,0.0,-3940.837
488,0.0,-1834.8392
489,0.0,-431.55817
490,0.0,-4350.1855
491,0.0,-3674.2275
492,0.0,1931.3666
493,0.0,-431.81512
494,0.0,-4848.5415
495,0.0,-2903.3823
496,0.0,2868.8076
497,0.0,-1938.3121
498,0.0,-1646.8665
499,0.0,-4429.3076
500,0.0,-5240.8296
501,0.0,-1188.8999
502,0.0,6969.9097
503,0.0,6131.7437
504,1504.0,4071.8198
505,2072.0,8420.209
506,2763.0,12241.705
507,2790.0,15745.393
508,4325.0,18618.21
509,3424.0,20116.777
510,3784.0,26697.945
511,4426.0,25144.834
512,4478.0,26075.352
513,4505.0,27727.268
514,7543.0,40092.586
515,4945.0,34413.6
516,4599.0,38045.285
517,6236.0,33331.64
518,6094.0,35008.58
519,9351.0,43699.742
520,9848.0,35390.914
521,10082.0,34683.727
522,11320.0,33630.594
523,5548.0,34036.07
524,5875.999999999999,30474.83
525,3226.9999999999995,35039.906
526,3226.0,36409.062
527,1680.0,33099.406
528,1804.0,35784.113
529,1336.0,24928.479
530,1968.0,22358.066
531,2104.0,27674.764
532,3011.0,21415.924
533,2139.0,19304.162
534,736.0,15459.623
535,0.0,17627.701
536,0.0,1009.791
537,0.0,10012.229
538,0.0,5794.5273
539,0.0,5966.8037
540,0.0,4509.8633
541,0.0,4332.5186
542,0.0,5086.9863
543,0.0,-4870.1436
544,0.0,-3196.6514
545,0.0,-1029.7604
546,0.0,-4081.1658
547,0.0,-3509.4023
548,0.0,371.74835
549,0.0,-846.6559
550,0.0,-3678.3643
551,0.0,-2673.2942
552,0.0,2264.7927
553,0.0,-1035.1721
554,0.0,-238.19855
555,0.0,-4370.9287
556,0.0,-3735.6152
557,0.0,446.35876
558,0.0,7956.0703
559,0.0,6976.0137
560,2072.0,6006.915
561,2763.0,11321.822
562,2790.0,15384.866
563,4325.0,18664.102
564,3424.0,20566.648
565,3784.0,22760.139
566,4426.0,28777.799
567,4478.0,28014.82
568,4505.0,27313.238
569,7543.0,29219.805
570,4945.0,40865.633
571,4599.0,34988.586
572,6236.0,38057.28
573,6094.0,33887.93
574,9351.0,34132.29
575,9848.0,42332.06
576,10082.0,34275.45
577,11320.0,33604.72
578,5548.0,31105.637
579,5875.999999999999,32158.914
580,3226.9999999999995,29644.105
581,3226.0,33792.73
582,1680.0,35534.996
583,1804.0,30961.965
584,1336.0,32810.33
585,1968.0,21261.16
586,2104.0,19417.861
587,3011.0,25058.74
588,2139.0,17926.46
589,736.0,16312.962
590,0.0,13358.035
591,0.0,14877.212
592,0.0,-1294.2192
593,0.0,8982.461
594,0.0,3883.2256
595,0.0,4100.0977
596,0.0,3421.8213
597,0.0,1734.596
598,0.0,4278.621
599,0.0,-6197.703
600,0.0,-3858.1523
601,0.0,-2720.081
602,0.0,-3877.7754
603,0.0,-4253.3174
604,0.0,-659.82605
605,0.0,299.45142
606,0.0,-3303.3115
607,0.0,-1741.681
608,0.0,4101.2446
609,0.0,558.51733
610,0.0,1984.2546
611,0.0,-1987.7788
612,0.0,-1619.449
613,0.0,4864.2515
614,0.0,10401.2295
615,0.0,9445.6455
616,2763.0,9384.814
617,2790.0,14981.031
618,4325.0,18814.457
619,3424.0,21444.07
620,3784.0,24102.836
621,4426.0,25872.693
622,4478.0,32081.941
623,4505.0,30580.934
624,7543.0,30067.799
