x, y
2023-10-08 13:37:36, 3594.99998
2023-10-08 13:34:50, 3804.99953
2023-10-08 13:37:36, 3399.99952
2023-10-08 13:37:36, 3234.99997
2023-10-08 13:37:36, 3114.99905
2023-10-08 13:40:22, 2889.99904
2023-10-08 13:40:22, 2739.99995
2023-10-08 13:47:16, 2574.99903
2023-10-08 14:02:29, 2439.99902
2023-10-08 14:06:38, 2244.99993
2023-10-08 14:08:01, 2064.99993
2023-10-08 14:12:09, 1869.99946
2023-10-08 14:09:24, 1734.99946
2023-10-08 14:16:18, 1539.99899
2023-10-08 14:16:18, 1359.99898
2023-10-08 14:20:27, 1209.99989
2023-10-08 14:25:59, 954.99897
2023-10-08 14:27:22, 759.99988
2023-10-08 14:43:57, 669.99987
2023-10-08 14:49:29, 879.99942
2023-10-08 14:56:24, 1119.99989
2023-10-08 14:46:43, 1194.99944
2023-10-08 14:48:06, 1419.99944
2023-10-08 14:50:52, 1719.999
2023-10-08 14:56:24, 2259.99902
2023-10-08 14:55:01, 2634.99949
2023-10-08 15:00:33, 2994.9995
2023-10-08 15:03:19, 3489.99952
2023-10-08 15:03:19, 3894.99954
2023-10-08 15:00:33, 4254.99955
2023-10-08 15:00:33, 4644.99911
2023-10-08 14:59:10, 5004.99912
2023-10-08 14:57:47, 5319.99913
2023-10-08 15:08:50, 5679.99915
2023-10-08 15:01:56, 6129.99917
2023-10-08 15:06:04, 6549.99964
2023-10-08 15:07:27, 7015.00012
2023-10-08 15:33:43, 7029.9992
2023-10-08 15:35:06, 7285.00013
2023-10-08 15:37:52, 7614.99922
2023-10-08 15:36:29, 7989.99969
2023-10-08 15:37:52, 8169.9997
2023-10-08 15:35:06, 8545.00017
2023-10-08 15:44:47, 9040.00019
2023-10-08 15:47:33, 9414.99998
2023-10-08 15:51:42, 9774.99999
2023-10-08 15:55:51, 10239.99978
2023-10-08 16:08:17, 9774.99999
2023-10-08 16:15:12, 9625.00021
2023-10-08 16:17:58, 9400.00021
2023-10-08 16:17:58, 9054.99996
2023-10-08 16:19:21, 8694.99926
2023-10-08 16:20:44, 8514.99926
2023-10-08 16:17:58, 8320.00016
2023-10-08 16:17:58, 8109.99924
2023-10-08 16:22:07, 7809.99969
2023-10-08 16:20:44, 7555.00014
2023-10-08 16:20:44, 7359.99967
2023-10-08 16:30:24, 7195.00012
2023-10-08 16:27:38, 6790.00011
2023-10-08 16:30:24, 6444.99918
2023-10-08 16:31:47, 6160.00008
2023-10-08 16:29:01, 5919.99962
2023-10-08 16:29:01, 5665.00006
2023-10-08 16:27:38, 5379.99959
2023-10-08 16:23:30, 5154.99959
2023-10-08 16:30:24, 4929.99958
2023-10-08 16:35:56, 4659.99957
2023-10-08 16:51:09, 4360.00001
2023-10-08 17:02:12, 4180.00001
2023-10-08 17:03:35, 3804.99953
2023-10-08 17:04:58, 3564.99907
2023-10-08 17:09:07, 3219.99951
2023-10-08 17:09:07, 3069.99905
2023-10-08 17:10:30, 2694.99995
2023-10-08 17:13:16, 2424.99994
2023-10-08 17:13:16, 2184.99947
2023-10-08 17:17:25, 1914.99946
2023-10-08 17:21:34, 1704.99991
2023-10-08 17:38:09, 1374.99944
2023-10-08 17:45:04, 1734.99946
2023-10-08 17:50:35, 2349.99902
2023-10-08 17:47:50, 2019.99992
2023-10-08 17:56:07, 2739.99995
2023-10-08 17:58:53, 2979.99905
2023-10-08 17:54:44, 3309.99952
2023-10-08 18:05:48, 3624.99953
2023-10-08 18:18:14, 3804.99953
2023-10-08 18:22:23, 3039.99951
2023-10-08 18:29:18, 3234.99997
2023-10-08 18:29:18, 3684.99999
2023-10-08 18:29:18, 4074.99955
2023-10-08 18:33:27, 4344.99956
2023-10-08 18:33:27, 4765.00003
2023-10-08 18:38:59, 5035.00004
2023-10-08 18:44:30, 5469.9996
2023-10-08 18:47:16, 5784.99961
2023-10-08 18:44:30, 6264.99917
2023-10-08 18:51:25, 6549.99964
2023-10-08 18:59:43, 6189.99963
2023-10-08 18:55:34, 5935.00007
2023-10-08 19:03:52, 5620.00006
2023-10-08 19:06:38, 5379.99959
2023-10-08 19:03:52, 5080.00004
2023-10-08 19:05:15, 4779.99911
2023-10-08 19:06:38, 4585.00002
2023-10-08 19:14:55, 4329.9991
2023-10-08 19:21:50, 4000
2023-10-08 19:21:50, 3699.99907
2023-10-08 19:23:13, 3474.99906
2023-10-08 19:28:45, 3264.99951
2023-10-08 19:30:08, 2934.99904
2023-10-08 19:35:40, 2679.99949
2023-10-08 19:32:54, 2514.99994
2023-10-08 19:38:25, 2289.99993
2023-10-08 19:37:03, 2079.99901
2023-10-08 19:41:11, 1584.99899
2023-10-08 19:43:57, 1254.9999
2023-10-08 19:52:15, 699.99942
2023-10-08 19:45:20, 339.9994
2023-10-08 19:57:47, -20.00061
2023-10-08 20:25:26, 84.99985
2023-10-08 20:51:42, 24.99939
2023-10-08 21:09:40, -5.00015
2023-10-08 21:33:10, -5.00015
2023-10-08 22:02:12, -5.00015
2023-10-08 22:36:46, -5.00015
2023-10-08 22:53:21, -20.00061
2023-10-08 23:25:09, -20.00061
2023-10-08 23:55:34, -50.00015
2023-10-09 00:23:13, -20.00061
2023-10-09 01:03:19, 54.99893
2023-10-09 01:50:19, 24.99939
2023-10-09 02:22:07, -20.00061
2023-10-09 02:49:46, 9.99893
2023-10-09 03:18:48, 9.99893
2023-10-09 03:57:30, 9.99893
2023-10-09 04:21:00, 9.99893
2023-10-09 04:50:02, 9.99893
2023-10-09 05:13:32, 9.99893
2023-10-09 05:23:13, 309.99986
2023-10-09 05:27:22, 789.99942
2023-10-09 05:41:11, 1194.99944
2023-10-09 05:42:34, 1449.99899
2023-10-09 05:57:47, 1629.99899
2023-10-09 06:24:03, 1524.99991
2023-10-09 06:50:19, 1689.99945
2023-10-09 07:01:22, 1239.99944
2023-10-09 07:31:47, 1359.99898
2023-10-09 07:49:46, 939.99988
2023-10-09 08:09:07, 1044.99897
2023-10-09 08:29:51, 2979.99905
2023-10-09 08:20:11, 1854.999
2023-10-09 08:28:28, 2529.99903
2023-10-09 08:53:21, 3174.99951
2023-10-09 09:04:25, 3654.99907
2023-10-09 09:12:43, 4090
2023-10-09 09:12:43, 4495.00002
2023-10-09 09:40:22, 4659.99957
2023-10-09 09:41:45, 4299.99955
2023-10-09 09:41:45, 4119.99955
2023-10-09 09:48:39, 3684.99999
2023-10-09 09:47:16, 3204.99905
2023-10-09 09:52:48, 2694.99995
2023-10-09 09:52:48, 2334.99994
2023-10-09 09:50:02, 1929.99992
2023-10-09 09:58:20, 1554.99945
2023-10-09 09:59:43, 1194.99944
2023-10-09 10:01:06, 834.99942
2023-10-09 10:21:50, 924.99942
2023-10-09 10:28:45, 519.99941
2023-10-09 10:42:34, 114.99939
2023-10-09 11:08:50, 114.99939
2023-10-09 11:08:50, 714.99987
2023-10-09 11:12:59, 1269.99898
2023-10-09 11:14:22, 1644.99945
2023-10-09 11:14:22, 2259.99902
2023-10-09 11:17:08, 2784.99995
2023-10-09 11:19:54, 3294.99906
2023-10-09 11:26:49, 3654.99907
2023-10-09 11:26:49, 4974.99958
2023-10-09 11:47:33, 4855.00003
2023-10-09 11:51:42, 5199.99959
2023-10-09 11:57:14, 5710.00007
2023-10-09 11:59:59, 6340.00009
2023-10-09 12:05:31, 6925.00011
2023-10-09 12:13:49, 7404.99967
2023-10-09 12:12:26, 7809.99969
2023-10-09 12:29:01, 7584.99968
2023-10-09 12:35:56, 7209.99921
2023-10-09 12:34:33, 6970.00011
2023-10-09 12:37:19, 6414.99963
2023-10-09 12:33:10, 6054.99962
2023-10-09 12:37:19, 5784.99961
2023-10-09 12:37:19, 5305.00005
2023-10-09 12:35:56, 4794.99957
2023-10-09 12:44:14, 4675.00003
2023-10-09 12:51:09, 4000
2023-10-09 12:47:00, 3684.99999
2023-10-09 12:49:46, 3234.99997
2023-10-09 12:56:40, 2844.99904
2023-10-09 12:58:03, 2319.99948
2023-10-09 13:16:02, 2379.99994
2023-10-09 13:25:42, 2049.99947
2023-10-09 13:20:11, 1839.99992
2023-10-09 13:28:28, 1449.99899
2023-10-09 13:38:09, 1089.99897
2023-10-09 14:03:02, 1074.99989
2023-10-09 13:56:07, 1389.9999
2023-10-09 14:01:39, 1734.99946
2023-10-09 14:07:11, 2214.99902
2023-10-09 14:16:51, 2664.99903
2023-10-09 14:21:00, 2994.9995
2023-10-09 14:18:14, 3609.99907
2023-10-09 14:40:22, 3084.99951
2023-10-09 14:44:30, 2709.99904
2023-10-09 14:48:39, 2349.99902
2023-10-09 14:56:57, 1824.99946
2023-10-09 14:55:34, 1569.99991
2023-10-09 14:59:43, 1164.99989
2023-10-09 15:01:06, 489.99987
2023-10-09 15:08:01, 24.99939
2023-10-09 16:14:22, 69.99939
2023-10-09 15:46:43, 39.99985
2023-10-09 16:35:06, 24.99939
2023-10-09 17:01:22, 69.99939
2023-10-09 17:58:03, 99.99894
2023-10-09 18:10:30, 99.99894
2023-10-09 19:11:20, 54.99893
2023-10-09 19:38:59, 84.99985
2023-10-09 20:16:18, 84.99985
2023-10-09 21:03:19, 24.99939
2023-10-09 21:46:10, 24.99939
2023-10-09 22:17:58, 54.99893
2023-10-09 22:33:10, 54.99893
2023-10-09 23:34:00, 84.99985
2023-10-10 00:12:43, 474.99941
2023-10-10 00:54:11, 924.99942
2023-10-10 01:23:13, 1389.9999
2023-10-10 01:50:52, 1494.99899
2023-10-10 02:21:17, 1809.999
2023-10-10 02:36:29, 1599.99945
2023-10-10 03:04:08, 1824.99946
2023-10-10 03:24:53, 1479.9999
2023-10-10 03:41:28, 1869.99946
2023-10-10 04:02:12, 1539.99899
2023-10-10 04:32:37, 2034.99901
2023-10-10 04:39:32, 2949.9995
2023-10-10 04:49:12, 4434.99956
2023-10-10 05:14:06, 5019.99958
2023-10-10 05:22:23, 5890.00007
2023-10-10 05:23:46, 6804.99919
2023-10-10 05:29:18, 7629.99968
2023-10-10 05:36:13, 8379.99925
2023-10-10 05:59:43, 8799.99973
2023-10-10 05:59:43, 8050.00015
2023-10-10 06:01:06, 7510.00013
2023-10-10 06:03:52, 6909.99965
2023-10-10 05:59:43, 6565.0001
2023-10-10 06:01:06, 6025.00008
2023-10-10 06:03:52, 5620.00006
2023-10-10 06:09:24, 5094.99913
2023-10-10 06:08:01, 4765.00003
2023-10-10 06:08:01, 4315.00001
2023-10-10 06:12:09, 3804.99953
2023-10-10 06:12:09, 3459.99998
2023-10-10 06:16:18, 2784.99995
2023-10-10 06:34:17, 3039.99951
2023-10-10 06:57:47, 2259.99902
2023-10-10 07:19:54, 2529.99903
2023-10-10 07:29:35, 3579.99953
2023-10-10 07:30:58, 4329.9991
2023-10-10 07:33:43, 5064.99958
2023-10-10 07:33:43, 5784.99961
2023-10-10 07:39:15, 6579.99918
2023-10-10 07:48:56, 7179.99966
2023-10-10 08:08:17, 7195.00012
2023-10-10 08:15:12, 7690.00014
2023-10-10 08:16:35, 8169.9997
2023-10-10 08:16:35, 8725.00018
2023-10-10 08:20:44, 9339.99975
2023-10-10 08:24:53, 10000
2023-10-10 08:33:10, 10329.99978
2023-10-10 08:55:17, 9445.00021
2023-10-10 09:04:58, 8379.99925
2023-10-10 08:58:03, 9069.99974
2023-10-10 09:11:53, 8019.99924
2023-10-10 09:10:30, 7584.99968
2023-10-10 09:14:39, 7074.9992
2023-10-10 09:34:00, 6430.00009
2023-10-10 09:47:50, 5499.99914
2023-10-10 09:47:50, 4914.99912
2023-10-10 09:58:53, 4225.00001
2023-10-10 10:11:20, 3219.99951
2023-10-10 10:38:59, 5049.99912
2023-10-10 10:56:57, 3789.99908
2023-10-10 10:27:55, 4090
2023-10-10 10:51:25, 4374.9991
2023-10-10 09:58:53, 3744.99907
2023-10-10 11:06:38, 4299.99955
2023-10-10 11:06:38, 4855.00003
2023-10-10 11:13:32, 5364.99914
2023-10-10 11:09:24, 6099.99962
2023-10-10 11:20:27, 6534.99918
2023-10-10 11:24:36, 7134.99966
2023-10-10 11:31:31, 6295.00009
2023-10-10 11:34:17, 5845.00007
2023-10-10 11:42:34, 5379.99959
2023-10-10 11:45:20, 4959.99912
2023-10-10 11:57:47, 4434.99956
2023-10-10 12:03:19, 4029.99954
2023-10-10 12:03:19, 3669.99953
2023-10-10 12:12:59, 3249.99906
2023-10-10 12:15:45, 2919.99996
2023-10-10 12:21:17, 2604.99995
2023-10-10 12:30:58, 2334.99994
2023-10-10 12:29:35, 1914.99946
2023-10-10 12:30:58, 1494.99899
2023-10-10 12:44:47, 939.99988
2023-10-10 12:48:56, 504.99895
2023-10-10 12:54:28, 174.99985
2023-10-10 13:37:19, 39.99985
2023-10-10 14:13:16, 54.99893
2023-10-10 14:57:30, 114.99939
2023-10-10 15:27:55, 99.99894
2023-10-10 16:01:06, 54.99893
2023-10-10 16:24:36, 54.99893
2023-10-10 16:55:01, 129.99985
2023-10-10 17:25:26, 9.99893
2023-10-10 17:44:47, 84.99985
2023-10-10 04:46:27, 4029.99954
2023-10-10 04:42:18, 3549.99998
2023-10-10 04:43:41, 3249.99906
2023-10-10 04:34:00, 2604.99995
2023-10-10 06:43:57, 2694.99995
2023-10-10 07:25:26, 2844.99904
2023-10-10 07:29:35, 3234.99997
2023-10-10 07:32:21, 4014.99909
2023-10-10 07:40:38, 4824.99912
2023-10-10 07:40:38, 6430.00009
2023-10-10 05:32:04, 7330.00013
2023-10-10 05:36:13, 8064.99924
2023-10-10 06:03:52, 8394.99971
2023-10-10 05:23:46, 6414.99963
2023-10-10 05:21:00, 5530.00006
2023-10-10 04:57:30, 4720.00003
2023-10-10 04:32:37, 2289.99993
2023-10-10 04:13:16, 1719.999
2023-10-10 06:17:41, 3189.99997
2023-10-10 07:40:38, 5395.00005
2023-10-10 07:43:24, 6070.00008
2023-10-10 07:37:52, 6954.99965
2023-10-10 06:01:06, 7119.9992
2023-10-10 05:26:32, 7119.9992
2023-10-10 09:24:19, 6894.99919
2023-10-10 09:38:09, 6025.00008
2023-10-10 09:49:12, 5184.99913
2023-10-10 09:53:21, 4495.00002
2023-10-10 11:08:01, 5724.99915
2023-10-10 11:20:27, 6849.99919
2023-10-10 11:37:03, 5679.99915
2023-10-10 11:42:34, 5154.99959
2023-10-10 11:50:52, 4734.99911
2023-10-10 11:55:01, 4209.99955
2023-10-10 10:33:27, 4720.00003
2023-10-10 10:27:55, 4254.99955
2023-10-10 10:15:29, 3654.99907
2023-10-09 08:07:44, 1554.99945
2023-10-09 08:18:48, 1269.99898
2023-10-09 08:16:02, 1434.9999
2023-10-09 08:17:25, 1734.99946
2023-10-09 08:20:11, 2034.99901
2023-10-09 08:18:48, 2169.99901
2023-10-09 08:25:42, 2379.99994
2023-10-09 08:28:28, 2679.99949
2023-10-09 08:32:37, 2814.9995
2023-10-09 08:42:18, 3114.99905
2023-10-09 08:54:44, 3444.99952
2023-10-09 09:03:02, 3534.99952
2023-10-09 17:15:12, 39.99985
2023-10-09 17:53:55, 69.99939
2023-10-09 17:27:38, 69.99939
2023-10-09 17:38:42, 69.99939
2023-10-09 18:32:37, 69.99939
2023-10-09 18:45:04, 69.99939
2023-10-09 19:21:00, 39.99985
2023-10-09 19:00:16, 54.99893
2023-10-09 19:54:11, 54.99893
2023-10-09 20:31:31, 9.99893
2023-10-09 20:48:06, 39.99985
2023-10-09 21:24:03, 9.99893
2023-10-09 21:36:29, 69.99939
2023-10-09 22:01:22, 69.99939
2023-10-09 22:47:00, 84.99985
2023-10-09 22:56:40, 9.99893
2023-10-09 23:09:07, 9.99893
2023-10-09 23:21:33, 9.99893
2023-10-09 23:58:53, 294.9994
2023-10-09 23:49:12, 219.99986
2023-10-10 00:05:48, 369.99895
2023-10-10 00:23:46, 519.99941
2023-10-10 00:38:59, 654.99941
2023-10-10 00:47:16, 759.99988
2023-10-10 01:09:24, 999.99897
2023-10-10 01:17:41, 1134.99898
2023-10-10 01:32:54, 1179.99898
2023-10-10 01:41:11, 1344.9999
2023-10-10 02:06:04, 1584.99899
2023-10-10 02:10:13, 1704.99991
2023-10-10 02:26:49, 1674.999
2023-10-10 02:53:05, 1734.99946
2023-10-10 03:13:49, 1719.999
2023-10-10 03:15:12, 1584.99899
2023-10-10 03:30:24, 1569.99991
2023-10-10 03:33:10, 1734.99946
2023-10-10 03:51:09, 1704.99991
2023-10-10 04:25:42, 1839.99992
2023-10-10 04:34:00, 2439.99902
2023-10-10 04:34:00, 2724.99949
2023-10-10 04:40:55, 3099.99997
2023-10-10 04:43:41, 3414.99998
2023-10-10 04:45:04, 3669.99953
2023-10-10 04:45:04, 3849.99954
2023-10-10 04:49:12, 4194.99909
2023-10-10 04:53:21, 4299.99955
2023-10-10 04:49:12, 4569.99956
2023-10-10 05:05:48, 4839.99957
2023-10-10 05:12:43, 5184.99913
2023-10-10 05:12:43, 5364.99914
2023-10-10 05:21:00, 5724.99915
2023-10-10 05:18:14, 6009.99962
2023-10-10 05:21:00, 6234.99963
2023-10-10 05:22:23, 6639.99964
2023-10-10 05:22:23, 6970.00011
2023-10-10 05:37:36, 7854.99969
2023-10-10 05:33:27, 8199.99924
2023-10-10 05:40:22, 8574.99972
2023-10-10 05:52:48, 8619.99972
2023-10-10 06:01:06, 8230.00016
2023-10-10 05:56:57, 7809.99969
2023-10-10 05:59:43, 7659.99922
2023-10-10 06:02:29, 7359.99967
2023-10-10 05:59:43, 6759.99919
2023-10-10 06:01:06, 6430.00009
2023-10-10 06:02:29, 6205.00008
2023-10-10 06:02:29, 5859.99916
2023-10-10 06:12:09, 5530.00006
2023-10-10 06:08:01, 5395.00005
2023-10-10 06:10:46, 5274.99913
2023-10-10 06:10:46, 4990.00004
2023-10-10 06:06:38, 4644.99911
2023-10-10 06:09:24, 4479.99956
2023-10-10 06:08:01, 4164.99955
2023-10-10 06:10:46, 4014.99909
2023-10-10 06:13:32, 3684.99999
2023-10-10 06:12:09, 3294.99906
2023-10-10 06:17:41, 3069.99905
2023-10-10 06:13:32, 2934.99904
2023-10-10 06:21:50, 2694.99995
2023-10-10 06:28:45, 2919.99996
2023-10-10 06:41:11, 2934.99904
2023-10-10 06:55:01, 2514.99994
2023-10-10 07:08:50, 2289.99993
2023-10-10 07:00:33, 2364.99948
2023-10-10 07:01:56, 2094.99947
2023-10-10 07:11:36, 2424.99994
2023-10-10 07:19:54, 2724.99949
2023-10-10 07:22:40, 2994.9995
2023-10-10 07:28:12, 3399.99952
2023-10-10 07:30:58, 3804.99953
2023-10-10 07:33:43, 4164.99955
2023-10-10 07:30:58, 4554.99911
2023-10-10 07:30:58, 4749.99957
2023-10-10 07:37:52, 5184.99913
2023-10-10 07:39:15, 5634.99915
2023-10-10 07:39:15, 5949.99916
2023-10-10 07:42:01, 6250.00009
2023-10-10 07:42:01, 6804.99919
2023-10-10 08:12:26, 7375.00013
2023-10-10 08:12:26, 7569.99922
2023-10-10 08:12:26, 7929.99923
2023-10-10 08:15:12, 8455.00017
2023-10-10 08:15:12, 8919.99927
2023-10-10 08:20:44, 9130.0002
2023-10-10 08:22:07, 9789.99976
2023-10-10 08:22:07, 9609.99976
2023-10-10 08:24:53, 10210.00024
2023-10-10 08:35:56, 10180.00001
2023-10-10 08:37:19, 9955
2023-10-10 08:45:37, 9654.99976
2023-10-10 08:42:51, 9805.00022
2023-10-10 08:59:26, 8950.00019
2023-10-10 08:58:03, 9294.99974
2023-10-10 08:56:40, 8784.99927
2023-10-10 08:58:03, 8635.00018
2023-10-10 09:03:35, 8199.99924
2023-10-10 09:10:30, 7854.99969
2023-10-10 09:14:39, 7344.99921
2023-10-10 09:13:16, 7195.00012
2023-10-10 09:28:28, 6579.99918
2023-10-10 09:31:14, 6774.99965
2023-10-10 09:35:23, 6250.00009
2023-10-10 09:42:18, 5890.00007
2023-10-10 09:47:50, 5710.00007
2023-10-10 09:50:35, 5319.99913
2023-10-10 09:51:58, 5019.99958
2023-10-10 09:53:21, 4734.99911
2023-10-10 09:50:35, 4135.00001
2023-10-10 10:03:02, 4000
2023-10-10 10:07:11, 3534.99952
2023-10-10 10:11:20, 3369.99998
2023-10-10 10:18:14, 3489.99952
2023-10-10 10:25:09, 3910
2023-10-10 10:22:23, 3774.99999
2023-10-10 10:30:41, 4419.9991
2023-10-10 10:34:50, 4914.99912
2023-10-10 10:32:04, 4569.99956
2023-10-10 10:41:45, 4810.00003
2023-10-10 10:58:20, 4135.00001
2023-10-10 10:45:53, 4689.99911
2023-10-10 10:59:43, 4000
2023-10-10 11:06:38, 4524.99956
2023-10-10 11:06:38, 4734.99911
2023-10-10 11:10:46, 5019.99958
2023-10-10 11:10:46, 5244.99959
2023-10-10 11:09:24, 5589.99915
2023-10-10 11:14:55, 5949.99916
2023-10-10 11:20:27, 6684.99964
2023-10-10 11:13:32, 6369.99963
2023-10-10 11:27:22, 6174.99917
2023-10-10 11:41:11, 5544.99914
2023-10-10 11:50:52, 4585.00002
2023-10-10 12:04:42, 3819.99999
2023-10-10 12:08:50, 3504.99998
2023-10-10 12:14:22, 3129.99951
2023-10-10 12:15:45, 2754.99904
2023-10-10 12:30:58, 2154.99993
2023-10-10 12:24:03, 2454.99948
2023-10-10 12:33:43, 1794.99992
2023-10-10 12:35:06, 1659.99991
2023-10-10 12:39:15, 1374.99944
2023-10-10 12:37:52, 1149.99943
2023-10-10 12:46:10, 774.99896
2023-10-10 12:48:56, 639.99896
2023-10-10 12:46:10, 339.9994
2023-10-10 12:50:19, 24.99939
2023-10-10 13:02:45, 24.99939
2023-10-10 13:15:12, 24.99939
2023-10-10 14:02:12, 24.99939
2023-10-10 13:26:16, 39.99985
2023-10-10 13:48:23, 54.99893
2023-10-10 14:34:00, 69.99939
2023-10-10 15:05:48, 9.99893
2023-10-10 14:54:44, -5.00015
2023-10-10 15:36:13, 54.99893
2023-10-10 16:42:34, 54.99893
2023-10-10 17:07:27, 24.99939
2023-10-09 16:00:33, -5.00015
2023-10-09 15:27:22, -5.00015
2023-10-09 15:02:29, 204.9994
2023-10-09 14:58:20, 339.9994
2023-10-09 14:56:57, 744.99942
2023-10-09 14:56:57, 909.99897
2023-10-09 14:58:20, 1359.99898
2023-10-09 14:55:34, 1959.99946
2023-10-09 14:48:39, 2124.99901
2023-10-09 14:48:39, 2544.99949
2023-10-09 14:48:39, 2859.9995
2023-10-09 14:34:50, 3324.99997
2023-10-09 14:30:41, 3474.99906
2023-10-09 14:12:43, 3414.99998
2023-10-09 14:21:00, 3189.99997
2023-10-09 14:22:23, 2829.99996
2023-10-09 14:15:29, 2529.99903
2023-10-09 14:07:11, 2439.99902
2023-10-09 14:07:11, 2109.99993
2023-10-09 14:07:11, 1914.99946
2023-10-09 14:01:39, 1539.99899
2023-10-09 14:01:39, 1209.99989
2023-10-09 13:31:14, 1314.99898
2023-10-09 13:49:12, 1029.99989
2023-10-09 13:29:51, 1659.99991
2023-10-09 13:24:19, 2244.99993
2023-10-09 12:55:17, 2664.99903
2023-10-09 12:53:55, 2454.99948
2023-10-09 12:52:32, 3054.99996
2023-10-09 12:48:23, 3489.99952
2023-10-09 12:44:14, 3879.99908
2023-10-09 12:49:46, 4225.00001
2023-10-09 12:38:42, 4495.00002
2023-10-09 12:37:19, 4974.99958
2023-10-09 12:37:19, 5499.99914
2023-10-09 12:42:51, 5679.99915
2023-10-09 12:33:10, 6219.99917
2023-10-09 12:38:42, 6639.99964
2023-10-09 12:31:47, 6819.99965
2023-10-09 12:33:10, 7434.99922
2023-10-09 12:20:44, 7719.99968
2023-10-09 12:12:26, 7539.99968
2023-10-09 12:12:26, 7150.00012
2023-10-09 12:01:22, 6790.00011
2023-10-09 12:02:45, 6565.0001
2023-10-09 11:58:37, 6070.00008
2023-10-09 12:01:22, 5890.00007
2023-10-09 11:54:28, 5514.9996
2023-10-09 11:51:42, 5379.99959
2023-10-09 11:51:42, 5080.00004
2023-10-09 11:24:03, 4749.99957
2023-10-09 11:24:03, 4540.00002
2023-10-09 11:24:03, 4374.9991
2023-10-09 11:24:03, 4194.99909
2023-10-09 11:22:40, 3804.99953
2023-10-09 11:22:40, 3414.99998
2023-10-09 11:21:17, 3054.99996
2023-10-09 11:11:36, 2604.99995
2023-10-09 11:15:45, 2439.99902
2023-10-09 11:11:36, 2154.99993
2023-10-09 11:17:08, 1974.99992
2023-10-09 11:12:59, 1794.99992
