,date,actual,pred
175,2023-07-08 12:00:00,17402.0,15082.009
176,2023-07-08 12:15:00,17035.0,14915.542
177,2023-07-08 12:30:00,16778.0,14695.895
178,2023-07-08 12:45:00,16488.0,14374.865
179,2023-07-08 13:00:00,16055.0,13999.881
180,2023-07-08 13:15:00,15449.0,13517.855
181,2023-07-08 13:30:00,15022.999999999998,13044.516
182,2023-07-08 13:45:00,14454.0,12522.6455
183,2023-07-08 14:00:00,13755.0,11912.523
184,2023-07-08 14:15:00,13201.0,11226.039
185,2023-07-08 14:30:00,12382.0,10480.841
186,2023-07-08 14:45:00,11686.999999999998,9918.357
187,2023-07-08 15:00:00,10784.0,9225.148
188,2023-07-08 15:15:00,7185.0,8393.768
189,2023-07-08 15:30:00,6172.999999999999,7614.53
190,2023-07-08 15:45:00,7029.0,6709.8755
191,2023-07-08 16:00:00,5045.0,5572.5884
192,2023-07-08 16:15:00,4123.0,4565.715
193,2023-07-08 16:30:00,1826.0,3291.6724
194,2023-07-08 16:45:00,1864.0000000000002,2193.0544
195,2023-07-08 17:00:00,1806.0,1463.3123
196,2023-07-08 17:15:00,1671.0000000000002,955.657
197,2023-07-08 17:30:00,1648.0,534.6962
198,2023-07-08 17:45:00,938.0,303.31696
199,2023-07-08 18:00:00,0.0,157.84755
200,2023-07-08 18:15:00,0.0,104.42871
201,2023-07-08 18:30:00,0.0,93.11838
202,2023-07-08 18:45:00,0.0,111.160774
203,2023-07-08 19:00:00,1274.0,131.99985
204,2023-07-08 19:15:00,1312.0,296.33353
205,2023-07-08 19:30:00,1445.0000000000002,395.06277
206,2023-07-08 19:45:00,1604.0,477.5562
207,2023-07-09 06:00:00,2088.0,567.41187
208,2023-07-09 06:15:00,2292.0,1163.8835
209,2023-07-09 06:30:00,2488.0,1311.6127
210,2023-07-09 06:45:00,2662.0,1775.7362
211,2023-07-09 07:00:00,3152.0,2569.8003
212,2023-07-09 07:15:00,3806.0000000000005,3709.3496
213,2023-07-09 07:30:00,5059.0,5036.9614
214,2023-07-09 07:45:00,6148.0,6475.1304
215,2023-07-09 08:00:00,7578.0,7922.0293
216,2023-07-09 08:15:00,9964.0,9501.783
217,2023-07-09 08:30:00,11485.0,11132.85
218,2023-07-09 08:45:00,12285.0,12024.113
219,2023-07-09 09:00:00,12854.0,12899.219
220,2023-07-09 09:15:00,13456.999999999998,13726.044
221,2023-07-09 09:30:00,14057.0,14473.106
222,2023-07-09 09:45:00,14706.0,15074.89
223,2023-07-09 10:00:00,15243.000000000002,15586.634
224,2023-07-09 10:15:00,15621.0,16032.888
225,2023-07-09 10:30:00,16217.000000000002,16396.271
226,2023-07-09 10:45:00,16670.0,16617.645
227,2023-07-09 11:00:00,16766.0,16652.34
228,2023-07-09 11:15:00,16440.0,16561.121
229,2023-07-09 11:30:00,15341.0,16327.141
230,2023-07-09 11:45:00,15773.0,15978.215
231,2023-07-09 12:00:00,11576.000000000002,15487.91
232,2023-07-09 12:15:00,9263.0,14794.439
233,2023-07-09 12:30:00,10481.0,13758.31
234,2023-07-09 12:45:00,9274.0,12291.369
235,2023-07-09 13:00:00,7742.0,10588.06
236,2023-07-09 13:15:00,7334.0,8609.135
237,2023-07-09 13:30:00,6596.0,7122.7485
238,2023-07-09 13:45:00,4277.0,6061.7573
239,2023-07-09 14:00:00,1694.0,5009.3643
240,2023-07-09 14:15:00,0.0,4161.913
241,2023-07-09 14:30:00,0.0,3782.351
242,2023-07-09 14:45:00,0.0,3564.9995
243,2023-07-09 15:00:00,0.0,3101.8252
